Date;"Start Time";"End Time";"Forecast [MW]";"Actual [MW]";"Offshore contribution [MW]"
2019-03-11;20:30:00;20:45:00;11323;10079;1816,9
2019-03-11;20:45:00;21:00:00;11144;9994,9;1769,3
2019-03-11;21:00:00;21:15:00;10942;9953,9;1712,3
2019-03-11;21:15:00;21:30:00;10677;9669,1;1678,3
2019-03-11;21:30:00;21:45:00;10415;9372;1619,2
2019-03-11;21:45:00;22:00:00;10151;9006,8;1588,5
2019-03-11;22:00:00;22:15:00;9741;8344,6;1559,6
2019-03-11;22:15:00;22:30:00;9580;8160,7;1490
2019-03-11;22:30:00;22:45:00;9418;8070,4;1490,9
2019-03-11;22:45:00;23:00:00;9259;7887,2;1500,9
2019-03-11;23:00:00;23:15:00;9098;7766,1;1444,7
2019-03-11;23:15:00;23:30:00;8910;7719,9;1456,6
2019-03-11;23:30:00;23:45:00;8726;7806,2;1520,2
2019-03-11;23:45:00;24:00:00;8554;7678,9;1525,7
2019-03-12;00:00:00;00:15:00;7030;7702,2;1728,7
2019-03-12;00:15:00;00:30:00;7040;7683,7;1878
2019-03-12;00:30:00;00:45:00;7048;7476,5;1818,3
2019-03-12;00:45:00;01:00:00;7066;7537;1791,6
2019-03-12;01:00:00;01:15:00;7086;7629,8;1809,4
2019-03-12;01:15:00;01:30:00;7124;7611,9;1903,1
2019-03-12;01:30:00;01:45:00;7161;7567,1;2045,2
2019-03-12;01:45:00;02:00:00;7196;7395,9;1987,3
2019-03-12;02:00:00;02:15:00;7229;7404,5;1916,3
2019-03-12;02:15:00;02:30:00;7254;7471,3;1964,9
2019-03-12;02:30:00;02:45:00;7277;7547,7;2061,5
2019-03-12;02:45:00;03:00:00;7283;7542,6;2161,4
2019-03-12;03:00:00;03:15:00;7310;7648;2417,8
2019-03-12;03:15:00;03:30:00;7369;7769,4;2617,3
2019-03-12;03:30:00;03:45:00;7427;7865,8;2835,4
2019-03-12;03:45:00;04:00:00;7477;8089,9;3029,3
2019-03-12;04:00:00;04:15:00;7557;8443,1;3229,4
2019-03-12;04:15:00;04:30:00;7728;8692,7;3348,8
2019-03-12;04:30:00;04:45:00;7893;8891,5;3505,4
2019-03-12;04:45:00;05:00:00;8066;9105,8;3652,7
2019-03-12;05:00:00;05:15:00;8152;9495,6;3907,9
2019-03-12;05:15:00;05:30:00;8392;10042,8;4189,9
2019-03-12;05:30:00;05:45:00;8630;10433,9;4378,8
2019-03-12;05:45:00;06:00:00;8872;10820,4;4463,1
2019-03-12;06:00:00;06:15:00;9211;11400,8;4501,8
2019-03-12;06:15:00;06:30:00;9426;11804,9;4514,8
2019-03-12;06:30:00;06:45:00;9662;12099,2;4552,8
2019-03-12;06:45:00;07:00:00;9897;12230,7;4599
2019-03-12;07:00:00;07:15:00;9994;12225,1;4543,9
2019-03-12;07:15:00;07:30:00;10138;11999;4540,1
2019-03-12;07:30:00;07:45:00;10211;12227,1;4565,8
2019-03-12;07:45:00;08:00:00;10347;12415,6;4588,2
2019-03-12;08:00:00;08:15:00;10453;12532,3;4608,3
2019-03-12;08:15:00;08:30:00;10590;12743;4626,6
2019-03-12;08:30:00;08:45:00;10732;12930,8;4627,8
2019-03-12;08:45:00;09:00:00;10885;12768,2;4620,7
2019-03-12;09:00:00;09:15:00;11057;12710,5;4618
2019-03-12;09:15:00;09:30:00;11243;12689,1;4608,7
2019-03-12;09:30:00;09:45:00;11232;13013,5;4607,5
2019-03-12;09:45:00;10:00:00;11404;13387,9;4613,8
2019-03-12;10:00:00;10:15:00;11609;13725,4;4605,1
2019-03-12;10:15:00;10:30:00;11983;14035,5;4592,2
2019-03-12;10:30:00;10:45:00;12281;14418,9;4592,7
2019-03-12;10:45:00;11:00:00;12533;14881,4;4588,3
2019-03-12;11:00:00;11:15:00;12891;15145,2;4584,2
2019-03-12;11:15:00;11:30:00;13189;15204;4584,3
2019-03-12;11:30:00;11:45:00;13487;15258,5;4586
2019-03-12;11:45:00;12:00:00;13775;15443,6;4581,1
2019-03-12;12:00:00;12:15:00;14028;15585,6;4566,2
2019-03-12;12:15:00;12:30:00;14289;15763,3;4561
2019-03-12;12:30:00;12:45:00;14526;15810,1;4566,3
2019-03-12;12:45:00;13:00:00;14757;16182,4;4559,6
2019-03-12;13:00:00;13:15:00;14941;16539,7;4552,9
2019-03-12;13:15:00;13:30:00;15010;16747,2;4560,1
2019-03-12;13:30:00;13:45:00;15069;16873,7;4560,7
2019-03-12;13:45:00;14:00:00;15135;17189;4572,8
2019-03-12;14:00:00;14:15:00;15147;17258,9;4578,8
2019-03-12;14:15:00;14:30:00;15194;17293,6;4578,2
2019-03-12;14:30:00;14:45:00;15236;17379,9;4575,9
2019-03-12;14:45:00;15:00:00;15265;17478,3;4576,9
2019-03-12;15:00:00;15:15:00;15274;17600,7;4583,5
2019-03-12;15:15:00;15:30:00;15283;17784,5;4579,9
2019-03-12;15:30:00;15:45:00;15290;17710,8;4578,7
2019-03-12;15:45:00;16:00:00;14739;17396;4571,5
2019-03-12;16:00:00;16:15:00;14760;17323,8;4570,2
2019-03-12;16:15:00;16:30:00;14824;17184;4574,9
2019-03-12;16:30:00;16:45:00;15035;17071,2;4584,6
2019-03-12;16:45:00;17:00:00;15113;17017,5;4593,5
2019-03-12;17:00:00;17:15:00;15218;16954,9;4603,4
2019-03-12;17:15:00;17:30:00;15335;16982,1;4607,4
2019-03-12;17:30:00;17:45:00;15455;17029,5;4604,7
2019-03-12;17:45:00;18:00:00;15578;17061,2;4595,6
2019-03-12;18:00:00;18:15:00;15721;17151,1;4574,2
2019-03-12;18:15:00;18:30:00;15880;17265,4;4553,4
2019-03-12;18:30:00;18:45:00;16047;17351,9;4573,7
2019-03-12;18:45:00;19:00:00;16224;17507,8;4580,7
2019-03-12;19:00:00;19:15:00;16381;17916,9;4575,1
2019-03-12;19:15:00;19:30:00;16516;17973;4567,4
2019-03-12;19:30:00;19:45:00;16679;18217,5;4635,5
2019-03-12;19:45:00;20:00:00;16859;18235,1;4658
2019-03-12;20:00:00;20:15:00;16998;18231,8;4576,7
2019-03-12;20:15:00;20:30:00;17013;18228,3;4591,9
2019-03-12;20:30:00;20:45:00;17026;18327,2;4589,6
2019-03-12;20:45:00;21:00:00;17043;18327,7;4558,8
2019-03-12;21:00:00;21:15:00;17061;18393,9;4514,8
2019-03-12;21:15:00;21:30:00;17090;18776,9;4571
2019-03-12;21:30:00;21:45:00;17127;18979;4531,4
2019-03-12;21:45:00;22:00:00;17187;18843,3;4481,8
2019-03-12;22:00:00;22:15:00;16843;18136,7;4627,5
2019-03-12;22:15:00;22:30:00;16830;18023,3;4632,6
2019-03-12;22:30:00;22:45:00;16588;18045,4;4661,8
2019-03-12;22:45:00;23:00:00;16360;18149,7;4661,4
2019-03-12;23:00:00;23:15:00;16191;18060;4650,5
2019-03-12;23:15:00;23:30:00;16091;17989,8;4656,1
2019-03-12;23:30:00;23:45:00;16346;18032,2;4686,7
2019-03-12;23:45:00;24:00:00;16268;17795,5;4660,7
2019-03-13;00:00:00;00:15:00;15003;17639,7;4662,7
2019-03-13;00:15:00;00:30:00;14922;17879,2;4685,1
2019-03-13;00:30:00;00:45:00;14834;17904;4693,5
2019-03-13;00:45:00;01:00:00;14783;17673,7;4696,4
2019-03-13;01:00:00;01:15:00;14750;17445,8;4694,2
2019-03-13;01:15:00;01:30:00;14868;17305,7;4694,1
2019-03-13;01:30:00;01:45:00;15001;17402,1;4694,5
2019-03-13;01:45:00;02:00:00;15150;17383,1;4687,3
2019-03-13;02:00:00;02:15:00;15306;17562,7;4698,6
2019-03-13;02:15:00;02:30:00;15365;17556,4;4697,7
2019-03-13;02:30:00;02:45:00;15425;17420,1;4699,3
2019-03-13;02:45:00;03:00:00;15480;17448,6;4695,7
2019-03-13;03:00:00;03:15:00;15546;17482,1;4690,7
2019-03-13;03:15:00;03:30:00;15626;17521,2;4688,2
2019-03-13;03:30:00;03:45:00;15711;17558,8;4675,1
2019-03-13;03:45:00;04:00:00;15798;17657,9;4678,1
2019-03-13;04:00:00;04:15:00;15879;17752,7;4685,8
2019-03-13;04:15:00;04:30:00;15939;17865,9;4682,1
2019-03-13;04:30:00;04:45:00;16005;17966,2;4667,8
2019-03-13;04:45:00;05:00:00;16084;18030,8;4666,8
2019-03-13;05:00:00;05:15:00;16174;18094,6;4658,8
2019-03-13;05:15:00;05:30:00;16233;18068,3;4652,6
2019-03-13;05:30:00;05:45:00;16301;18150,8;4654,8
2019-03-13;05:45:00;06:00:00;15953;18235;4653,4
2019-03-13;06:00:00;06:15:00;16264;18722,1;4651
2019-03-13;06:15:00;06:30:00;16318;18778,9;4650,9
2019-03-13;06:30:00;06:45:00;16377;18694,4;4634,6
2019-03-13;06:45:00;07:00:00;16441;18626,8;4632,7
2019-03-13;07:00:00;07:15:00;16511;18263,4;4293,1
2019-03-13;07:15:00;07:30:00;16588;18210,7;4127,1
2019-03-13;07:30:00;07:45:00;16674;17985,8;3775,9
2019-03-13;07:45:00;08:00:00;16767;17629,3;3433,7
2019-03-13;08:00:00;08:15:00;16856;17453,7;3163,5
2019-03-13;08:15:00;08:30:00;16908;17235,9;2865,6
2019-03-13;08:30:00;08:45:00;16966;17013,4;2603,1
2019-03-13;08:45:00;09:00:00;17026;17014;2580,1
2019-03-13;09:00:00;09:15:00;17092;16761,8;2572
2019-03-13;09:15:00;09:30:00;17181;16746,5;2573,8
2019-03-13;09:30:00;09:45:00;17040;16716,2;2571
2019-03-13;09:45:00;10:00:00;17149;16689,4;2565,5
2019-03-13;10:00:00;10:15:00;17271;16727,4;2550,9
2019-03-13;10:15:00;10:30:00;17299;16868,1;2560
2019-03-13;10:30:00;10:45:00;17340;16908,6;2558,5
2019-03-13;10:45:00;11:00:00;17403;16942,7;2558,3
2019-03-13;11:00:00;11:15:00;17446;17005,2;2554,8
2019-03-13;11:15:00;11:30:00;17472;17020,6;2480,2
2019-03-13;11:30:00;11:45:00;17502;17122,5;2556,5
2019-03-13;11:45:00;12:00:00;17534;17137,3;2557,9
2019-03-13;12:00:00;12:15:00;17564;17307,5;2556
2019-03-13;12:15:00;12:30:00;17586;17450;2559,8
2019-03-13;12:30:00;12:45:00;17599;17604,3;2559,3
2019-03-13;12:45:00;13:00:00;17616;17527,3;2557,9
2019-03-13;13:00:00;13:15:00;17614;17811,1;2558,8
2019-03-13;13:15:00;13:30:00;17591;17835,7;2564,1
2019-03-13;13:30:00;13:45:00;17565;17858;2558,4
2019-03-13;13:45:00;14:00:00;17523;17831,9;2553
2019-03-13;14:00:00;14:15:00;17481;17758,3;2550,4
2019-03-13;14:15:00;14:30:00;17435;17629,8;2553,2
2019-03-13;14:30:00;14:45:00;17387;17491,8;2553,7
2019-03-13;14:45:00;15:00:00;17343;17215;2551,5
2019-03-13;15:00:00;15:15:00;17301;17165;2555,9
2019-03-13;15:15:00;15:30:00;17247;17347,8;2766,9
2019-03-13;15:30:00;15:45:00;17204;17726,1;3339,5
2019-03-13;15:45:00;16:00:00;17164;17718,8;3351,3
2019-03-13;16:00:00;16:15:00;17131;17849;3554,7
2019-03-13;16:15:00;16:30:00;17098;18024,3;3647
2019-03-13;16:30:00;16:45:00;17076;18027,7;3649,8
2019-03-13;16:45:00;17:00:00;17064;17750,5;3600,4
2019-03-13;17:00:00;17:15:00;17062;17378,1;3464
2019-03-13;17:15:00;17:30:00;17019;17245,5;3368,5
2019-03-13;17:30:00;17:45:00;16978;17113,2;3366,8
2019-03-13;17:45:00;18:00:00;16937;17188,3;3371
2019-03-13;18:00:00;18:15:00;17133;17243,1;3373,8
2019-03-13;18:15:00;18:30:00;17072;17301,8;3373,2
2019-03-13;18:30:00;18:45:00;17011;17469,9;3369,9
2019-03-13;18:45:00;19:00:00;16951;17530,6;3372,1
2019-03-13;19:00:00;19:15:00;16917;17592;3468,1
2019-03-13;19:15:00;19:30:00;16897;17566,5;3653,8
2019-03-13;19:30:00;19:45:00;16888;17569,4;3730,1
2019-03-13;19:45:00;20:00:00;16875;17622,5;3748,3
2019-03-13;20:00:00;20:15:00;16896;17597;3790,2
2019-03-13;20:15:00;20:30:00;16890;17286,3;3487,7
2019-03-13;20:30:00;20:45:00;16906;17274,3;3214
2019-03-13;20:45:00;21:00:00;16927;17296,3;3228,7
2019-03-13;21:00:00;21:15:00;16953;17096,7;3238,3
2019-03-13;21:15:00;21:30:00;17016;17185,9;3260
2019-03-13;21:30:00;21:45:00;17084;17224;3274,5
2019-03-13;21:45:00;22:00:00;17160;17166,7;3277,5
2019-03-13;22:00:00;22:15:00;16891;16350,9;3282,9
2019-03-13;22:15:00;22:30:00;16875;16331,7;3282,9
2019-03-13;22:30:00;22:45:00;16860;16193;3289,3
2019-03-13;22:45:00;23:00:00;16850;16243,9;3281,4
2019-03-13;23:00:00;23:15:00;16830;16146;3276
2019-03-13;23:15:00;23:30:00;16772;16091,1;3277,5
2019-03-13;23:30:00;23:45:00;16715;15939,4;3254,9
2019-03-13;23:45:00;24:00:00;16648;15746,3;3240,9
2019-03-14;00:00:00;00:15:00;16761;15490,7;3253,2
2019-03-14;00:15:00;00:30:00;16605;15625,6;3396,3
2019-03-14;00:30:00;00:45:00;16448;15566,5;3359,8
2019-03-14;00:45:00;01:00:00;16302;15472,7;3268,9
2019-03-14;01:00:00;01:15:00;16170;15265,6;3206
2019-03-14;01:15:00;01:30:00;16042;15413,5;3476,9
2019-03-14;01:30:00;01:45:00;15917;15200,5;3463,8
2019-03-14;01:45:00;02:00:00;15790;15008,2;3429,9
2019-03-14;02:00:00;02:15:00;15683;15210,5;3819,8
2019-03-14;02:15:00;02:30:00;15554;15181,2;3925,6
2019-03-14;02:30:00;02:45:00;15423;14998,6;3943,2
2019-03-14;02:45:00;03:00:00;15295;14837,7;3968,3
2019-03-14;03:00:00;03:15:00;15182;14793,7;4038,9
2019-03-14;03:15:00;03:30:00;15064;14662,9;4062,6
2019-03-14;03:30:00;03:45:00;14948;14703,3;4113
2019-03-14;03:45:00;04:00:00;14838;14921,9;4368,2
2019-03-14;04:00:00;04:15:00;14749;14802,6;4450,1
2019-03-14;04:15:00;04:30:00;14753;14908,7;4691,9
2019-03-14;04:30:00;04:45:00;14757;15119;4808,4
2019-03-14;04:45:00;05:00:00;14759;15144;4903,1
2019-03-14;05:00:00;05:15:00;14786;15088,9;4918,7
2019-03-14;05:15:00;05:30:00;14785;15074;4918,3
2019-03-14;05:30:00;05:45:00;14791;15194,5;4893,3
2019-03-14;05:45:00;06:00:00;14795;15419,1;4891,7
2019-03-14;06:00:00;06:15:00;15107;15906;4884,7
2019-03-14;06:15:00;06:30:00;15139;15856,7;4883,4
2019-03-14;06:30:00;06:45:00;15081;15861,7;4875,3
2019-03-14;06:45:00;07:00:00;15116;15854,5;4894,1
2019-03-14;07:00:00;07:15:00;15170;15886,3;4891,7
2019-03-14;07:15:00;07:30:00;15270;15952,2;4867,7
2019-03-14;07:30:00;07:45:00;15373;15907,7;4845,1
2019-03-14;07:45:00;08:00:00;15477;16055,1;4855,3
2019-03-14;08:00:00;08:15:00;15602;15999,4;4796,7
2019-03-14;08:15:00;08:30:00;15751;15986,3;4760,3
2019-03-14;08:30:00;08:45:00;15898;16107,3;4750,9
2019-03-14;08:45:00;09:00:00;16043;16270,4;4743,1
2019-03-14;09:00:00;09:15:00;16194;16512,9;4779,9
2019-03-14;09:15:00;09:30:00;16382;16679;4782,1
2019-03-14;09:30:00;09:45:00;16569;16787;4795,2
2019-03-14;09:45:00;10:00:00;16760;16906,8;4803
2019-03-14;10:00:00;10:15:00;16946;17118,2;4801,3
2019-03-14;10:15:00;10:30:00;17071;17385,4;4794,8
2019-03-14;10:30:00;10:45:00;17203;17459,4;4801,2
2019-03-14;10:45:00;11:00:00;17334;17655,9;4801,3
2019-03-14;11:00:00;11:15:00;17437;17716,6;4799,2
2019-03-14;11:15:00;11:30:00;17469;17692,2;4809,5
2019-03-14;11:30:00;11:45:00;17508;17715,8;4807,8
2019-03-14;11:45:00;12:00:00;17547;17662,5;4766,7
2019-03-14;12:00:00;12:15:00;17552;17532,9;4697,2
2019-03-14;12:15:00;12:30:00;17558;17390,4;4565,7
2019-03-14;12:30:00;12:45:00;17560;17252,4;4425,8
2019-03-14;12:45:00;13:00:00;17572;16908,4;4101,3
2019-03-14;13:00:00;13:15:00;17541;16941,3;4111,2
2019-03-14;13:15:00;13:30:00;17359;16788,8;3951,3
2019-03-14;13:30:00;13:45:00;17161;16489,1;3876,5
2019-03-14;13:45:00;14:00:00;16961;16220,7;3981,8
2019-03-14;14:00:00;14:15:00;16815;16024,9;3952,9
2019-03-14;14:15:00;14:30:00;16757;15885;3906,9
2019-03-14;14:30:00;14:45:00;16703;16115,5;3919,6
2019-03-14;14:45:00;15:00:00;16654;16003,3;3890,5
2019-03-14;15:00:00;15:15:00;16647;16133,9;4081,7
2019-03-14;15:15:00;15:30:00;16679;16338,4;4333,5
2019-03-14;15:30:00;15:45:00;16724;16125,6;4481,7
2019-03-14;15:45:00;16:00:00;16768;16193,5;4622,7
2019-03-14;16:00:00;16:15:00;16803;16163,4;4745,2
2019-03-14;16:15:00;16:30:00;16912;16234,3;4789,5
2019-03-14;16:30:00;16:45:00;17035;16453;4807,6
2019-03-14;16:45:00;17:00:00;17143;16668,7;4821,6
2019-03-14;17:00:00;17:15:00;17264;16996,9;4829
2019-03-14;17:15:00;17:30:00;17357;17571,7;4829,7
2019-03-14;17:30:00;17:45:00;17449;18092;4827,5
2019-03-14;17:45:00;18:00:00;17536;18516,8;4835,5
2019-03-14;18:00:00;18:15:00;17612;18793,6;4843,7
2019-03-14;18:15:00;18:30:00;17680;18982,8;4844,2
2019-03-14;18:30:00;18:45:00;17728;19127,8;4843,5
2019-03-14;18:45:00;19:00:00;17738;19396,9;4843,4
2019-03-14;19:00:00;19:15:00;17696;19653,5;4841,3
2019-03-14;19:15:00;19:30:00;17692;19598,8;4829,3
2019-03-14;19:30:00;19:45:00;17692;19189,2;4597,1
2019-03-14;19:45:00;20:00:00;17697;19304,1;4565,8
2019-03-14;20:00:00;20:15:00;17694;19310;4568
2019-03-14;20:15:00;20:30:00;17640;19249,3;4550,5
2019-03-14;20:30:00;20:45:00;17584;19215,1;4514,9
2019-03-14;20:45:00;21:00:00;17531;19220,2;4520,3
2019-03-14;21:00:00;21:15:00;17489;19252,8;4522,5
2019-03-14;21:15:00;21:30:00;17461;19158,8;4520,3
2019-03-14;21:30:00;21:45:00;17436;19130,6;4518
2019-03-14;21:45:00;22:00:00;17400;18912,1;4524
2019-03-14;22:00:00;22:15:00;17064;18271,3;4526,5
2019-03-14;22:15:00;22:30:00;17058;18438,4;4528,3
2019-03-14;22:30:00;22:45:00;17056;18581,1;4526
2019-03-14;22:45:00;23:00:00;17059;18630,1;4527,1
2019-03-14;23:00:00;23:15:00;17065;18683,5;4532,1
2019-03-14;23:15:00;23:30:00;17050;18716,7;4538,4
2019-03-14;23:30:00;23:45:00;17036;18774,8;4537,8
2019-03-14;23:45:00;24:00:00;17019;18641,2;4536,5
2019-03-15;00:00:00;00:15:00;16094;18582,4;4535,7
2019-03-15;00:15:00;00:30:00;16022;18396,9;4514,5
2019-03-15;00:30:00;00:45:00;15952;18253,9;4486,3
2019-03-15;00:45:00;01:00:00;15882;18091,2;4464,6
2019-03-15;01:00:00;01:15:00;15799;18013,9;4474,4
2019-03-15;01:15:00;01:30:00;15677;17960,8;4441,2
2019-03-15;01:30:00;01:45:00;15562;17873,3;4396,4
2019-03-15;01:45:00;02:00:00;15449;17624,8;4397,2
2019-03-15;02:00:00;02:15:00;15331;17389,9;4433,2
2019-03-15;02:15:00;02:30:00;15189;17392,9;4578,2
2019-03-15;02:30:00;02:45:00;15049;16972,4;4392
2019-03-15;02:45:00;03:00:00;14912;16534;4200,2
2019-03-15;03:00:00;03:15:00;14771;16213,2;4182,9
2019-03-15;03:15:00;03:30:00;14651;15930,9;4176,3
2019-03-15;03:30:00;03:45:00;14533;15483,5;4021,2
2019-03-15;03:45:00;04:00:00;14418;15155,2;3942,6
2019-03-15;04:00:00;04:15:00;14307;14871,4;3901
2019-03-15;04:15:00;04:30:00;14133;14457,7;3836
2019-03-15;04:30:00;04:45:00;13961;13985,1;3658,9
2019-03-15;04:45:00;05:00:00;13797;13932,4;3723,1
2019-03-15;05:00:00;05:15:00;13634;13925;3889,8
2019-03-15;05:15:00;05:30:00;13542;13709,9;3947,6
2019-03-15;05:30:00;05:45:00;13421;13454,5;3985,9
2019-03-15;05:45:00;06:00:00;13297;13368,2;4051,8
2019-03-15;06:00:00;06:15:00;13457;13394,4;4125,1
2019-03-15;06:15:00;06:30:00;13372;13029,2;4034,8
2019-03-15;06:30:00;06:45:00;13216;12772,3;4074,1
2019-03-15;06:45:00;07:00:00;13050;12638,9;4177,6
2019-03-15;07:00:00;07:15:00;13076;12629,5;4269,4
2019-03-15;07:15:00;07:30:00;13043;12368;4255,3
2019-03-15;07:30:00;07:45:00;13004;12409,2;4260,7
2019-03-15;07:45:00;08:00:00;12967;12390,1;4224,3
2019-03-15;08:00:00;08:15:00;12971;12427,6;4262,6
2019-03-15;08:15:00;08:30:00;13014;12583,6;4362
2019-03-15;08:30:00;08:45:00;13055;12665,4;4380,6
2019-03-15;08:45:00;09:00:00;13106;12881;4489,8
2019-03-15;09:00:00;09:15:00;13163;12994,4;4514,4
2019-03-15;09:15:00;09:30:00;13158;13185,4;4527
2019-03-15;09:30:00;09:45:00;13149;13520,2;4612,7
2019-03-15;09:45:00;10:00:00;13150;13899,3;4702,5
2019-03-15;10:00:00;10:15:00;13140;14222,4;4724,9
2019-03-15;10:15:00;10:30:00;13180;14675,9;4792,3
2019-03-15;10:30:00;10:45:00;13224;14797,1;4788,5
2019-03-15;10:45:00;11:00:00;13272;15352,7;4784,8
2019-03-15;11:00:00;11:15:00;13356;15785,5;4801,8
2019-03-15;11:15:00;11:30:00;13512;16199,5;4737,7
2019-03-15;11:30:00;11:45:00;13519;16389,5;4554,9
2019-03-15;11:45:00;12:00:00;13700;17041,9;4750,1
2019-03-15;12:00:00;12:15:00;13882;17547,7;4779
2019-03-15;12:15:00;12:30:00;14104;17944,3;4784,1
2019-03-15;12:30:00;12:45:00;14276;18373,7;4811,4
2019-03-15;12:45:00;13:00:00;14473;18858,8;4810,7
2019-03-15;13:00:00;13:15:00;14666;19124,7;4795,8
2019-03-15;13:15:00;13:30:00;14932;19543,5;4819,8
2019-03-15;13:30:00;13:45:00;15216;19593;4694,3
2019-03-15;13:45:00;14:00:00;15498;19431,2;4503,2
2019-03-15;14:00:00;14:15:00;15884;19288;4451,5
2019-03-15;14:15:00;14:30:00;16260;19288,1;4429,7
2019-03-15;14:30:00;14:45:00;16238;19178,1;4318,2
2019-03-15;14:45:00;15:00:00;16648;19159,9;4277,5
2019-03-15;15:00:00;15:15:00;16981;19049,4;4300,2
2019-03-15;15:15:00;15:30:00;17214;19186,8;4246,4
2019-03-15;15:30:00;15:45:00;17425;19290,2;4288,1
2019-03-15;15:45:00;16:00:00;17634;19414,2;4345,6
2019-03-15;16:00:00;16:15:00;17753;19550,7;4377,5
2019-03-15;16:15:00;16:30:00;17698;19591,5;4385,8
2019-03-15;16:30:00;16:45:00;17669;19565,4;4400,6
2019-03-15;16:45:00;17:00:00;17657;19548,3;4420,8
2019-03-15;17:00:00;17:15:00;17667;19438,5;4446,1
2019-03-15;17:15:00;17:30:00;17679;19398,6;4448,4
2019-03-15;17:30:00;17:45:00;17695;19289,8;4487,7
2019-03-15;17:45:00;18:00:00;17707;19220;4418,5
2019-03-15;18:00:00;18:15:00;17696;19436,9;4454,7
2019-03-15;18:15:00;18:30:00;17713;19712,9;4519,4
2019-03-15;18:30:00;18:45:00;17730;19811;4501,1
2019-03-15;18:45:00;19:00:00;17750;19840,6;4520,5
2019-03-15;19:00:00;19:15:00;17766;19889,1;4522,5
2019-03-15;19:15:00;19:30:00;17730;19868;4527,3
2019-03-15;19:30:00;19:45:00;17672;19879,3;4508,4
2019-03-15;19:45:00;20:00:00;17610;19271,8;4157,1
2019-03-15;20:00:00;20:15:00;17544;19293,4;4202,8
2019-03-15;20:15:00;20:30:00;17480;19304,4;4228,5
2019-03-15;20:30:00;20:45:00;17418;19189;4211,4
2019-03-15;20:45:00;21:00:00;17359;19087,3;4220,6
2019-03-15;21:00:00;21:15:00;17296;18984,9;4225,8
2019-03-15;21:15:00;21:30:00;17225;18831,1;4223,9
2019-03-15;21:30:00;21:45:00;17158;18811,6;4232,6
2019-03-15;21:45:00;22:00:00;17094;18748,2;4239,5
2019-03-15;22:00:00;22:15:00;16682;17900,4;4243
2019-03-15;22:15:00;22:30:00;16581;17810,3;4240,4
2019-03-15;22:30:00;22:45:00;16483;17748;4239,9
2019-03-15;22:45:00;23:00:00;16766;17587,3;4240
2019-03-15;23:00:00;23:15:00;16664;17541;4251
2019-03-15;23:15:00;23:30:00;16553;17471,3;4253,9
2019-03-15;23:30:00;23:45:00;16442;17372,6;4254,8
2019-03-15;23:45:00;24:00:00;16327;17162,7;4253,2
2019-03-16;00:00:00;00:15:00;16176;17113,8;4257,5
2019-03-16;00:15:00;00:30:00;16054;17033,6;4256,1
2019-03-16;00:30:00;00:45:00;15940;16869;4256,5
2019-03-16;00:45:00;01:00:00;16061;16766,5;4257,2
2019-03-16;01:00:00;01:15:00;15952;16750,8;4256,5
2019-03-16;01:15:00;01:30:00;15788;16682,8;4252,2
2019-03-16;01:30:00;01:45:00;15635;16626,4;4252,8
2019-03-16;01:45:00;02:00:00;15491;16481,9;4250,2
2019-03-16;02:00:00;02:15:00;15342;16362,4;4256,4
2019-03-16;02:15:00;02:30:00;15189;16052,5;4255,6
2019-03-16;02:30:00;02:45:00;15037;15741,3;4254,9
2019-03-16;02:45:00;03:00:00;14889;15398,3;4248,5
2019-03-16;03:00:00;03:15:00;14725;15342;4413,2
2019-03-16;03:15:00;03:30:00;14531;15322,2;4545
2019-03-16;03:30:00;03:45:00;14344;15139,3;4545,4
2019-03-16;03:45:00;04:00:00;14168;14972,1;4536,2
2019-03-16;04:00:00;04:15:00;14028;14435;4510,9
2019-03-16;04:15:00;04:30:00;13788;13990,7;4408,6
2019-03-16;04:30:00;04:45:00;13547;13808,8;4556,1
2019-03-16;04:45:00;05:00:00;13724;13349,1;4483,6
2019-03-16;05:00:00;05:15:00;13443;12791,9;4292,2
2019-03-16;05:15:00;05:30:00;13111;12240,1;4065,4
2019-03-16;05:30:00;05:45:00;12781;12064,8;4125,4
2019-03-16;05:45:00;06:00:00;12459;11722,4;4114,3
2019-03-16;06:00:00;06:15:00;12318;11569,8;3961,4
2019-03-16;06:15:00;06:30:00;12062;11167,5;3789
2019-03-16;06:30:00;06:45:00;11690;10721,3;3631,4
2019-03-16;06:45:00;07:00:00;11302;10224;3386,4
2019-03-16;07:00:00;07:15:00;10924;9553;3043,8
2019-03-16;07:15:00;07:30:00;10677;9098,2;2706,2
2019-03-16;07:30:00;07:45:00;10434;8807,2;2502,5
2019-03-16;07:45:00;08:00:00;10186;8494,3;2258
2019-03-16;08:00:00;08:15:00;9980;8183;2069,3
2019-03-16;08:15:00;08:30:00;9830;8288,5;2228,8
2019-03-16;08:30:00;08:45:00;9676;8325,8;2368,7
2019-03-16;08:45:00;09:00:00;9516;8217,2;2251,8
2019-03-16;09:00:00;09:15:00;9328;8316,1;2294,5
2019-03-16;09:15:00;09:30:00;9137;8311,3;2300,5
2019-03-16;09:30:00;09:45:00;8943;8108,1;1990,4
2019-03-16;09:45:00;10:00:00;8739;8242,5;1865,3
2019-03-16;10:00:00;10:15:00;8543;8563,1;1899,5
2019-03-16;10:15:00;10:30:00;8385;8715,9;1897,6
2019-03-16;10:30:00;10:45:00;8223;8708,1;1839,4
