Date;"Start Time";"End Time";"Forecast in MW";"Actual in MW"
2019-04-07;23:30:00;23:45:00;0;0
2019-04-07;23:45:00;24:00:00;0;0
2019-04-08;00:00:00;00:15:00;0;0
2019-04-08;00:15:00;00:30:00;0;0
2019-04-08;00:30:00;00:45:00;0;0
2019-04-08;00:45:00;01:00:00;0;0
2019-04-08;01:00:00;01:15:00;0;0
2019-04-08;01:15:00;01:30:00;0;0
2019-04-08;01:30:00;01:45:00;0;0
2019-04-08;01:45:00;02:00:00;0;0
2019-04-08;02:00:00;02:15:00;0;0
2019-04-08;02:15:00;02:30:00;0;0
2019-04-08;02:30:00;02:45:00;0;0
2019-04-08;02:45:00;03:00:00;0;0
2019-04-08;03:00:00;03:15:00;0;0
2019-04-08;03:15:00;03:30:00;0;0
2019-04-08;03:30:00;03:45:00;0;0
2019-04-08;03:45:00;04:00:00;0;0
2019-04-08;04:00:00;04:15:00;0;0
2019-04-08;04:15:00;04:30:00;0;0
2019-04-08;04:30:00;04:45:00;0;0
2019-04-08;04:45:00;05:00:00;0;0
2019-04-08;05:00:00;05:15:00;0;0
2019-04-08;05:15:00;05:30:00;0;0
2019-04-08;05:30:00;05:45:00;0;0
2019-04-08;05:45:00;06:00:00;0;0
2019-04-08;06:00:00;06:15:00;0;0
2019-04-08;06:15:00;06:30:00;0;0
2019-04-08;06:30:00;06:45:00;4,7;0
2019-04-08;06:45:00;07:00:00;32,2;14
2019-04-08;07:00:00;07:15:00;87,4;53,1
2019-04-08;07:15:00;07:30:00;177,7;140,6
2019-04-08;07:30:00;07:45:00;323,8;274,5
2019-04-08;07:45:00;08:00:00;488,5;433,4
2019-04-08;08:00:00;08:15:00;665,7;615,5
2019-04-08;08:15:00;08:30:00;851,6;812,7
2019-04-08;08:30:00;08:45:00;1034,2;1023,7
2019-04-08;08:45:00;09:00:00;1216;1262
2019-04-08;09:00:00;09:15:00;1395,9;1491,9
2019-04-08;09:15:00;09:30:00;1570,3;1714,3
2019-04-08;09:30:00;09:45:00;1744,4;1963,8
2019-04-08;09:45:00;10:00:00;1910,3;2232,7
2019-04-08;10:00:00;10:15:00;2067,2;2445
2019-04-08;10:15:00;10:30:00;2216,1;2645,4
2019-04-08;10:30:00;10:45:00;2352,1;2811,7
2019-04-08;10:45:00;11:00:00;2473,4;3011
2019-04-08;11:00:00;11:15:00;2581;3174,6
2019-04-08;11:15:00;11:30:00;2677,5;3302,2
2019-04-08;11:30:00;11:45:00;2759,6;3404,6
2019-04-08;11:45:00;12:00:00;2826,1;3512,6
2019-04-08;12:00:00;12:15:00;2883,3;3577,8
2019-04-08;12:15:00;12:30:00;2929,4;3620,3
2019-04-08;12:30:00;12:45:00;2955;3675,6
2019-04-08;12:45:00;13:00:00;2956,3;3635,2
2019-04-08;13:00:00;13:15:00;2943,6;3713,3
2019-04-08;13:15:00;13:30:00;2920,7;3697,7
2019-04-08;13:30:00;13:45:00;2890,4;3685,1
2019-04-08;13:45:00;14:00:00;2848,5;3604,9
2019-04-08;14:00:00;14:15:00;2798;3445,1
2019-04-08;14:15:00;14:30:00;2741,2;3322,1
2019-04-08;14:30:00;14:45:00;2677,9;3243,8
2019-04-08;14:45:00;15:00:00;2605,2;3169,1
2019-04-08;15:00:00;15:15:00;2522,5;3020,9
2019-04-08;15:15:00;15:30:00;2427,7;2916,5
2019-04-08;15:30:00;15:45:00;2322,8;2741,3
2019-04-08;15:45:00;16:00:00;2213;2553,7
2019-04-08;16:00:00;16:15:00;2095,3;2363
2019-04-08;16:15:00;16:30:00;1968,6;2178,6
2019-04-08;16:30:00;16:45:00;1825,3;1975,9
2019-04-08;16:45:00;17:00:00;1675,1;1757,5
2019-04-08;17:00:00;17:15:00;1517,6;1529,1
2019-04-08;17:15:00;17:30:00;1348,4;1329,6
2019-04-08;17:30:00;17:45:00;1164,1;1101,1
2019-04-08;17:45:00;18:00:00;973,3;907,7
2019-04-08;18:00:00;18:15:00;781,3;716,7
2019-04-08;18:15:00;18:30:00;595,2;545,4
2019-04-08;18:30:00;18:45:00;413,8;390,2
2019-04-08;18:45:00;19:00:00;277,9;256,8
2019-04-08;19:00:00;19:15:00;161,9;146
2019-04-08;19:15:00;19:30:00;85,9;69,4
2019-04-08;19:30:00;19:45:00;33,9;15,5
2019-04-08;19:45:00;20:00:00;5,5;1,1
2019-04-08;20:00:00;20:15:00;0;0
2019-04-08;20:15:00;20:30:00;0;0
2019-04-08;20:30:00;20:45:00;0;0
2019-04-08;20:45:00;21:00:00;0;0
2019-04-08;21:00:00;21:15:00;0;0
2019-04-08;21:15:00;21:30:00;0;0
2019-04-08;21:30:00;21:45:00;0;0
2019-04-08;21:45:00;22:00:00;0;0
2019-04-08;22:00:00;22:15:00;0;0
2019-04-08;22:15:00;22:30:00;0;0
2019-04-08;22:30:00;22:45:00;0;0
2019-04-08;22:45:00;23:00:00;0;0
2019-04-08;23:00:00;23:15:00;0;0
2019-04-08;23:15:00;23:30:00;0;0
2019-04-08;23:30:00;23:45:00;0;0
2019-04-08;23:45:00;24:00:00;0;0
2019-04-09;00:00:00;00:15:00;0;0
2019-04-09;00:15:00;00:30:00;0;0
2019-04-09;00:30:00;00:45:00;0;0
2019-04-09;00:45:00;01:00:00;0;0
2019-04-09;01:00:00;01:15:00;0;0
2019-04-09;01:15:00;01:30:00;0;0
2019-04-09;01:30:00;01:45:00;0;0
2019-04-09;01:45:00;02:00:00;0;0
2019-04-09;02:00:00;02:15:00;0;0
2019-04-09;02:15:00;02:30:00;0;0
2019-04-09;02:30:00;02:45:00;0;0
2019-04-09;02:45:00;03:00:00;0;0
2019-04-09;03:00:00;03:15:00;0;0
2019-04-09;03:15:00;03:30:00;0;0
2019-04-09;03:30:00;03:45:00;0;0
2019-04-09;03:45:00;04:00:00;0;0
2019-04-09;04:00:00;04:15:00;0;0
2019-04-09;04:15:00;04:30:00;0;0
2019-04-09;04:30:00;04:45:00;0;0
2019-04-09;04:45:00;05:00:00;0;0
2019-04-09;05:00:00;05:15:00;0;0
2019-04-09;05:15:00;05:30:00;0;0
2019-04-09;05:30:00;05:45:00;0;0
2019-04-09;05:45:00;06:00:00;0;0
2019-04-09;06:00:00;06:15:00;0;0
2019-04-09;06:15:00;06:30:00;0;0
2019-04-09;06:30:00;06:45:00;7;0
2019-04-09;06:45:00;07:00:00;38,1;14,2
2019-04-09;07:00:00;07:15:00;97,8;56,7
2019-04-09;07:15:00;07:30:00;202,8;142,1
2019-04-09;07:30:00;07:45:00;366,4;278,6
2019-04-09;07:45:00;08:00:00;542,8;435,2
2019-04-09;08:00:00;08:15:00;740;618,8
2019-04-09;08:15:00;08:30:00;947;828
2019-04-09;08:30:00;08:45:00;1155,5;1065,1
2019-04-09;08:45:00;09:00:00;1369,5;1309,7
2019-04-09;09:00:00;09:15:00;1587,4;1570,7
2019-04-09;09:15:00;09:30:00;1805;1873,3
2019-04-09;09:30:00;09:45:00;2022,9;2161,5
2019-04-09;09:45:00;10:00:00;2237,6;2459,7
2019-04-09;10:00:00;10:15:00;2447,1;2731,9
2019-04-09;10:15:00;10:30:00;2652,4;2958,6
2019-04-09;10:30:00;10:45:00;2844,1;3228,2
2019-04-09;10:45:00;11:00:00;3025,8;3480,8
2019-04-09;11:00:00;11:15:00;3193,7;3669,9
2019-04-09;11:15:00;11:30:00;3352,5;3849,7
2019-04-09;11:30:00;11:45:00;3488,2;4085,6
2019-04-09;11:45:00;12:00:00;3604,6;4178,1
2019-04-09;12:00:00;12:15:00;3711,5;4354,2
2019-04-09;12:15:00;12:30:00;3806,6;4442,5
2019-04-09;12:30:00;12:45:00;3885,7;4506,1
2019-04-09;12:45:00;13:00:00;3943;4561,9
2019-04-09;13:00:00;13:15:00;3986,6;4577,1
2019-04-09;13:15:00;13:30:00;4009,9;4591,8
2019-04-09;13:30:00;13:45:00;4015,5;4526,8
2019-04-09;13:45:00;14:00:00;4004,4;4431,2
2019-04-09;14:00:00;14:15:00;3977,4;4349,4
2019-04-09;14:15:00;14:30:00;3922,7;4255,6
2019-04-09;14:30:00;14:45:00;3840,4;4111,6
2019-04-09;14:45:00;15:00:00;3744;3903,4
2019-04-09;15:00:00;15:15:00;3634;3624,4
2019-04-09;15:15:00;15:30:00;3505,6;3409
2019-04-09;15:30:00;15:45:00;3349,9;3167,8
2019-04-09;15:45:00;16:00:00;3178;2962,2
2019-04-09;16:00:00;16:15:00;2993,7;2784,8
2019-04-09;16:15:00;16:30:00;2800,8;2536,4
2019-04-09;16:30:00;16:45:00;2585,3;2237,1
2019-04-09;16:45:00;17:00:00;2356,7;2016,5
2019-04-09;17:00:00;17:15:00;2119,2;1773,3
2019-04-09;17:15:00;17:30:00;1868,4;1515,6
2019-04-09;17:30:00;17:45:00;1598,1;1238,5
2019-04-09;17:45:00;18:00:00;1325,4;992,4
2019-04-09;18:00:00;18:15:00;1057,5;777,8
2019-04-09;18:15:00;18:30:00;807,7;589,5
2019-04-09;18:30:00;18:45:00;572,7;424,8
2019-04-09;18:45:00;19:00:00;386,9;276,6
2019-04-09;19:00:00;19:15:00;217,9;164,4
2019-04-09;19:15:00;19:30:00;105,2;78,6
2019-04-09;19:30:00;19:45:00;42,6;15,4
2019-04-09;19:45:00;20:00:00;6,7;,8
2019-04-09;20:00:00;20:15:00;0;0
2019-04-09;20:15:00;20:30:00;0;0
2019-04-09;20:30:00;20:45:00;0;0
2019-04-09;20:45:00;21:00:00;0;0
2019-04-09;21:00:00;21:15:00;0;0
2019-04-09;21:15:00;21:30:00;0;0
2019-04-09;21:30:00;21:45:00;0;0
2019-04-09;21:45:00;22:00:00;0;0
2019-04-09;22:00:00;22:15:00;0;0
2019-04-09;22:15:00;22:30:00;0;0
2019-04-09;22:30:00;22:45:00;0;0
2019-04-09;22:45:00;23:00:00;0;0
2019-04-09;23:00:00;23:15:00;0;0
2019-04-09;23:15:00;23:30:00;0;0
2019-04-09;23:30:00;23:45:00;0;0
2019-04-09;23:45:00;24:00:00;0;0
2019-04-10;00:00:00;00:15:00;0;0
2019-04-10;00:15:00;00:30:00;0;0
2019-04-10;00:30:00;00:45:00;0;0
2019-04-10;00:45:00;01:00:00;0;0
2019-04-10;01:00:00;01:15:00;0;0
2019-04-10;01:15:00;01:30:00;0;0
2019-04-10;01:30:00;01:45:00;0;0
2019-04-10;01:45:00;02:00:00;0;0
2019-04-10;02:00:00;02:15:00;0;0
2019-04-10;02:15:00;02:30:00;0;0
2019-04-10;02:30:00;02:45:00;0;0
2019-04-10;02:45:00;03:00:00;0;0
2019-04-10;03:00:00;03:15:00;0;0
2019-04-10;03:15:00;03:30:00;0;0
2019-04-10;03:30:00;03:45:00;0;0
2019-04-10;03:45:00;04:00:00;0;0
2019-04-10;04:00:00;04:15:00;0;0
2019-04-10;04:15:00;04:30:00;0;0
2019-04-10;04:30:00;04:45:00;0;0
2019-04-10;04:45:00;05:00:00;0;0
2019-04-10;05:00:00;05:15:00;0;0
2019-04-10;05:15:00;05:30:00;0;0
2019-04-10;05:30:00;05:45:00;0;0
2019-04-10;05:45:00;06:00:00;0;0
2019-04-10;06:00:00;06:15:00;0;0
2019-04-10;06:15:00;06:30:00;0;0
2019-04-10;06:30:00;06:45:00;13,8;,1
2019-04-10;06:45:00;07:00:00;61,2;24,3
2019-04-10;07:00:00;07:15:00;156,5;90,4
2019-04-10;07:15:00;07:30:00;314,9;217
2019-04-10;07:30:00;07:45:00;525,1;388,5
2019-04-10;07:45:00;08:00:00;761,2;572,6
2019-04-10;08:00:00;08:15:00;1012,6;781,1
2019-04-10;08:15:00;08:30:00;1274,8;994,8
2019-04-10;08:30:00;08:45:00;1551,6;1187
2019-04-10;08:45:00;09:00:00;1835;1413,5
2019-04-10;09:00:00;09:15:00;2120,2;1622,7
2019-04-10;09:15:00;09:30:00;2400,7;1847,9
2019-04-10;09:30:00;09:45:00;2675,5;2062,3
2019-04-10;09:45:00;10:00:00;2942,4;2303,4
2019-04-10;10:00:00;10:15:00;3199,9;2517,8
2019-04-10;10:15:00;10:30:00;3444,9;2775,7
2019-04-10;10:30:00;10:45:00;3668,5;2958,4
2019-04-10;10:45:00;11:00:00;3875,5;3160,3
2019-04-10;11:00:00;11:15:00;4061,1;3329
2019-04-10;11:15:00;11:30:00;4226,9;3463,1
2019-04-10;11:30:00;11:45:00;4367,3;3624
2019-04-10;11:45:00;12:00:00;4483,6;3746,1
2019-04-10;12:00:00;12:15:00;4581,3;3802,4
2019-04-10;12:15:00;12:30:00;4661;3878,8
2019-04-10;12:30:00;12:45:00;4705;3983,3
2019-04-10;12:45:00;13:00:00;4699,9;4035,1
2019-04-10;13:00:00;13:15:00;4667,4;4051
2019-04-10;13:15:00;13:30:00;4616,1;4018,8
2019-04-10;13:30:00;13:45:00;4543,7;3919
2019-04-10;13:45:00;14:00:00;4450,5;3870,4
2019-04-10;14:00:00;14:15:00;4341,7;3828,9
2019-04-10;14:15:00;14:30:00;4216,2;3705,8
2019-04-10;14:30:00;14:45:00;4074,1;3556,7
2019-04-10;14:45:00;15:00:00;3916,3;3426,8
2019-04-10;15:00:00;15:15:00;3745,4;3219,2
2019-04-10;15:15:00;15:30:00;3562,2;3005,6
2019-04-10;15:30:00;15:45:00;3373,7;2776,3
2019-04-10;15:45:00;16:00:00;3187,5;2595,2
2019-04-10;16:00:00;16:15:00;2991,5;2398
2019-04-10;16:15:00;16:30:00;2785,3;2214,9
2019-04-10;16:30:00;16:45:00;2565,6;2008,2
2019-04-10;16:45:00;17:00:00;2338,4;1823,3
2019-04-10;17:00:00;17:15:00;2101,8;1627,6
2019-04-10;17:15:00;17:30:00;1855,4;1428,5
2019-04-10;17:30:00;17:45:00;1592,8;1204,8
2019-04-10;17:45:00;18:00:00;1325,1;998,6
2019-04-10;18:00:00;18:15:00;1064,9;795,1
2019-04-10;18:15:00;18:30:00;819,8;629,9
2019-04-10;18:30:00;18:45:00;585,4;459,8
2019-04-10;18:45:00;19:00:00;394,8;313
2019-04-10;19:00:00;19:15:00;228,4;191,5
2019-04-10;19:15:00;19:30:00;118,1;95,3
2019-04-10;19:30:00;19:45:00;53,6;29,1
2019-04-10;19:45:00;20:00:00;11,8;6
2019-04-10;20:00:00;20:15:00;,1;,2
2019-04-10;20:15:00;20:30:00;0;0
2019-04-10;20:30:00;20:45:00;0;0
2019-04-10;20:45:00;21:00:00;0;0
2019-04-10;21:00:00;21:15:00;0;0
2019-04-10;21:15:00;21:30:00;0;0
2019-04-10;21:30:00;21:45:00;0;0
2019-04-10;21:45:00;22:00:00;0;0
2019-04-10;22:00:00;22:15:00;0;0
2019-04-10;22:15:00;22:30:00;0;0
2019-04-10;22:30:00;22:45:00;0;0
2019-04-10;22:45:00;23:00:00;0;0
2019-04-10;23:00:00;23:15:00;0;0
2019-04-10;23:15:00;23:30:00;0;0
2019-04-10;23:30:00;23:45:00;0;0
2019-04-10;23:45:00;24:00:00;0;0
2019-04-11;00:00:00;00:15:00;0;0
2019-04-11;00:15:00;00:30:00;0;0
2019-04-11;00:30:00;00:45:00;0;0
2019-04-11;00:45:00;01:00:00;0;0
2019-04-11;01:00:00;01:15:00;0;0
2019-04-11;01:15:00;01:30:00;0;0
2019-04-11;01:30:00;01:45:00;0;0
2019-04-11;01:45:00;02:00:00;0;0
2019-04-11;02:00:00;02:15:00;0;0
2019-04-11;02:15:00;02:30:00;0;0
2019-04-11;02:30:00;02:45:00;0;0
2019-04-11;02:45:00;03:00:00;0;0
2019-04-11;03:00:00;03:15:00;0;0
2019-04-11;03:15:00;03:30:00;0;0
2019-04-11;03:30:00;03:45:00;0;0
2019-04-11;03:45:00;04:00:00;0;0
2019-04-11;04:00:00;04:15:00;0;0
2019-04-11;04:15:00;04:30:00;0;0
2019-04-11;04:30:00;04:45:00;0;0
2019-04-11;04:45:00;05:00:00;0;0
2019-04-11;05:00:00;05:15:00;0;0
2019-04-11;05:15:00;05:30:00;0;0
2019-04-11;05:30:00;05:45:00;0;0
2019-04-11;05:45:00;06:00:00;0;0
2019-04-11;06:00:00;06:15:00;0;0
2019-04-11;06:15:00;06:30:00;0;0
2019-04-11;06:30:00;06:45:00;15,7;,2
2019-04-11;06:45:00;07:00:00;63;28,3
2019-04-11;07:00:00;07:15:00;158,2;87,8
2019-04-11;07:15:00;07:30:00;327,4;206,8
2019-04-11;07:30:00;07:45:00;551,9;384,9
2019-04-11;07:45:00;08:00:00;811,9;591,6
2019-04-11;08:00:00;08:15:00;1090,4;813,5
2019-04-11;08:15:00;08:30:00;1384,6;1056,5
2019-04-11;08:30:00;08:45:00;1690,8;1311,5
2019-04-11;08:45:00;09:00:00;1999,9;1567
2019-04-11;09:00:00;09:15:00;2310,4;1853,8
2019-04-11;09:15:00;09:30:00;2610,3;2106,6
2019-04-11;09:30:00;09:45:00;2893,1;2370,8
2019-04-11;09:45:00;10:00:00;3159,5;2632,5
2019-04-11;10:00:00;10:15:00;3408,8;2875,4
2019-04-11;10:15:00;10:30:00;3640;3109
2019-04-11;10:30:00;10:45:00;3848,3;3364,5
2019-04-11;10:45:00;11:00:00;4034,7;3612,3
2019-04-11;11:00:00;11:15:00;4195,9;3803
2019-04-11;11:15:00;11:30:00;4335,9;3988,2
2019-04-11;11:30:00;11:45:00;4456,3;4165,5
2019-04-11;11:45:00;12:00:00;4550,8;4218,3
2019-04-11;12:00:00;12:15:00;4625,1;4259,7
2019-04-11;12:15:00;12:30:00;4677,9;4239
2019-04-11;12:30:00;12:45:00;4716,3;4255,5
2019-04-11;12:45:00;13:00:00;4732,3;4193,1
2019-04-11;13:00:00;13:15:00;4731,8;4137,9
2019-04-11;13:15:00;13:30:00;4716;4151,8
2019-04-11;13:30:00;13:45:00;4687,9;4146
2019-04-11;13:45:00;14:00:00;4638,9;4103,6
2019-04-11;14:00:00;14:15:00;4569,7;4074,5
2019-04-11;14:15:00;14:30:00;4479;3923,6
2019-04-11;14:30:00;14:45:00;4374,5;3818,4
2019-04-11;14:45:00;15:00:00;4253,3;3689,5
2019-04-11;15:00:00;15:15:00;4114,3;3572,2
2019-04-11;15:15:00;15:30:00;3954;3398
2019-04-11;15:30:00;15:45:00;3774,6;3195,2
2019-04-11;15:45:00;16:00:00;3583,1;3002,2
2019-04-11;16:00:00;16:15:00;3376,1;2796,1
2019-04-11;16:15:00;16:30:00;3156,8;2586,9
2019-04-11;16:30:00;16:45:00;2921,3;2347,2
2019-04-11;16:45:00;17:00:00;2673,7;2142,7
2019-04-11;17:00:00;17:15:00;2412;1962,6
2019-04-11;17:15:00;17:30:00;2134,5;1750,2
2019-04-11;17:30:00;17:45:00;1831,4;1484,7
2019-04-11;17:45:00;18:00:00;1524,4;1250,1
2019-04-11;18:00:00;18:15:00;1222,8;1008,1
2019-04-11;18:15:00;18:30:00;937,7;788,8
2019-04-11;18:30:00;18:45:00;669,9;583
2019-04-11;18:45:00;19:00:00;447,5;407,4
2019-04-11;19:00:00;19:15:00;249,3;266
2019-04-11;19:15:00;19:30:00;127,5;140,8
2019-04-11;19:30:00;19:45:00;63,5;54,8
2019-04-11;19:45:00;20:00:00;16,9;11,6
2019-04-11;20:00:00;20:15:00;,4;,2
2019-04-11;20:15:00;20:30:00;0;0
2019-04-11;20:30:00;20:45:00;0;0
2019-04-11;20:45:00;21:00:00;0;0
2019-04-11;21:00:00;21:15:00;0;0
2019-04-11;21:15:00;21:30:00;0;0
2019-04-11;21:30:00;21:45:00;0;0
2019-04-11;21:45:00;22:00:00;0;0
2019-04-11;22:00:00;22:15:00;0;0
2019-04-11;22:15:00;22:30:00;0;0
2019-04-11;22:30:00;22:45:00;0;0
2019-04-11;22:45:00;23:00:00;0;0
2019-04-11;23:00:00;23:15:00;0;0
2019-04-11;23:15:00;23:30:00;0;0
2019-04-11;23:30:00;23:45:00;0;0
2019-04-11;23:45:00;24:00:00;0;0
2019-04-12;00:00:00;00:15:00;0;0
2019-04-12;00:15:00;00:30:00;0;0
2019-04-12;00:30:00;00:45:00;0;0
2019-04-12;00:45:00;01:00:00;0;0
2019-04-12;01:00:00;01:15:00;0;0
2019-04-12;01:15:00;01:30:00;0;0
2019-04-12;01:30:00;01:45:00;0;0
2019-04-12;01:45:00;02:00:00;0;0
2019-04-12;02:00:00;02:15:00;0;0
2019-04-12;02:15:00;02:30:00;0;0
2019-04-12;02:30:00;02:45:00;0;0
2019-04-12;02:45:00;03:00:00;0;0
2019-04-12;03:00:00;03:15:00;0;0
2019-04-12;03:15:00;03:30:00;0;0
2019-04-12;03:30:00;03:45:00;0;0
2019-04-12;03:45:00;04:00:00;0;0
2019-04-12;04:00:00;04:15:00;0;0
2019-04-12;04:15:00;04:30:00;0;0
2019-04-12;04:30:00;04:45:00;0;0
2019-04-12;04:45:00;05:00:00;0;0
2019-04-12;05:00:00;05:15:00;0;0
2019-04-12;05:15:00;05:30:00;0;0
2019-04-12;05:30:00;05:45:00;0;0
2019-04-12;05:45:00;06:00:00;0;0
2019-04-12;06:00:00;06:15:00;0;0
2019-04-12;06:15:00;06:30:00;,3;0
2019-04-12;06:30:00;06:45:00;26,5;1,5
2019-04-12;06:45:00;07:00:00;93,2;48,5
2019-04-12;07:00:00;07:15:00;214,7;134,8
2019-04-12;07:15:00;07:30:00;449,2;312,1
2019-04-12;07:30:00;07:45:00;741,1;522,9
2019-04-12;07:45:00;08:00:00;1054;743,3
2019-04-12;08:00:00;08:15:00;1390;984,3
2019-04-12;08:15:00;08:30:00;1743,5;1250,6
2019-04-12;08:30:00;08:45:00;2112,4;1484,9
2019-04-12;08:45:00;09:00:00;2484,1;1758,7
2019-04-12;09:00:00;09:15:00;2853,3;2007,9
2019-04-12;09:15:00;09:30:00;3210,2;2266,1
2019-04-12;09:30:00;09:45:00;3541,4;2551,1
2019-04-12;09:45:00;10:00:00;3842,1;2781,6
2019-04-12;10:00:00;10:15:00;4113,7;3082,9
2019-04-12;10:15:00;10:30:00;4354,5;3371,6
2019-04-12;10:30:00;10:45:00;4561,1;3648,8
2019-04-12;10:45:00;11:00:00;4733,2;3881,9
2019-04-12;11:00:00;11:15:00;4875,4;4049,6
2019-04-12;11:15:00;11:30:00;4983,1;4243,1
2019-04-12;11:30:00;11:45:00;5060,9;4358,7
2019-04-12;11:45:00;12:00:00;5103,7;4470,2
2019-04-12;12:00:00;12:15:00;5122,9;4553,2
2019-04-12;12:15:00;12:30:00;5113,5;4522,6
2019-04-12;12:30:00;12:45:00;5103;4453,8
2019-04-12;12:45:00;13:00:00;5066,9;4296,6
2019-04-12;13:00:00;13:15:00;5012,1;4215,4
2019-04-12;13:15:00;13:30:00;4945,5;4110,9
2019-04-12;13:30:00;13:45:00;4872,8;4026,4
2019-04-12;13:45:00;14:00:00;4777,8;3828,7
2019-04-12;14:00:00;14:15:00;4668,8;3678,5
2019-04-12;14:15:00;14:30:00;4537,6;3590,9
2019-04-12;14:30:00;14:45:00;4388,8;3403,5
2019-04-12;14:45:00;15:00:00;4223,3;3223,4
2019-04-12;15:00:00;15:15:00;4045,8;3012,7
2019-04-12;15:15:00;15:30:00;3853,6;2838
2019-04-12;15:30:00;15:45:00;3650,2;2620,8
2019-04-12;15:45:00;16:00:00;3443,7;2437,3
2019-04-12;16:00:00;16:15:00;3227,2;2350,7
2019-04-12;16:15:00;16:30:00;2999,9;2147,9
2019-04-12;16:30:00;16:45:00;2759,2;1908
2019-04-12;16:45:00;17:00:00;2507,5;1732,6
2019-04-12;17:00:00;17:15:00;2249;1447,9
2019-04-12;17:15:00;17:30:00;1983,3;1207,9
2019-04-12;17:30:00;17:45:00;1706,2;1017,1
2019-04-12;17:45:00;18:00:00;1430,1;842,5
2019-04-12;18:00:00;18:15:00;1157;659,1
2019-04-12;18:15:00;18:30:00;899,6;501,5
2019-04-12;18:30:00;18:45:00;655,7;354,8
2019-04-12;18:45:00;19:00:00;448,5;232
2019-04-12;19:00:00;19:15:00;264;136
2019-04-12;19:15:00;19:30:00;140,7;64,9
2019-04-12;19:30:00;19:45:00;69,7;19,8
2019-04-12;19:45:00;20:00:00;18,2;2,8
2019-04-12;20:00:00;20:15:00;,5;,1
2019-04-12;20:15:00;20:30:00;0;0
2019-04-12;20:30:00;20:45:00;0;0
2019-04-12;20:45:00;21:00:00;0;0
2019-04-12;21:00:00;21:15:00;0;0
2019-04-12;21:15:00;21:30:00;0;0
2019-04-12;21:30:00;21:45:00;0;0
2019-04-12;21:45:00;22:00:00;0;0
2019-04-12;22:00:00;22:15:00;0;0
2019-04-12;22:15:00;22:30:00;0;0
2019-04-12;22:30:00;22:45:00;0;0
2019-04-12;22:45:00;23:00:00;0;0
2019-04-12;23:00:00;23:15:00;0;0
2019-04-12;23:15:00;23:30:00;0;0
2019-04-12;23:30:00;23:45:00;0;0
2019-04-12;23:45:00;24:00:00;0;0
2019-04-13;00:00:00;00:15:00;0;0
2019-04-13;00:15:00;00:30:00;0;0
2019-04-13;00:30:00;00:45:00;0;0
2019-04-13;00:45:00;01:00:00;0;0
2019-04-13;01:00:00;01:15:00;0;0
2019-04-13;01:15:00;01:30:00;0;0
2019-04-13;01:30:00;01:45:00;0;0
2019-04-13;01:45:00;02:00:00;0;0
2019-04-13;02:00:00;02:15:00;0;0
2019-04-13;02:15:00;02:30:00;0;0
2019-04-13;02:30:00;02:45:00;0;0
2019-04-13;02:45:00;03:00:00;0;0
2019-04-13;03:00:00;03:15:00;0;0
2019-04-13;03:15:00;03:30:00;0;0
2019-04-13;03:30:00;03:45:00;0;0
2019-04-13;03:45:00;04:00:00;0;0
2019-04-13;04:00:00;04:15:00;0;0
2019-04-13;04:15:00;04:30:00;0;0
2019-04-13;04:30:00;04:45:00;0;0
2019-04-13;04:45:00;05:00:00;0;0
2019-04-13;05:00:00;05:15:00;0;0
2019-04-13;05:15:00;05:30:00;0;0
2019-04-13;05:30:00;05:45:00;0;0
2019-04-13;05:45:00;06:00:00;0;0
2019-04-13;06:00:00;06:15:00;0;0
2019-04-13;06:15:00;06:30:00;1;0
2019-04-13;06:30:00;06:45:00;28,3;1,9
2019-04-13;06:45:00;07:00:00;92,4;26,8
2019-04-13;07:00:00;07:15:00;207,7;94,8
2019-04-13;07:15:00;07:30:00;392,2;227
2019-04-13;07:30:00;07:45:00;619,2;399,9
2019-04-13;07:45:00;08:00:00;864;601,9
2019-04-13;08:00:00;08:15:00;1125,1;841,3
2019-04-13;08:15:00;08:30:00;1401,2;1156,2
2019-04-13;08:30:00;08:45:00;1683,7;1473,7
2019-04-13;08:45:00;09:00:00;1967,2;1812
2019-04-13;09:00:00;09:15:00;2250,5;2148,3
2019-04-13;09:15:00;09:30:00;2530;2499,6
2019-04-13;09:30:00;09:45:00;2777,2;2838,6
2019-04-13;09:45:00;10:00:00;2992,9;3190,5
2019-04-13;10:00:00;10:15:00;3185,8;3524,8
2019-04-13;10:15:00;10:30:00;3353,3;3895,1
2019-04-13;10:30:00;10:45:00;3494,1;4133,7
2019-04-13;10:45:00;11:00:00;3613,2;4364,1
2019-04-13;11:00:00;11:15:00;3707;4554,9
2019-04-13;11:15:00;11:30:00;3772;4705,1
2019-04-13;11:30:00;11:45:00;3836,5;4792,7
2019-04-13;11:45:00;12:00:00;3897,8;4815,4
2019-04-13;12:00:00;12:15:00;3943,1;4835,1
2019-04-13;12:15:00;12:30:00;3972,7;4797,3
2019-04-13;12:30:00;12:45:00;3993,3;4732,4
2019-04-13;12:45:00;13:00:00;3989,6;4537,2
2019-04-13;13:00:00;13:15:00;3969,2;4412,4
2019-04-13;13:15:00;13:30:00;3929,8;4374,1
2019-04-13;13:30:00;13:45:00;3875,3;4251,4
2019-04-13;13:45:00;14:00:00;3806,9;4210,7
2019-04-13;14:00:00;14:15:00;3727,7;3943
2019-04-13;14:15:00;14:30:00;3638;3747,7
2019-04-13;14:30:00;14:45:00;3539,1;3675,9
