Date,Time of day,day_price[€/MWh],yes_price[€/MWh],fore_gen[MWh],hour,month,day,norm_dp[€/MWh],norm_yp[€/MWh],norm_fg[MWh],norm_hh,norm_mm,norm_dd
"Jul 4, 2019",6:00 AM,36.99,38.22,0.04,6,7,4,0.6005579987705112,0.6063744266326193,0.04938271604938271,0.2608695652173913,0.5454545454545454,0.1
"Jul 4, 2019",7:00 AM,44.31,47.6,0.13,7,7,4,0.6351728377547643,0.6507306000851185,0.16049382716049382,0.30434782608695654,0.5454545454545454,0.1
"Jul 4, 2019",8:00 AM,39.72,46.95,0.31,8,7,4,0.6134676313425073,0.6476568780441672,0.38271604938271603,0.34782608695652173,0.5454545454545454,0.1
"Jul 4, 2019",9:00 AM,34.77,37.53,0.48,9,7,4,0.5900600557998771,0.6031115524660708,0.5925925925925926,0.3913043478260869,0.5454545454545454,0.1
"Jul 4, 2019",10:00 AM,31.88,33.68,0.6,10,7,4,0.576393814725493,0.5849056603773586,0.7407407407407407,0.43478260869565216,0.5454545454545454,0.1
"Jul 4, 2019",11:00 AM,30.89,33.4,0.69,11,7,4,0.571712299616967,0.5835815954981795,0.8518518518518517,0.4782608695652174,0.5454545454545454,0.1
"Jul 4, 2019",12:00 PM,29.73,31.19,0.73,12,7,4,0.5662268879746537,0.5731309405589446,0.9012345679012345,0.5217391304347826,0.5454545454545454,0.1
"Jul 4, 2019",1:00 PM,29.65,30.14,0.73,13,7,4,0.5658485837234597,0.568165697262023,0.9012345679012345,0.5652173913043478,0.5454545454545454,0.1
"Jul 4, 2019",2:00 PM,29.53,30.1,0.7,14,7,4,0.5652811273466687,0.567976545136426,0.8641975308641975,0.6086956521739131,0.5454545454545454,0.1
"Jul 4, 2019",3:00 PM,29.64,29.98,0.63,15,7,4,0.5658012956920604,0.567409088759635,0.7777777777777778,0.6521739130434783,0.5454545454545454,0.1
"Jul 4, 2019",4:00 PM,29.8,30.08,0.52,16,7,4,0.5665579041944484,0.5678819690736275,0.6419753086419753,0.6956521739130435,0.5454545454545454,0.1
"Jul 4, 2019",5:00 PM,32.98,33.0,0.38,17,7,4,0.5815954981794108,0.5816900742422093,0.4691358024691358,0.7391304347826086,0.5454545454545454,0.1
"Jul 4, 2019",6:00 PM,36.92,36.49,0.21,18,7,4,0.6002269825507165,0.5981935972005485,0.25925925925925924,0.7826086956521738,0.5454545454545454,0.1
"Jul 4, 2019",7:00 PM,43.58,43.07,0.05,19,7,4,0.6317208114626188,0.629309121861257,0.06172839506172839,0.8260869565217391,0.5454545454545454,0.1
"Jul 4, 2019",8:00 PM,44.98,48.39,0.02,20,7,4,0.6383411358585143,0.6544663545656595,0.024691358024691357,0.8695652173913043,0.5454545454545454,0.1
"Jul 4, 2019",9:00 PM,39.9,40.07,0.0,21,7,4,0.6143188159076938,0.6151227124414811,0.0,0.9130434782608695,0.5454545454545454,0.1
"Jul 4, 2019",10:00 PM,39.06,37.57,0.0,22,7,4,0.6103466212701566,0.6033007045916678,0.0,0.9565217391304348,0.5454545454545454,0.1
"Jul 4, 2019",11:00 PM,34.9,33.41,0.0,23,7,4,0.5906748002080674,0.5836288835295786,0.0,1.0,0.5454545454545454,0.1
"Jul 5, 2019",12:00 AM,29.8,29.93,0.0,0,7,5,0.5665579041944484,0.5671726486026387,0.0,0.0,0.5454545454545454,0.13333333333333333
"Jul 5, 2019",1:00 AM,29.0,28.83,0.0,1,7,5,0.5627748616825082,0.5619709651487209,0.0,0.043478260869565216,0.5454545454545454,0.13333333333333333
"Jul 5, 2019",2:00 AM,27.8,28.06,0.0,2,7,5,0.5571002979145978,0.5583297867309784,0.0,0.08695652173913043,0.5454545454545454,0.13333333333333333
"Jul 5, 2019",3:00 AM,27.64,29.06,0.0,3,7,5,0.5563436894122098,0.5630585898709037,0.0,0.13043478260869565,0.5454545454545454,0.13333333333333333
"Jul 5, 2019",4:00 AM,27.9,29.73,0.0,4,7,5,0.5575731782285904,0.5662268879746537,0.0,0.17391304347826086,0.5454545454545454,0.13333333333333333
"Jul 5, 2019",5:00 AM,29.08,30.74,0.0,5,7,5,0.5631531659337022,0.5710029791459782,0.0,0.21739130434782608,0.5454545454545454,0.13333333333333333
"Jul 5, 2019",6:00 AM,34.62,36.99,0.04,6,7,5,0.5893507353288883,0.6005579987705112,0.04938271604938271,0.2608695652173913,0.5454545454545454,0.13333333333333333
"Jul 5, 2019",7:00 AM,42.89,44.31,0.12,7,7,5,0.6284579372960704,0.6351728377547643,0.14814814814814814,0.30434782608695654,0.5454545454545454,0.13333333333333333
"Jul 5, 2019",8:00 AM,45.92,39.72,0.24,8,7,5,0.6427862108100441,0.6134676313425073,0.2962962962962963,0.34782608695652173,0.5454545454545454,0.13333333333333333
"Jul 5, 2019",9:00 AM,43.4,34.77,0.39,9,7,5,0.6308696268974323,0.5900600557998771,0.48148148148148145,0.3913043478260869,0.5454545454545454,0.13333333333333333
"Jul 5, 2019",10:00 AM,38.0,31.88,0.5,10,7,5,0.6053340899418358,0.576393814725493,0.6172839506172839,0.43478260869565216,0.5454545454545454,0.13333333333333333
"Jul 5, 2019",11:00 AM,36.6,30.89,0.6,11,7,5,0.5987137655459404,0.571712299616967,0.7407407407407407,0.4782608695652174,0.5454545454545454,0.13333333333333333
"Jul 5, 2019",12:00 PM,33.02,29.73,0.65,12,7,5,0.5817846503050079,0.5662268879746537,0.8024691358024691,0.5217391304347826,0.5454545454545454,0.13333333333333333
"Jul 5, 2019",1:00 PM,31.05,29.65,0.67,13,7,5,0.572468908119355,0.5658485837234597,0.8271604938271605,0.5652173913043478,0.5454545454545454,0.13333333333333333
"Jul 5, 2019",2:00 PM,29.68,29.53,0.66,14,7,5,0.5659904478176574,0.5652811273466687,0.8148148148148148,0.6086956521739131,0.5454545454545454,0.13333333333333333
"Jul 5, 2019",3:00 PM,29.23,29.64,0.61,15,7,5,0.563862486404691,0.5658012956920604,0.7530864197530863,0.6521739130434783,0.5454545454545454,0.13333333333333333
"Jul 5, 2019",4:00 PM,30.4,29.8,0.51,16,7,5,0.5693951860784037,0.5665579041944484,0.6296296296296297,0.6956521739130435,0.5454545454545454,0.13333333333333333
"Jul 5, 2019",5:00 PM,32.97,32.98,0.37,17,7,5,0.5815482101480116,0.5815954981794108,0.4567901234567901,0.7391304347826086,0.5454545454545454,0.13333333333333333
"Jul 5, 2019",6:00 PM,35.35,36.92,0.21,18,7,5,0.5928027616210338,0.6002269825507165,0.25925925925925924,0.7826086956521738,0.5454545454545454,0.13333333333333333
"Jul 5, 2019",7:00 PM,40.15,43.58,0.06,19,7,5,0.6155010166926751,0.6317208114626188,0.07407407407407407,0.8260869565217391,0.5454545454545454,0.13333333333333333
"Jul 5, 2019",8:00 PM,45.86,44.98,0.02,20,7,5,0.6425024826216486,0.6383411358585143,0.024691358024691357,0.8695652173913043,0.5454545454545454,0.13333333333333333
"Jul 5, 2019",9:00 PM,45.75,39.9,0.0,21,7,5,0.6419823142762567,0.6143188159076938,0.0,0.9130434782608695,0.5454545454545454,0.13333333333333333
"Jul 5, 2019",10:00 PM,42.07,39.06,0.0,22,7,5,0.6245803187213317,0.6103466212701566,0.0,0.9565217391304348,0.5454545454545454,0.13333333333333333
"Jul 5, 2019",11:00 PM,38.09,34.9,0.0,23,7,5,0.6057596822244291,0.5906748002080674,0.0,1.0,0.5454545454545454,0.13333333333333333
"Jul 6, 2019",12:00 AM,37.97,29.8,0.0,0,7,6,0.605192225847638,0.5665579041944484,0.0,0.0,0.5454545454545454,0.16666666666666669
"Jul 6, 2019",1:00 AM,34.1,29.0,0.0,1,7,6,0.5868917576961272,0.5627748616825082,0.0,0.043478260869565216,0.5454545454545454,0.16666666666666669
"Jul 6, 2019",2:00 AM,30.99,27.8,0.0,2,7,6,0.5721851799309595,0.5571002979145978,0.0,0.08695652173913043,0.5454545454545454,0.16666666666666669
"Jul 6, 2019",3:00 AM,30.52,27.64,0.0,3,7,6,0.5699626424551947,0.5563436894122098,0.0,0.13043478260869565,0.5454545454545454,0.16666666666666669
"Jul 6, 2019",4:00 AM,30.01,27.9,0.0,4,7,6,0.5675509528538327,0.5575731782285904,0.0,0.17391304347826086,0.5454545454545454,0.16666666666666669
"Jul 6, 2019",5:00 AM,29.24,29.08,0.0,5,7,6,0.5639097744360902,0.5631531659337022,0.0,0.21739130434782608,0.5454545454545454,0.16666666666666669
"Jul 6, 2019",6:00 AM,29.21,34.62,0.03,6,7,6,0.5637679103418926,0.5893507353288883,0.037037037037037035,0.2608695652173913,0.5454545454545454,0.16666666666666669
"Jul 6, 2019",7:00 AM,29.74,42.89,0.13,7,7,6,0.5662741760060529,0.6284579372960704,0.16049382716049382,0.30434782608695654,0.5454545454545454,0.16666666666666669
"Jul 6, 2019",8:00 AM,31.05,45.92,0.31,8,7,6,0.572468908119355,0.6427862108100441,0.38271604938271603,0.34782608695652173,0.5454545454545454,0.16666666666666669
"Jul 6, 2019",9:00 AM,30.99,43.4,0.46,9,7,6,0.5721851799309595,0.6308696268974323,0.5679012345679012,0.3913043478260869,0.5454545454545454,0.16666666666666669
"Jul 6, 2019",10:00 AM,29.7,38.0,0.58,10,7,6,0.5660850238804559,0.6053340899418358,0.7160493827160493,0.43478260869565216,0.5454545454545454,0.16666666666666669
"Jul 6, 2019",11:00 AM,28.53,36.6,0.67,11,7,6,0.5605523242067434,0.5987137655459404,0.8271604938271605,0.4782608695652174,0.5454545454545454,0.16666666666666669
"Jul 6, 2019",12:00 PM,26.86,33.02,0.71,12,7,6,0.5526552229630681,0.5817846503050079,0.8765432098765431,0.5217391304347826,0.5454545454545454,0.16666666666666669
"Jul 6, 2019",1:00 PM,26.09,31.05,0.71,13,7,6,0.5490140445453257,0.572468908119355,0.8765432098765431,0.5652173913043478,0.5454545454545454,0.16666666666666669
"Jul 6, 2019",2:00 PM,24.94,29.68,0.68,14,7,6,0.5435759209344115,0.5659904478176574,0.8395061728395062,0.6086956521739131,0.5454545454545454,0.16666666666666669
"Jul 6, 2019",3:00 PM,26.1,29.23,0.6,15,7,6,0.5490613325767248,0.563862486404691,0.7407407407407407,0.6521739130434783,0.5454545454545454,0.16666666666666669
"Jul 6, 2019",4:00 PM,27.64,30.4,0.49,16,7,6,0.5563436894122098,0.5693951860784037,0.6049382716049382,0.6956521739130435,0.5454545454545454,0.16666666666666669
"Jul 6, 2019",5:00 PM,28.99,32.97,0.34,17,7,6,0.5627275736511089,0.5815482101480116,0.4197530864197531,0.7391304347826086,0.5454545454545454,0.16666666666666669
"Jul 6, 2019",6:00 PM,30.53,35.35,0.19,18,7,6,0.5700099304865939,0.5928027616210338,0.2345679012345679,0.7826086956521738,0.5454545454545454,0.16666666666666669
"Jul 6, 2019",7:00 PM,30.77,40.15,0.06,19,7,6,0.571144843240176,0.6155010166926751,0.07407407407407407,0.8260869565217391,0.5454545454545454,0.16666666666666669
"Jul 6, 2019",8:00 PM,29.73,45.86,0.02,20,7,6,0.5662268879746537,0.6425024826216486,0.024691358024691357,0.8695652173913043,0.5454545454545454,0.16666666666666669
"Jul 6, 2019",9:00 PM,29.34,45.75,0.0,21,7,6,0.5643826547500828,0.6419823142762567,0.0,0.9130434782608695,0.5454545454545454,0.16666666666666669
"Jul 6, 2019",10:00 PM,32.12,42.07,0.0,22,7,6,0.577528727479075,0.6245803187213317,0.0,0.9565217391304348,0.5454545454545454,0.16666666666666669
"Jul 6, 2019",11:00 PM,29.09,38.09,0.0,23,7,6,0.5632004539651014,0.6057596822244291,0.0,1.0,0.5454545454545454,0.16666666666666669
"Jul 7, 2019",12:00 AM,28.21,37.97,0.0,0,7,7,0.5590391072019673,0.605192225847638,0.0,0.0,0.5454545454545454,0.2
"Jul 7, 2019",1:00 AM,25.98,34.1,0.0,1,7,7,0.5484938761999338,0.5868917576961272,0.0,0.043478260869565216,0.5454545454545454,0.2
"Jul 7, 2019",2:00 AM,25.03,30.99,0.0,2,7,7,0.5440015132170049,0.5721851799309595,0.0,0.08695652173913043,0.5454545454545454,0.2
"Jul 7, 2019",3:00 AM,24.27,30.52,0.0,3,7,7,0.5404076228306616,0.5699626424551947,0.0,0.13043478260869565,0.5454545454545454,0.2
"Jul 7, 2019",4:00 AM,23.36,30.01,0.0,4,7,7,0.5361044119733296,0.5675509528538327,0.0,0.17391304347826086,0.5454545454545454,0.2
"Jul 7, 2019",5:00 AM,23.6,29.24,0.0,5,7,7,0.5372393247269117,0.5639097744360902,0.0,0.21739130434782608,0.5454545454545454,0.2
"Jul 7, 2019",6:00 AM,21.82,29.21,0.04,6,7,7,0.5288220551378446,0.5637679103418926,0.04938271604938271,0.2608695652173913,0.5454545454545454,0.2
"Jul 7, 2019",7:00 AM,20.78,29.74,0.11,7,7,7,0.5239040998723223,0.5662741760060529,0.13580246913580246,0.30434782608695654,0.5454545454545454,0.2
"Jul 7, 2019",8:00 AM,24.11,31.05,0.21,8,7,7,0.5396510143282736,0.572468908119355,0.25925925925925924,0.34782608695652173,0.5454545454545454,0.2
"Jul 7, 2019",9:00 AM,25.76,30.99,0.32,9,7,7,0.5474535395091503,0.5721851799309595,0.3950617283950617,0.3913043478260869,0.5454545454545454,0.2
"Jul 7, 2019",10:00 AM,25.99,29.7,0.47,10,7,7,0.5485411642313331,0.5660850238804559,0.5802469135802468,0.43478260869565216,0.5454545454545454,0.2
"Jul 7, 2019",11:00 AM,26.4,28.53,0.42,11,7,7,0.5504799735187025,0.5605523242067434,0.5185185185185185,0.4782608695652174,0.5454545454545454,0.2
"Jul 7, 2019",12:00 PM,26.3,26.86,0.29,12,7,7,0.55000709320471,0.5526552229630681,0.35802469135802467,0.5217391304347826,0.5454545454545454,0.2
"Jul 7, 2019",1:00 PM,20.66,26.09,0.27,13,7,7,0.5233366434955313,0.5490140445453257,0.3333333333333333,0.5652173913043478,0.5454545454545454,0.2
"Jul 7, 2019",2:00 PM,9.39,24.94,0.29,14,7,7,0.47004303210857334,0.5435759209344115,0.35802469135802467,0.6086956521739131,0.5454545454545454,0.2
"Jul 7, 2019",3:00 PM,6.77,26.1,0.39,15,7,7,0.45765356788196915,0.5490613325767248,0.48148148148148145,0.6521739130434783,0.5454545454545454,0.2
"Jul 7, 2019",4:00 PM,12.12,27.64,0.42,16,7,7,0.4829526646805694,0.5563436894122098,0.5185185185185185,0.6956521739130435,0.5454545454545454,0.2
"Jul 7, 2019",5:00 PM,25.62,28.99,0.29,17,7,7,0.5467915070695608,0.5627275736511089,0.35802469135802467,0.7391304347826086,0.5454545454545454,0.2
"Jul 7, 2019",6:00 PM,29.2,30.53,0.14,18,7,7,0.5637206223104932,0.5700099304865939,0.17283950617283952,0.7826086956521738,0.5454545454545454,0.2
"Jul 7, 2019",7:00 PM,31.47,30.77,0.06,19,7,7,0.5744550054381237,0.571144843240176,0.07407407407407407,0.8260869565217391,0.5454545454545454,0.2
"Jul 7, 2019",8:00 PM,31.98,29.73,0.01,20,7,7,0.5768666950394856,0.5662268879746537,0.012345679012345678,0.8695652173913043,0.5454545454545454,0.2
"Jul 7, 2019",9:00 PM,33.06,29.34,0.0,21,7,7,0.5819738024306049,0.5643826547500828,0.0,0.9130434782608695,0.5454545454545454,0.2
"Jul 7, 2019",10:00 PM,37.02,32.12,0.0,22,7,7,0.600699862864709,0.577528727479075,0.0,0.9565217391304348,0.5454545454545454,0.2
"Jul 7, 2019",11:00 PM,33.02,29.09,0.0,23,7,7,0.5817846503050079,0.5632004539651014,0.0,1.0,0.5454545454545454,0.2
"Jul 8, 2019",12:00 AM,34.93,28.21,0.0,0,7,8,0.5908166643022652,0.5590391072019673,0.0,0.0,0.5454545454545454,0.23333333333333334
"Jul 8, 2019",1:00 AM,30.11,25.98,0.0,1,7,8,0.5680238331678253,0.5484938761999338,0.0,0.043478260869565216,0.5454545454545454,0.23333333333333334
"Jul 8, 2019",2:00 AM,29.55,25.03,0.0,2,7,8,0.5653757034094671,0.5440015132170049,0.0,0.08695652173913043,0.5454545454545454,0.23333333333333334
"Jul 8, 2019",3:00 AM,30.47,24.27,0.0,3,7,8,0.5697262022981984,0.5404076228306616,0.0,0.13043478260869565,0.5454545454545454,0.23333333333333334
"Jul 8, 2019",4:00 AM,30.04,23.36,0.0,4,7,8,0.5676928169480305,0.5361044119733296,0.0,0.17391304347826086,0.5454545454545454,0.23333333333333334
"Jul 8, 2019",5:00 AM,30.1,23.6,0.0,5,7,8,0.567976545136426,0.5372393247269117,0.0,0.21739130434782608,0.5454545454545454,0.23333333333333334
"Jul 8, 2019",6:00 AM,34.9,21.82,0.03,6,7,8,0.5906748002080674,0.5288220551378446,0.037037037037037035,0.2608695652173913,0.5454545454545454,0.23333333333333334
"Jul 8, 2019",7:00 AM,39.06,20.78,0.14,7,7,8,0.6103466212701566,0.5239040998723223,0.17283950617283952,0.30434782608695654,0.5454545454545454,0.23333333333333334
"Jul 8, 2019",8:00 AM,39.99,24.11,0.31,8,7,8,0.6147444081902871,0.5396510143282736,0.38271604938271603,0.34782608695652173,0.5454545454545454,0.23333333333333334
"Jul 8, 2019",9:00 AM,38.59,25.76,0.46,9,7,8,0.6081240837943918,0.5474535395091503,0.5679012345679012,0.3913043478260869,0.5454545454545454,0.23333333333333334
"Jul 8, 2019",10:00 AM,37.29,25.99,0.57,10,7,8,0.6019766397124888,0.5485411642313331,0.7037037037037036,0.43478260869565216,0.5454545454545454,0.23333333333333334
"Jul 8, 2019",11:00 AM,39.94,26.4,0.64,11,7,8,0.6145079680332908,0.5504799735187025,0.7901234567901234,0.4782608695652174,0.5454545454545454,0.23333333333333334
"Jul 8, 2019",12:00 PM,38.68,26.3,0.71,12,7,8,0.608549676076985,0.55000709320471,0.8765432098765431,0.5217391304347826,0.5454545454545454,0.23333333333333334
"Jul 8, 2019",1:00 PM,35.09,20.66,0.71,13,7,8,0.5915732728046532,0.5233366434955313,0.8765432098765431,0.5652173913043478,0.5454545454545454,0.23333333333333334
"Jul 8, 2019",2:00 PM,33.48,9.39,0.65,14,7,8,0.5839598997493735,0.47004303210857334,0.8024691358024691,0.6086956521739131,0.5454545454545454,0.23333333333333334
"Jul 8, 2019",3:00 PM,33.76,6.77,0.58,15,7,8,0.5852839646285526,0.45765356788196915,0.7160493827160493,0.6521739130434783,0.5454545454545454,0.23333333333333334
"Jul 8, 2019",4:00 PM,34.47,12.12,0.5,16,7,8,0.5886414148578996,0.4829526646805694,0.6172839506172839,0.6956521739130435,0.5454545454545454,0.23333333333333334
"Jul 8, 2019",5:00 PM,34.92,25.62,0.37,17,7,8,0.5907693762708659,0.5467915070695608,0.4567901234567901,0.7391304347826086,0.5454545454545454,0.23333333333333334
"Jul 8, 2019",6:00 PM,38.0,29.2,0.21,18,7,8,0.6053340899418358,0.5637206223104932,0.25925925925925924,0.7826086956521738,0.5454545454545454,0.23333333333333334
"Jul 8, 2019",7:00 PM,42.9,31.47,0.07,19,7,8,0.6285052253274697,0.5744550054381237,0.08641975308641976,0.8260869565217391,0.5454545454545454,0.23333333333333334
"Jul 8, 2019",8:00 PM,38.35,31.98,0.01,20,7,8,0.6069891710408096,0.5768666950394856,0.012345679012345678,0.8695652173913043,0.5454545454545454,0.23333333333333334
"Jul 8, 2019",9:00 PM,37.93,33.06,0.0,21,7,8,0.605003073722041,0.5819738024306049,0.0,0.9130434782608695,0.5454545454545454,0.23333333333333334
"Jul 8, 2019",10:00 PM,39.43,37.02,0.0,22,7,8,0.6120962784319289,0.600699862864709,0.0,0.9565217391304348,0.5454545454545454,0.23333333333333334
"Jul 8, 2019",11:00 PM,34.63,33.02,0.0,23,7,8,0.5893980233602876,0.5817846503050079,0.0,1.0,0.5454545454545454,0.23333333333333334
"Jul 9, 2019",12:00 AM,31.56,34.93,0.0,0,7,9,0.574880597720717,0.5908166643022652,0.0,0.0,0.5454545454545454,0.26666666666666666
"Jul 9, 2019",1:00 AM,30.19,30.11,0.0,1,7,9,0.5684021374190193,0.5680238331678253,0.0,0.043478260869565216,0.5454545454545454,0.26666666666666666
"Jul 9, 2019",2:00 AM,29.81,29.55,0.0,2,7,9,0.5666051922258477,0.5653757034094671,0.0,0.08695652173913043,0.5454545454545454,0.26666666666666666
"Jul 9, 2019",3:00 AM,29.43,30.47,0.0,3,7,9,0.5648082470326761,0.5697262022981984,0.0,0.13043478260869565,0.5454545454545454,0.26666666666666666
"Jul 9, 2019",4:00 AM,29.95,30.04,0.0,4,7,9,0.5672672246654372,0.5676928169480305,0.0,0.17391304347826086,0.5454545454545454,0.26666666666666666
"Jul 9, 2019",5:00 AM,30.47,30.1,0.0,5,7,9,0.5697262022981984,0.567976545136426,0.0,0.21739130434782608,0.5454545454545454,0.26666666666666666
"Jul 9, 2019",6:00 AM,36.16,34.9,0.04,6,7,9,0.5966330921643732,0.5906748002080674,0.04938271604938271,0.2608695652173913,0.5454545454545454,0.26666666666666666
"Jul 9, 2019",7:00 AM,43.95,39.06,0.13,7,7,9,0.6334704686243913,0.6103466212701566,0.16049382716049382,0.30434782608695654,0.5454545454545454,0.26666666666666666
"Jul 9, 2019",8:00 AM,44.06,39.99,0.3,8,7,9,0.633990636969783,0.6147444081902871,0.37037037037037035,0.34782608695652173,0.5454545454545454,0.26666666666666666
"Jul 9, 2019",9:00 AM,41.09,38.59,0.46,9,7,9,0.6199460916442049,0.6081240837943918,0.5679012345679012,0.3913043478260869,0.5454545454545454,0.26666666666666666
"Jul 9, 2019",10:00 AM,38.17,37.29,0.59,10,7,9,0.6061379864756231,0.6019766397124888,0.728395061728395,0.43478260869565216,0.5454545454545454,0.26666666666666666
"Jul 9, 2019",11:00 AM,38.04,39.94,0.68,11,7,9,0.6055232420674328,0.6145079680332908,0.8395061728395062,0.4782608695652174,0.5454545454545454,0.26666666666666666
"Jul 9, 2019",12:00 PM,37.06,38.68,0.73,12,7,9,0.600889014990306,0.608549676076985,0.9012345679012345,0.5217391304347826,0.5454545454545454,0.26666666666666666
"Jul 9, 2019",1:00 PM,35.15,35.09,0.68,13,7,9,0.5918570009930487,0.5915732728046532,0.8395061728395062,0.5652173913043478,0.5454545454545454,0.26666666666666666
"Jul 9, 2019",2:00 PM,34.75,33.48,0.6,14,7,9,0.5899654797370786,0.5839598997493735,0.7407407407407407,0.6086956521739131,0.5454545454545454,0.26666666666666666
"Jul 9, 2019",3:00 PM,34.24,33.76,0.62,15,7,9,0.5875537901357167,0.5852839646285526,0.7654320987654321,0.6521739130434783,0.5454545454545454,0.26666666666666666
"Jul 9, 2019",4:00 PM,34.74,34.47,0.53,16,7,9,0.5899181917056794,0.5886414148578996,0.654320987654321,0.6956521739130435,0.5454545454545454,0.26666666666666666
"Jul 9, 2019",5:00 PM,36.71,34.92,0.38,17,7,9,0.5992339338913322,0.5907693762708659,0.4691358024691358,0.7391304347826086,0.5454545454545454,0.26666666666666666
"Jul 9, 2019",6:00 PM,40.34,38.0,0.21,18,7,9,0.616399489289261,0.6053340899418358,0.25925925925925924,0.7826086956521738,0.5454545454545454,0.26666666666666666
"Jul 9, 2019",7:00 PM,47.0,42.9,0.06,19,7,9,0.6478933182011634,0.6285052253274697,0.07407407407407407,0.8260869565217391,0.5454545454545454,0.26666666666666666
"Jul 9, 2019",8:00 PM,47.9,38.35,0.02,20,7,9,0.6521492410270961,0.6069891710408096,0.024691358024691357,0.8695652173913043,0.5454545454545454,0.26666666666666666
"Jul 9, 2019",9:00 PM,45.99,37.93,0.0,21,7,9,0.6431172270298389,0.605003073722041,0.0,0.9130434782608695,0.5454545454545454,0.26666666666666666
"Jul 9, 2019",10:00 PM,43.88,39.43,0.0,22,7,9,0.6331394524045965,0.6120962784319289,0.0,0.9565217391304348,0.5454545454545454,0.26666666666666666
"Jul 9, 2019",11:00 PM,36.66,34.63,0.0,23,7,9,0.5989974937343359,0.5893980233602876,0.0,1.0,0.5454545454545454,0.26666666666666666
"Jul 10, 2019",12:00 AM,35.91,31.56,0.0,0,7,10,0.5954508913793919,0.574880597720717,0.0,0.0,0.5454545454545454,0.3
"Jul 10, 2019",1:00 AM,33.54,30.19,0.0,1,7,10,0.584243627937769,0.5684021374190193,0.0,0.043478260869565216,0.5454545454545454,0.3
"Jul 10, 2019",2:00 AM,32.98,29.81,0.0,2,7,10,0.5815954981794108,0.5666051922258477,0.0,0.08695652173913043,0.5454545454545454,0.3
"Jul 10, 2019",3:00 AM,32.92,29.43,0.0,3,7,10,0.5813117699910153,0.5648082470326761,0.0,0.13043478260869565,0.5454545454545454,0.3
"Jul 10, 2019",4:00 AM,33.3,29.95,0.0,4,7,10,0.5831087151841869,0.5672672246654372,0.0,0.17391304347826086,0.5454545454545454,0.3
"Jul 10, 2019",5:00 AM,33.5,30.47,0.0,5,7,10,0.584054475812172,0.5697262022981984,0.0,0.21739130434782608,0.5454545454545454,0.3
"Jul 10, 2019",6:00 AM,41.92,36.16,0.03,6,7,10,0.6238709982503429,0.5966330921643732,0.037037037037037035,0.2608695652173913,0.5454545454545454,0.3
"Jul 10, 2019",7:00 AM,49.45,43.95,0.13,7,7,10,0.6594788858939803,0.6334704686243913,0.16049382716049382,0.30434782608695654,0.5454545454545454,0.3
"Jul 10, 2019",8:00 AM,48.8,44.06,0.31,8,7,10,0.6564051638530288,0.633990636969783,0.38271604938271603,0.34782608695652173,0.5454545454545454,0.3
"Jul 10, 2019",9:00 AM,43.99,41.09,0.48,9,7,10,0.6336596207499883,0.6199460916442049,0.5925925925925926,0.3913043478260869,0.5454545454545454,0.3
"Jul 10, 2019",10:00 AM,41.34,38.17,0.61,10,7,10,0.6211282924291862,0.6061379864756231,0.7530864197530863,0.43478260869565216,0.5454545454545454,0.3
"Jul 10, 2019",11:00 AM,42.13,38.04,0.7,11,7,10,0.6248640469097272,0.6055232420674328,0.8641975308641975,0.4782608695652174,0.5454545454545454,0.3
"Jul 10, 2019",12:00 PM,39.16,37.06,0.75,12,7,10,0.6108195015841491,0.600889014990306,0.9259259259259258,0.5217391304347826,0.5454545454545454,0.3
"Jul 10, 2019",1:00 PM,37.32,35.15,0.75,13,7,10,0.6021185038066865,0.5918570009930487,0.9259259259259258,0.5652173913043478,0.5454545454545454,0.3
"Jul 10, 2019",2:00 PM,36.99,34.75,0.71,14,7,10,0.6005579987705112,0.5899654797370786,0.8765432098765431,0.6086956521739131,0.5454545454545454,0.3
"Jul 10, 2019",3:00 PM,37.05,34.24,0.64,15,7,10,0.6008417269589068,0.5875537901357167,0.7901234567901234,0.6521739130434783,0.5454545454545454,0.3
"Jul 10, 2019",4:00 PM,38.84,34.74,0.53,16,7,10,0.6093062845793731,0.5899181917056794,0.654320987654321,0.6956521739130435,0.5454545454545454,0.3
"Jul 10, 2019",5:00 PM,44.08,36.71,0.38,17,7,10,0.6340852130325815,0.5992339338913322,0.4691358024691358,0.7391304347826086,0.5454545454545454,0.3
"Jul 10, 2019",6:00 PM,48.95,40.34,0.21,18,7,10,0.6571144843240176,0.616399489289261,0.25925925925925924,0.7826086956521738,0.5454545454545454,0.3
"Jul 10, 2019",7:00 PM,53.19,47.0,0.05,19,7,10,0.6771646096373009,0.6478933182011634,0.06172839506172839,0.8260869565217391,0.5454545454545454,0.3
"Jul 10, 2019",8:00 PM,51.47,47.9,0.01,20,7,10,0.6690310682366294,0.6521492410270961,0.012345679012345678,0.8695652173913043,0.5454545454545454,0.3
"Jul 10, 2019",9:00 PM,48.06,45.99,0.0,21,7,10,0.6529058495294842,0.6431172270298389,0.0,0.9130434782608695,0.5454545454545454,0.3
"Jul 10, 2019",10:00 PM,47.73,43.88,0.0,22,7,10,0.6513453444933088,0.6331394524045965,0.0,0.9565217391304348,0.5454545454545454,0.3
"Jul 10, 2019",11:00 PM,42.65,36.66,0.0,23,7,10,0.6273230245424883,0.5989974937343359,0.0,1.0,0.5454545454545454,0.3
