Date,Time of day,act_price,fore_gen,fore_price,hour,month,day,weekday,week,map_ap,map_fp
"29-May, 2018",1:00 AM,33.9,0,26.8730152,1,5,29,2,22,0.67,0.63
"29-May, 2018",2:00 AM,34.99,0,35.107716,2,5,29,2,22,0.67,0.68
"29-May, 2018",3:00 AM,34.37,0,29.43088453,3,5,29,2,22,0.67,0.65
"29-May, 2018",4:00 AM,33.06,0,41.13553435,4,5,29,2,22,0.67,0.71
"29-May, 2018",5:00 AM,37.09,0.04,43.29026089,5,5,29,2,22,0.69,0.72
"29-May, 2018",6:00 AM,42.46,0.14,36.25388582,6,5,29,2,22,0.71,0.68
"29-May, 2018",7:00 AM,52.69,0.29,55.03949566,7,5,29,2,22,0.76,0.78
"29-May, 2018",8:00 AM,58.15,0.43,65.34094296,8,5,29,2,22,0.79,0.83
"29-May, 2018",9:00 AM,51.83,0.55,54.62649738,9,5,29,2,22,0.76,0.77
"29-May, 2018",10:00 AM,49.05,0.62,49.65182418,10,5,29,2,22,0.75,0.75
"29-May, 2018",11:00 AM,45.72,0.65,51.59173474,11,5,29,2,22,0.73,0.76
"29-May, 2018",12:00 PM,38.95,0.64,38.54438588,12,5,29,2,22,0.69,0.69
"29-May, 2018",1:00 PM,37.54,0.6,40.25248309,13,5,29,2,22,0.69,0.7
"29-May, 2018",2:00 PM,38.14,0.52,35.80347619,14,5,29,2,22,0.69,0.68
"29-May, 2018",3:00 PM,40.49,0.41,37.72587388,15,5,29,2,22,0.7,0.69
"29-May, 2018",4:00 PM,41.3,0.28,52.36318606,16,5,29,2,22,0.71,0.76
"29-May, 2018",5:00 PM,44.66,0.15,39.68445576,17,5,29,2,22,0.72,0.7
"29-May, 2018",6:00 PM,49.07,0.06,48.95056805,18,5,29,2,22,0.75,0.74
"29-May, 2018",7:00 PM,50.01,0.01,49.6187146,19,5,29,2,22,0.75,0.75
"29-May, 2018",8:00 PM,50.35,0,44.74134942,20,5,29,2,22,0.75,0.72
"29-May, 2018",9:00 PM,47.92,0,41.60696502,21,5,29,2,22,0.74,0.71
"29-May, 2018",10:00 PM,44.65,0,49.8023895,22,5,29,2,22,0.72,0.75
"29-May, 2018",11:00 PM,38.17,0,31.54877593,23,5,29,2,22,0.69,0.66
"30-May, 2018",12:00 AM,37.88,0,35.96361769,0,5,30,3,22,0.69,0.68
"30-May, 2018",1:00 AM,36.22,0,30.8418728,1,5,30,3,22,0.68,0.65
"30-May, 2018",2:00 AM,35,0,33.34335349,2,5,30,3,22,0.68,0.67
"30-May, 2018",3:00 AM,33.4,0,31.77956424,3,5,30,3,22,0.67,0.66
"30-May, 2018",4:00 AM,33.97,0,33.99330019,4,5,30,3,22,0.67,0.67
"30-May, 2018",5:00 AM,37.81,0.02,37.11295105,5,5,30,3,22,0.69,0.69
"30-May, 2018",6:00 AM,43.96,0.1,41.57508033,6,5,30,3,22,0.72,0.71
"30-May, 2018",7:00 AM,53,0.25,54.2168858,7,5,30,3,22,0.77,0.77
"30-May, 2018",8:00 AM,56.89,0.37,65.44267302,8,5,30,3,22,0.78,0.83
"30-May, 2018",9:00 AM,53.15,0.47,53.70969754,9,5,30,3,22,0.77,0.77
"30-May, 2018",10:00 AM,49.91,0.59,56.86549086,10,5,30,3,22,0.75,0.78
"30-May, 2018",11:00 AM,47.97,0.63,48.7388767,11,5,30,3,22,0.74,0.74
"30-May, 2018",12:00 PM,43.94,0.64,46.09055465,12,5,30,3,22,0.72,0.73
"30-May, 2018",1:00 PM,43.93,0.63,45.85990677,13,5,30,3,22,0.72,0.73
"30-May, 2018",2:00 PM,44.74,0.57,46.49706249,14,5,30,3,22,0.72,0.73
"30-May, 2018",3:00 PM,44.98,0.46,47.00394162,15,5,30,3,22,0.72,0.74
"30-May, 2018",4:00 PM,46.68,0.33,43.63355269,16,5,30,3,22,0.73,0.72
"30-May, 2018",5:00 PM,49.93,0.18,51.06895169,17,5,30,3,22,0.75,0.76
"30-May, 2018",6:00 PM,55.83,0.06,54.26895121,18,5,30,3,22,0.78,0.77
"30-May, 2018",7:00 PM,59.25,0.01,60.27015204,19,5,30,3,22,0.8,0.8
"30-May, 2018",8:00 PM,58.91,0,48.4527306,20,5,30,3,22,0.79,0.74
"30-May, 2018",9:00 PM,55.32,0,57.22920801,21,5,30,3,22,0.78,0.79
"30-May, 2018",10:00 PM,51.25,0,54.75196489,22,5,30,3,22,0.76,0.77
"30-May, 2018",11:00 PM,46.3,0,39.36021215,23,5,30,3,22,0.73,0.7
"31-May, 2018",12:00 AM,42.88,0,39.02069608,0,5,31,4,22,0.71,0.7
"31-May, 2018",1:00 AM,38.71,0,35.987491,1,5,31,4,22,0.69,0.68
"31-May, 2018",2:00 AM,38.65,0,37.21074947,2,5,31,4,22,0.69,0.69
"31-May, 2018",3:00 AM,38.15,0,34.56081137,3,5,31,4,22,0.69,0.67
"31-May, 2018",4:00 AM,37.91,0,29.56803272,4,5,31,4,22,0.69,0.65
"31-May, 2018",5:00 AM,38.37,0.04,33.11575469,5,5,31,4,22,0.69,0.67
"31-May, 2018",6:00 AM,41.12,0.13,40.80518275,6,5,31,4,22,0.71,0.7
"31-May, 2018",7:00 AM,49.98,0.24,46.53138226,7,5,31,4,22,0.75,0.73
"31-May, 2018",8:00 AM,49.27,0.33,45.81956214,8,5,31,4,22,0.75,0.73
"31-May, 2018",9:00 AM,44.18,0.41,46.42675643,9,5,31,4,22,0.72,0.73
"31-May, 2018",10:00 AM,37.8,0.49,37.0395332,10,5,31,4,22,0.69,0.69
"31-May, 2018",11:00 AM,36.91,0.47,44.36726587,11,5,31,4,22,0.68,0.72
"31-May, 2018",12:00 PM,33.67,0.38,27.04861786,12,5,31,4,22,0.67,0.64
"31-May, 2018",1:00 PM,35.88,0.33,32.58304087,13,5,31,4,22,0.68,0.66
"31-May, 2018",2:00 PM,38.05,0.27,42.00993382,14,5,31,4,22,0.69,0.71
"31-May, 2018",3:00 PM,39.14,0.23,31.05129623,15,5,31,4,22,0.7,0.66
"31-May, 2018",4:00 PM,38.06,0.17,34.67218958,16,5,31,4,22,0.69,0.67
"31-May, 2018",5:00 PM,44.15,0.1,47.30857006,17,5,31,4,22,0.72,0.74
"31-May, 2018",6:00 PM,48.49,0.05,42.38503229,18,5,31,4,22,0.74,0.71
"31-May, 2018",7:00 PM,50.82,0.01,56.08825563,19,5,31,4,22,0.75,0.78
"31-May, 2018",8:00 PM,49.94,0,46.2717048,20,5,31,4,22,0.75,0.73
"31-May, 2018",9:00 PM,48.99,0,48.52956292,21,5,31,4,22,0.74,0.74
"31-May, 2018",10:00 PM,49.77,0,49.74308511,22,5,31,4,22,0.75,0.75
"31-May, 2018",11:00 PM,43.05,0,43.72660916,23,5,31,4,22,0.72,0.72
"1-Jun, 2018",12:00 AM,42.34,0,43.56260159,0,6,1,5,22,0.71,0.72
"1-Jun, 2018",1:00 AM,38.89,0,40.83053554,1,6,1,5,22,0.69,0.7
"1-Jun, 2018",2:00 AM,38.82,0,40.41007337,2,6,1,5,22,0.69,0.7
"1-Jun, 2018",3:00 AM,38.45,0,41.6751114,3,6,1,5,22,0.69,0.71
"1-Jun, 2018",4:00 AM,38.62,0,37.03914561,4,6,1,5,22,0.69,0.69
"1-Jun, 2018",5:00 AM,40.19,0.04,35.93521686,5,6,1,5,22,0.7,0.68
"1-Jun, 2018",6:00 AM,49,0.11,53.83989945,6,6,1,5,22,0.75,0.77
"1-Jun, 2018",7:00 AM,63.57,0.21,64.09344105,7,6,1,5,22,0.82,0.82
"1-Jun, 2018",8:00 AM,63.07,0.28,69.94297471,8,6,1,5,22,0.82,0.85
"1-Jun, 2018",9:00 AM,63.03,0.3,67.11046403,9,6,1,5,22,0.82,0.84
"1-Jun, 2018",10:00 AM,58.83,0.3,53.57409473,10,6,1,5,22,0.79,0.77
"1-Jun, 2018",11:00 AM,60.3,0.34,58.51483003,11,6,1,5,22,0.8,0.79
"1-Jun, 2018",12:00 PM,56.02,0.4,50.6320573,12,6,1,5,22,0.78,0.75
"1-Jun, 2018",1:00 PM,49.97,0.42,47.4575638,13,6,1,5,22,0.75,0.74
"1-Jun, 2018",2:00 PM,48.07,0.42,48.2683272,14,6,1,5,22,0.74,0.74
"1-Jun, 2018",3:00 PM,49.08,0.34,53.50910289,15,6,1,5,22,0.75,0.77
"1-Jun, 2018",4:00 PM,49.89,0.27,47.88419516,16,6,1,5,22,0.75,0.74
"1-Jun, 2018",5:00 PM,56.91,0.17,60.78905361,17,6,1,5,22,0.78,0.8
"1-Jun, 2018",6:00 PM,56.29,0.07,49.91116514,18,6,1,5,22,0.78,0.75
"1-Jun, 2018",7:00 PM,55.27,0.02,59.7212538,19,6,1,5,22,0.78,0.8
"1-Jun, 2018",8:00 PM,54.49,0,55.36893318,20,6,1,5,22,0.77,0.78
"1-Jun, 2018",9:00 PM,56.06,0,56.66740648,21,6,1,5,22,0.78,0.78
"1-Jun, 2018",10:00 PM,55.14,0,48.12263103,22,6,1,5,22,0.78,0.74
"1-Jun, 2018",11:00 PM,48.85,0,48.78478816,23,6,1,5,22,0.74,0.74
"2-Jun, 2018",12:00 AM,38.43,0,33.32369402,0,6,2,6,22,0.69,0.67
"2-Jun, 2018",1:00 AM,37.09,0,37.05660067,1,6,2,6,22,0.69,0.69
"2-Jun, 2018",2:00 AM,37.67,0,30.96313844,2,6,2,6,22,0.69,0.65
"2-Jun, 2018",3:00 AM,37.17,0,33.14141771,3,6,2,6,22,0.69,0.67
"2-Jun, 2018",4:00 AM,36.01,0,38.23144115,4,6,2,6,22,0.68,0.69
"2-Jun, 2018",5:00 AM,33.29,0.04,35.35477572,5,6,2,6,22,0.67,0.68
"2-Jun, 2018",6:00 AM,34.96,0.12,38.34159703,6,6,2,6,22,0.67,0.69
"2-Jun, 2018",7:00 AM,38,0.23,31.29138011,7,6,2,6,22,0.69,0.66
"2-Jun, 2018",8:00 AM,43.81,0.36,48.59374968,8,6,2,6,22,0.72,0.74
"2-Jun, 2018",9:00 AM,45.71,0.47,49.19937673,9,6,2,6,22,0.73,0.75
"2-Jun, 2018",10:00 AM,43.38,0.53,45.0605013,10,6,2,6,22,0.72,0.73
"2-Jun, 2018",11:00 AM,39.59,0.56,33.36997694,11,6,2,6,22,0.7,0.67
"2-Jun, 2018",12:00 PM,37.04,0.54,38.4110581,12,6,2,6,22,0.69,0.69
"2-Jun, 2018",1:00 PM,34.9,0.5,34.63217427,13,6,2,6,22,0.67,0.67
"2-Jun, 2018",2:00 PM,33.08,0.45,27.43928276,14,6,2,6,22,0.67,0.64
"2-Jun, 2018",3:00 PM,34.04,0.38,33.84881773,15,6,2,6,22,0.67,0.67
"2-Jun, 2018",4:00 PM,34.37,0.29,26.8191403,16,6,2,6,22,0.67,0.63
"2-Jun, 2018",5:00 PM,38.3,0.17,42.03876175,17,6,2,6,22,0.69,0.71
"2-Jun, 2018",6:00 PM,45.91,0.07,54.71752104,18,6,2,6,22,0.73,0.77
"2-Jun, 2018",7:00 PM,51.05,0.02,49.36098481,19,6,2,6,22,0.76,0.75
"2-Jun, 2018",8:00 PM,51.04,0,44.10638217,20,6,2,6,22,0.76,0.72
"2-Jun, 2018",9:00 PM,50.91,0,53.32611956,21,6,2,6,22,0.75,0.77
"2-Jun, 2018",10:00 PM,47,0,39.12823846,22,6,2,6,22,0.74,0.7
"2-Jun, 2018",11:00 PM,42.64,0,42.96815627,23,6,2,6,22,0.71,0.71
"3-Jun, 2018",12:00 AM,39.36,0,42.42834497,0,6,3,0,22,0.7,0.71
"3-Jun, 2018",1:00 AM,35.5,0,40.07218593,1,6,3,0,22,0.68,0.7
"3-Jun, 2018",2:00 AM,33.98,0,30.52404337,2,6,3,0,22,0.67,0.65
"3-Jun, 2018",3:00 AM,33.09,0,34.74122209,3,6,3,0,22,0.67,0.67
"3-Jun, 2018",4:00 AM,30.97,0,17.24586006,4,6,3,0,22,0.65,0.59
"3-Jun, 2018",5:00 AM,28.89,0.04,30.38913836,5,6,3,0,22,0.64,0.65
"3-Jun, 2018",6:00 AM,29.01,0.14,35.73010302,6,6,3,0,22,0.65,0.68
"3-Jun, 2018",7:00 AM,29.9,0.3,24.60108895,7,6,3,0,22,0.65,0.62
"3-Jun, 2018",8:00 AM,27.61,0.46,33.06992404,8,6,3,0,22,0.64,0.67
"3-Jun, 2018",9:00 AM,26.37,0.57,23.59277804,9,6,3,0,22,0.63,0.62
"3-Jun, 2018",10:00 AM,25.06,0.65,21.57655566,10,6,3,0,22,0.63,0.61
"3-Jun, 2018",11:00 AM,24.83,0.69,25.10239038,11,6,3,0,22,0.62,0.63
"3-Jun, 2018",12:00 PM,23.1,0.69,22.9495267,12,6,3,0,22,0.62,0.61
"3-Jun, 2018",1:00 PM,23.2,0.66,26.62335817,13,6,3,0,22,0.62,0.63
"3-Jun, 2018",2:00 PM,20.62,0.58,18.96252809,14,6,3,0,22,0.6,0.59
"3-Jun, 2018",3:00 PM,21.35,0.46,20.56996475,15,6,3,0,22,0.61,0.6
"3-Jun, 2018",4:00 PM,24.35,0.33,17.19922337,16,6,3,0,22,0.62,0.59
"3-Jun, 2018",5:00 PM,32.5,0.18,34.45269325,17,6,3,0,22,0.66,0.67
"3-Jun, 2018",6:00 PM,39.77,0.06,38.68565612,18,6,3,0,22,0.7,0.69
"3-Jun, 2018",7:00 PM,44.5,0.02,41.16648596,19,6,3,0,22,0.72,0.71
"3-Jun, 2018",8:00 PM,47.32,0,46.74437629,20,6,3,0,22,0.74,0.73
"3-Jun, 2018",9:00 PM,48.98,0,48.63830653,21,6,3,0,22,0.74,0.74
"3-Jun, 2018",10:00 PM,48.91,0,48.26223374,22,6,3,0,22,0.74,0.74
"3-Jun, 2018",11:00 PM,40.57,0,46.96014639,23,6,3,0,22,0.7,0.73
"4-Jun, 2018",12:00 AM,35.57,0,26.19042385,0,6,4,1,23,0.68,0.63
"4-Jun, 2018",1:00 AM,33.1,0,27.67797954,1,6,4,1,23,0.67,0.64
"4-Jun, 2018",2:00 AM,32.4,0,27.52498976,2,6,4,1,23,0.66,0.64
"4-Jun, 2018",3:00 AM,31.44,0,27.8429231,3,6,4,1,23,0.66,0.64
"4-Jun, 2018",4:00 AM,30.85,0,32.13475605,4,6,4,1,23,0.65,0.66
"4-Jun, 2018",5:00 AM,35.66,0.03,36.82520849,5,6,4,1,23,0.68,0.68
"4-Jun, 2018",6:00 AM,45.81,0.14,50.63670478,6,6,4,1,23,0.73,0.75
"4-Jun, 2018",7:00 AM,60.45,0.31,51.58557497,7,6,4,1,23,0.8,0.76
"4-Jun, 2018",8:00 AM,63.47,0.46,53.37734376,8,6,4,1,23,0.82,0.77
"4-Jun, 2018",9:00 AM,58.13,0.58,58.97527561,9,6,4,1,23,0.79,0.79
"4-Jun, 2018",10:00 AM,51.98,0.66,61.56929313,10,6,4,1,23,0.76,0.81
"4-Jun, 2018",11:00 AM,50.08,0.71,58.58110736,11,6,4,1,23,0.75,0.79
"4-Jun, 2018",12:00 PM,47.93,0.71,55.69303675,12,6,4,1,23,0.74,0.78
"4-Jun, 2018",1:00 PM,45.94,0.68,46.87968414,13,6,4,1,23,0.73,0.73
"4-Jun, 2018",2:00 PM,45.19,0.61,43.66826894,14,6,4,1,23,0.73,0.72
"4-Jun, 2018",3:00 PM,46.16,0.5,50.52187563,15,6,4,1,23,0.73,0.75
"4-Jun, 2018",4:00 PM,45.88,0.36,50.34713384,16,6,4,1,23,0.73,0.75
"4-Jun, 2018",5:00 PM,47.46,0.19,52.51399686,17,6,4,1,23,0.74,0.76
"4-Jun, 2018",6:00 PM,52.95,0.06,49.99016701,18,6,4,1,23,0.76,0.75
"4-Jun, 2018",7:00 PM,59.4,0.02,63.51031425,19,6,4,1,23,0.8,0.82
"4-Jun, 2018",8:00 PM,55.98,0,54.86876314,20,6,4,1,23,0.78,0.77
"4-Jun, 2018",9:00 PM,52.93,0,47.10828675,21,6,4,1,23,0.76,0.74
"4-Jun, 2018",10:00 PM,50.93,0,46.45472127,22,6,4,1,23,0.75,0.73
"4-Jun, 2018",11:00 PM,44.49,0,40.93423344,23,6,4,1,23,0.72,0.7
"5-Jun, 2018",12:00 AM,43.8,0,42.50292934,0,6,5,2,23,0.72,0.71
"5-Jun, 2018",1:00 AM,41.01,0,28.06623707,1,6,5,2,23,0.71,0.64
"5-Jun, 2018",2:00 AM,39.44,0,42.80266767,2,6,5,2,23,0.7,0.71
"5-Jun, 2018",3:00 AM,39.35,0,40.04163893,3,6,5,2,23,0.7,0.7
"5-Jun, 2018",4:00 AM,39.05,0,35.5011143,4,6,5,2,23,0.7,0.68
"5-Jun, 2018",5:00 AM,41.63,0.04,50.68944953,5,6,5,2,23,0.71,0.75
"5-Jun, 2018",6:00 AM,50.26,0.14,55.52076363,6,6,5,2,23,0.75,0.78
"5-Jun, 2018",7:00 AM,63.14,0.29,64.71542225,7,6,5,2,23,0.82,0.82
"5-Jun, 2018",8:00 AM,64.74,0.45,61.57685174,8,6,5,2,23,0.82,0.81
"5-Jun, 2018",9:00 AM,63.02,0.57,64.74208392,9,6,5,2,23,0.82,0.82
"5-Jun, 2018",10:00 AM,56.9,0.64,54.76938915,10,6,5,2,23,0.78,0.77
"5-Jun, 2018",11:00 AM,55.09,0.68,63.60792819,11,6,5,2,23,0.78,0.82
"5-Jun, 2018",12:00 PM,49.91,0.69,51.34486901,12,6,5,2,23,0.75,0.76
"5-Jun, 2018",1:00 PM,47.93,0.67,49.20054427,13,6,5,2,23,0.74,0.75
"5-Jun, 2018",2:00 PM,46.44,0.6,43.91922935,14,6,5,2,23,0.73,0.72
"5-Jun, 2018",3:00 PM,47.82,0.5,53.49858965,15,6,5,2,23,0.74,0.77
"5-Jun, 2018",4:00 PM,47.93,0.35,45.31308295,16,6,5,2,23,0.74,0.73
"5-Jun, 2018",5:00 PM,53.63,0.19,58.91134843,17,6,5,2,23,0.77,0.79
"5-Jun, 2018",6:00 PM,59.46,0.05,53.26465688,18,6,5,2,23,0.8,0.77
"5-Jun, 2018",7:00 PM,65.6,0.02,71.46483676,19,6,5,2,23,0.83,0.86
"5-Jun, 2018",8:00 PM,60.04,0,69.30359285,20,6,5,2,23,0.8,0.85
"5-Jun, 2018",9:00 PM,52.89,0,50.38380753,21,6,5,2,23,0.76,0.75
"5-Jun, 2018",10:00 PM,50.23,0,51.73805179,22,6,5,2,23,0.75,0.76
"5-Jun, 2018",11:00 PM,44.93,0,44.77914983,23,6,5,2,23,0.72,0.72
"6-Jun, 2018",12:00 AM,44.99,0,42.59830815,0,6,6,3,23,0.72,0.71
"6-Jun, 2018",1:00 AM,41.16,0,43.02746473,1,6,6,3,23,0.71,0.72
"6-Jun, 2018",2:00 AM,40.05,0,42.22423188,2,6,6,3,23,0.7,0.71
"6-Jun, 2018",3:00 AM,39.21,0,42.75543016,3,6,6,3,23,0.7,0.71
"6-Jun, 2018",4:00 AM,38.25,0,27.55679851,4,6,6,3,23,0.69,0.64
"6-Jun, 2018",5:00 AM,40.03,0.05,37.44985564,5,6,6,3,23,0.7,0.69
"6-Jun, 2018",6:00 AM,46.84,0.14,40.34370111,6,6,6,3,23,0.73,0.7
"6-Jun, 2018",7:00 AM,59.07,0.3,57.9543951,7,6,6,3,23,0.8,0.79
"6-Jun, 2018",8:00 AM,65,0.45,61.73655568,8,6,6,3,23,0.83,0.81
"6-Jun, 2018",9:00 AM,57.93,0.55,52.41683079,9,6,6,3,23,0.79,0.76
"6-Jun, 2018",10:00 AM,50.97,0.59,51.98096839,10,6,6,3,23,0.75,0.76
"6-Jun, 2018",11:00 AM,49.99,0.6,46.34014632,11,6,6,3,23,0.75,0.73
"6-Jun, 2018",12:00 PM,47.83,0.57,50.55127379,12,6,6,3,23,0.74,0.75
"6-Jun, 2018",1:00 PM,47.14,0.48,51.77052753,13,6,6,3,23,0.74,0.76
"6-Jun, 2018",2:00 PM,47.16,0.32,39.89697865,14,6,6,3,23,0.74,0.7
"6-Jun, 2018",3:00 PM,47.51,0.25,46.37752488,15,6,6,3,23,0.74,0.73
"6-Jun, 2018",4:00 PM,49.94,0.18,47.98802588,16,6,6,3,23,0.75,0.74
"6-Jun, 2018",5:00 PM,52.19,0.11,49.27635709,17,6,6,3,23,0.76,0.75
"6-Jun, 2018",6:00 PM,61.25,0.05,57.06444654,18,6,6,3,23,0.81,0.79
"6-Jun, 2018",7:00 PM,63.31,0.01,55.74214226,19,6,6,3,23,0.82,0.78
"6-Jun, 2018",8:00 PM,59.45,0,58.58271941,20,6,6,3,23,0.8,0.79
"6-Jun, 2018",9:00 PM,50.93,0,48.72097814,21,6,6,3,23,0.75,0.74
"6-Jun, 2018",10:00 PM,47.43,0,47.22788915,22,6,6,3,23,0.74,0.74
"6-Jun, 2018",11:00 PM,44.96,0,42.34061004,23,6,6,3,23,0.72,0.71
"7-Jun, 2018",12:00 AM,39.71,0,39.88254305,0,6,7,4,23,0.7,0.7
"7-Jun, 2018",1:00 AM,39.24,0,42.52553864,1,6,7,4,23,0.7,0.71
"7-Jun, 2018",2:00 AM,39.21,0,42.34558333,2,6,7,4,23,0.7,0.71
"7-Jun, 2018",3:00 AM,37.64,0,47.02301873,3,6,7,4,23,0.69,0.74
"7-Jun, 2018",4:00 AM,38.25,0,39.97934122,4,6,7,4,23,0.69,0.7
"7-Jun, 2018",5:00 AM,39.99,0.05,39.28878354,5,6,7,4,23,0.7,0.7
"7-Jun, 2018",6:00 AM,46.98,0.14,55.50785672,6,6,7,4,23,0.73,0.78
"7-Jun, 2018",7:00 AM,57,0.26,55.22854622,7,6,7,4,23,0.79,0.78
"7-Jun, 2018",8:00 AM,60.95,0.39,65.60616601,8,6,7,4,23,0.8,0.83
"7-Jun, 2018",9:00 AM,57.97,0.45,55.75561277,9,6,7,4,23,0.79,0.78
"7-Jun, 2018",10:00 AM,51.86,0.47,50.78763844,10,6,7,4,23,0.76,0.75
"7-Jun, 2018",11:00 AM,48.91,0.44,55.15877771,11,6,7,4,23,0.74,0.78
"7-Jun, 2018",12:00 PM,47.7,0.42,49.54295369,12,6,7,4,23,0.74,0.75
"7-Jun, 2018",1:00 PM,46.64,0.39,43.60157283,13,6,7,4,23,0.73,0.72
"7-Jun, 2018",2:00 PM,47.03,0.34,42.48003608,14,6,7,4,23,0.74,0.71
"7-Jun, 2018",3:00 PM,48.63,0.25,44.67559763,15,6,7,4,23,0.74,0.72
"7-Jun, 2018",4:00 PM,54.23,0.17,49.24926065,16,6,7,4,23,0.77,0.75
"7-Jun, 2018",5:00 PM,57.94,0.09,56.91550033,17,6,7,4,23,0.79,0.78
"7-Jun, 2018",6:00 PM,59.01,0.04,49.26569997,18,6,7,4,23,0.8,0.75
"7-Jun, 2018",7:00 PM,62.64,0.01,70.31376399,19,6,7,4,23,0.81,0.85
"7-Jun, 2018",8:00 PM,58.35,0,46.97454226,20,6,7,4,23,0.79,0.73
"7-Jun, 2018",9:00 PM,52.97,0,50.93116332,21,6,7,4,23,0.76,0.75
"7-Jun, 2018",10:00 PM,50.97,0,46.74218428,22,6,7,4,23,0.75,0.73
"7-Jun, 2018",11:00 PM,46.82,0,43.37448212,23,6,7,4,23,0.73,0.72
"8-Jun, 2018",12:00 AM,43.02,0,45.28864964,0,6,8,5,23,0.72,0.73
"8-Jun, 2018",1:00 AM,43.24,0,40.08760795,1,6,8,5,23,0.72,0.7
"8-Jun, 2018",2:00 AM,42.53,0,46.02012259,2,6,8,5,23,0.71,0.73
"8-Jun, 2018",3:00 AM,42.09,0,38.50966976,3,6,8,5,23,0.71,0.69
"8-Jun, 2018",4:00 AM,42.53,0,44.73515904,4,6,8,5,23,0.71,0.72
"8-Jun, 2018",5:00 AM,41.97,0.05,42.13661937,5,6,8,5,23,0.71,0.71
"8-Jun, 2018",6:00 AM,48.93,0.13,52.08358822,6,6,8,5,23,0.74,0.76
"8-Jun, 2018",7:00 AM,57.09,0.25,60.08836628,7,6,8,5,23,0.79,0.8
"8-Jun, 2018",8:00 AM,63.52,0.35,65.92432776,8,6,8,5,23,0.82,0.83
"8-Jun, 2018",9:00 AM,56.91,0.43,58.23860033,9,6,8,5,23,0.78,0.79
"8-Jun, 2018",10:00 AM,54.13,0.5,60.69944155,10,6,8,5,23,0.77,0.8
"8-Jun, 2018",11:00 AM,53.05,0.54,48.82580599,11,6,8,5,23,0.77,0.74
"8-Jun, 2018",12:00 PM,48.35,0.53,60.50052458,12,6,8,5,23,0.74,0.8
"8-Jun, 2018",1:00 PM,45.96,0.47,45.65765396,13,6,8,5,23,0.73,0.73
"8-Jun, 2018",2:00 PM,45.15,0.38,43.4672934,14,6,8,5,23,0.73,0.72
"8-Jun, 2018",3:00 PM,47.1,0.26,44.39291902,15,6,8,5,23,0.74,0.72
"8-Jun, 2018",4:00 PM,48.33,0.18,43.90454442,16,6,8,5,23,0.74,0.72
"8-Jun, 2018",5:00 PM,50.47,0.11,46.69126389,17,6,8,5,23,0.75,0.73
"8-Jun, 2018",6:00 PM,54.66,0.05,66.89134644,18,6,8,5,23,0.77,0.83
"8-Jun, 2018",7:00 PM,54.98,0.01,59.62827588,19,6,8,5,23,0.77,0.8
"8-Jun, 2018",8:00 PM,53.09,0,54.77634718,20,6,8,5,23,0.77,0.77
"8-Jun, 2018",9:00 PM,49.67,0,53.86452242,21,6,8,5,23,0.75,0.77
"8-Jun, 2018",10:00 PM,50.37,0,52.64763381,22,6,8,5,23,0.75,0.76
"8-Jun, 2018",11:00 PM,48.45,0,45.80274263,23,6,8,5,23,0.74,0.73
"9-Jun, 2018",12:00 AM,45.07,0,48.3231971,0,6,9,6,23,0.73,0.74
"9-Jun, 2018",1:00 AM,41.79,0,42.71396338,1,6,9,6,23,0.71,0.71
"9-Jun, 2018",2:00 AM,39.73,0,44.27587997,2,6,9,6,23,0.7,0.72
"9-Jun, 2018",3:00 AM,38.56,0,36.01247238,3,6,9,6,23,0.69,0.68
"9-Jun, 2018",4:00 AM,37.97,0,41.4290783,4,6,9,6,23,0.69,0.71
"9-Jun, 2018",5:00 AM,38.3,0.04,44.71346515,5,6,9,6,23,0.69,0.72
"9-Jun, 2018",6:00 AM,38.9,0.12,34.59631932,6,6,9,6,23,0.69,0.67
"9-Jun, 2018",7:00 AM,43.88,0.24,44.08610189,7,6,9,6,23,0.72,0.72
"9-Jun, 2018",8:00 AM,46.54,0.34,48.68925073,8,6,9,6,23,0.73,0.74
"9-Jun, 2018",9:00 AM,46.55,0.4,42.19030864,9,6,9,6,23,0.73,0.71
"9-Jun, 2018",10:00 AM,42.57,0.45,36.00436981,10,6,9,6,23,0.71,0.68
"9-Jun, 2018",11:00 AM,39.78,0.47,32.22982884,11,6,9,6,23,0.7,0.66
"9-Jun, 2018",12:00 PM,39.55,0.47,36.43021503,12,6,9,6,23,0.7,0.68
"9-Jun, 2018",1:00 PM,38.78,0.45,39.96437651,13,6,9,6,23,0.69,0.7
"9-Jun, 2018",2:00 PM,38.15,0.4,35.0851756,14,6,9,6,23,0.69,0.68
"9-Jun, 2018",3:00 PM,38.83,0.32,38.33867698,15,6,9,6,23,0.69,0.69
"9-Jun, 2018",4:00 PM,39,0.22,37.9213595,16,6,9,6,23,0.7,0.69
"9-Jun, 2018",5:00 PM,39.98,0.14,38.76665756,17,6,9,6,23,0.7,0.69
"9-Jun, 2018",6:00 PM,47.99,0.06,54.00925556,18,6,9,6,23,0.74,0.77
"9-Jun, 2018",7:00 PM,48.96,0.01,47.15541751,19,6,9,6,23,0.74,0.74
"9-Jun, 2018",8:00 PM,48.91,0,46.29342654,20,6,9,6,23,0.74,0.73
"9-Jun, 2018",9:00 PM,48.03,0,50.20798619,21,6,9,6,23,0.74,0.75
"9-Jun, 2018",10:00 PM,48,0,42.22640599,22,6,9,6,23,0.74,0.71
