,Date,Time of day,act_price,fore_gen,fore_price,hour,month,day,weekday,week,map_ap,map_fp
2135,"30-Mar, 2019",11:00 PM,36.85,0.0,45.36,23,3,30,6,13,0.68,0.73
2136,"31-Mar, 2019",12:00 AM,40.1,0.0,47.61,0,3,31,0,13,0.7,0.74
2137,"31-Mar, 2019",1:00 AM,33.95,0.0,39.19,1,3,31,0,13,0.67,0.7
2138,"31-Mar, 2019",2:00 AM,32.95,0.0,40.16,2,3,31,0,13,0.66,0.7
2139,"31-Mar, 2019",3:00 AM,31.95,0.01,30.57,3,3,31,0,13,0.66,0.65
2140,"31-Mar, 2019",4:00 AM,31.9,0.02,32.39,4,3,31,0,13,0.66,0.66
2141,"31-Mar, 2019",5:00 AM,30.54,0.02,46.13,5,3,31,0,13,0.65,0.73
2142,"31-Mar, 2019",6:00 AM,30.81,0.02,32.75,6,3,31,0,13,0.65,0.66
2143,"31-Mar, 2019",7:00 AM,32.01,0.01,34.93,7,3,31,0,13,0.66,0.67
2144,"31-Mar, 2019",8:00 AM,33.07,0.0,24.3,8,3,31,0,13,0.67,0.62
2145,"31-Mar, 2019",9:00 AM,32.78,0.0,31.86,9,3,31,0,13,0.66,0.66
2146,"31-Mar, 2019",10:00 AM,28.82,0.01,22.55,10,3,31,0,13,0.64,0.61
2147,"31-Mar, 2019",11:00 AM,25.17,0.01,26.97,11,3,31,0,13,0.63,0.63
2148,"31-Mar, 2019",12:00 PM,25.15,0.01,34.11,12,3,31,0,13,0.63,0.67
2149,"31-Mar, 2019",1:00 PM,10.46,0.02,12.22,13,3,31,0,13,0.55,0.56
2150,"31-Mar, 2019",2:00 PM,1.11,0.04,4.69,14,3,31,0,13,0.51,0.52
2151,"31-Mar, 2019",3:00 PM,1.02,0.05,-7.27,15,3,31,0,13,0.51,0.46
2152,"31-Mar, 2019",4:00 PM,11.51,0.09,10.12,16,3,31,0,13,0.56,0.55
2153,"31-Mar, 2019",5:00 PM,26.73,0.19,29.96,17,3,31,0,13,0.63,0.65
2154,"31-Mar, 2019",6:00 PM,33.97,0.37,38.31,18,3,31,0,13,0.67,0.69
2155,"31-Mar, 2019",7:00 PM,38.69,0.47,38.83,19,3,31,0,13,0.69,0.69
2156,"31-Mar, 2019",8:00 PM,41.8,0.48,25.79,20,3,31,0,13,0.71,0.63
2157,"31-Mar, 2019",9:00 PM,39.08,0.46,35.96,21,3,31,0,13,0.7,0.68
2158,"31-Mar, 2019",10:00 PM,40.3,0.44,32.31,22,3,31,0,13,0.7,0.66
2159,"31-Mar, 2019",11:00 PM,37.51,0.4,39.23,23,3,31,0,13,0.69,0.7
2160,"1-Apr, 2019",12:00 AM,31.06,0.38,34.66,0,4,1,1,13,0.66,0.67
2161,"1-Apr, 2019",1:00 AM,29.96,0.41,35.59,1,4,1,1,13,0.65,0.68
2162,"1-Apr, 2019",2:00 AM,31.07,0.41,36.17,2,4,1,1,13,0.66,0.68
2163,"1-Apr, 2019",3:00 AM,31.08,0.38,29.7,3,4,1,1,13,0.66,0.65
2164,"1-Apr, 2019",4:00 AM,31.09,0.35,37.24,4,4,1,1,13,0.66,0.69
2165,"1-Apr, 2019",5:00 AM,37.22,0.34,42.42,5,4,1,1,13,0.69,0.71
2166,"1-Apr, 2019",6:00 AM,47.08,0.33,43.34,6,4,1,1,13,0.74,0.72
2167,"1-Apr, 2019",7:00 AM,56.95,0.28,59.41,7,4,1,1,13,0.78,0.8
2168,"1-Apr, 2019",8:00 AM,53.56,0.33,50.8,8,4,1,1,13,0.77,0.75
2169,"1-Apr, 2019",9:00 AM,45.95,0.34,44.38,9,4,1,1,13,0.73,0.72
2170,"1-Apr, 2019",10:00 AM,42.2,0.32,40.0,10,4,1,1,13,0.71,0.7
2171,"1-Apr, 2019",11:00 AM,39.11,0.31,33.23,11,4,1,1,13,0.7,0.67
2172,"1-Apr, 2019",12:00 PM,34.3,0.3,39.68,12,4,1,1,13,0.67,0.7
2173,"1-Apr, 2019",1:00 PM,32.29,0.29,37.48,13,4,1,1,13,0.66,0.69
2174,"1-Apr, 2019",2:00 PM,31.1,0.28,37.56,14,4,1,1,13,0.66,0.69
2175,"1-Apr, 2019",3:00 PM,31.55,0.28,25.08,15,4,1,1,13,0.66,0.63
2176,"1-Apr, 2019",4:00 PM,31.8,0.29,31.28,16,4,1,1,13,0.66,0.66
2177,"1-Apr, 2019",5:00 PM,35.74,0.31,42.33,17,4,1,1,13,0.68,0.71
2178,"1-Apr, 2019",6:00 PM,43.06,0.37,44.22,18,4,1,1,13,0.72,0.72
2179,"1-Apr, 2019",7:00 PM,45.1,0.4,53.54,19,4,1,1,13,0.73,0.77
2180,"1-Apr, 2019",8:00 PM,45.06,0.42,52.62,20,4,1,1,13,0.73,0.76
2181,"1-Apr, 2019",9:00 PM,39.41,0.41,37.36,21,4,1,1,13,0.7,0.69
2182,"1-Apr, 2019",10:00 PM,35.8,0.39,38.35,22,4,1,1,13,0.68,0.69
2183,"1-Apr, 2019",11:00 PM,30.65,0.36,33.77,23,4,1,1,13,0.65,0.67
2184,"2-Apr, 2019",12:00 AM,29.11,0.33,33.25,0,4,2,2,14,0.65,0.67
2185,"2-Apr, 2019",1:00 AM,26.93,0.31,31.08,1,4,2,2,14,0.63,0.66
2186,"2-Apr, 2019",2:00 AM,25.43,0.29,28.24,2,4,2,2,14,0.63,0.64
2187,"2-Apr, 2019",3:00 AM,25.16,0.25,28.58,3,4,2,2,14,0.63,0.64
2188,"2-Apr, 2019",4:00 AM,27.52,0.21,21.52,4,4,2,2,14,0.64,0.61
2189,"2-Apr, 2019",5:00 AM,31.04,0.18,25.76,5,4,2,2,14,0.66,0.63
2190,"2-Apr, 2019",6:00 AM,40.29,0.13,38.2,6,4,2,2,14,0.7,0.69
2191,"2-Apr, 2019",7:00 AM,43.78,0.06,45.3,7,4,2,2,14,0.72,0.73
2192,"2-Apr, 2019",8:00 AM,43.13,0.05,49.96,8,4,2,2,14,0.72,0.75
2193,"2-Apr, 2019",9:00 AM,39.53,0.05,35.35,9,4,2,2,14,0.7,0.68
2194,"2-Apr, 2019",10:00 AM,36.68,0.06,38.74,10,4,2,2,14,0.68,0.69
2195,"2-Apr, 2019",11:00 AM,31.39,0.06,33.68,11,4,2,2,14,0.66,0.67
2196,"2-Apr, 2019",12:00 PM,29.0,0.06,31.93,12,4,2,2,14,0.64,0.66
2197,"2-Apr, 2019",1:00 PM,29.09,0.05,40.09,13,4,2,2,14,0.65,0.7
2198,"2-Apr, 2019",2:00 PM,29.49,0.05,23.16,14,4,2,2,14,0.65,0.62
2199,"2-Apr, 2019",3:00 PM,29.09,0.07,28.47,15,4,2,2,14,0.65,0.64
2200,"2-Apr, 2019",4:00 PM,30.1,0.11,28.38,16,4,2,2,14,0.65,0.64
2201,"2-Apr, 2019",5:00 PM,35.08,0.2,27.96,17,4,2,2,14,0.68,0.64
2202,"2-Apr, 2019",6:00 PM,40.73,0.3,46.32,18,4,2,2,14,0.7,0.73
2203,"2-Apr, 2019",7:00 PM,43.15,0.35,40.59,19,4,2,2,14,0.72,0.7
2204,"2-Apr, 2019",8:00 PM,42.74,0.37,46.92,20,4,2,2,14,0.71,0.73
2205,"2-Apr, 2019",9:00 PM,38.2,0.34,33.3,21,4,2,2,14,0.69,0.67
2206,"2-Apr, 2019",10:00 PM,35.08,0.27,37.6,22,4,2,2,14,0.68,0.69
2207,"2-Apr, 2019",11:00 PM,30.69,0.18,32.7,23,4,2,2,14,0.65,0.66
2208,"3-Apr, 2019",12:00 AM,31.9,0.13,30.91,0,4,3,3,14,0.66,0.65
2209,"3-Apr, 2019",1:00 AM,31.5,0.13,29.59,1,4,3,3,14,0.66,0.65
2210,"3-Apr, 2019",2:00 AM,31.08,0.1,37.77,2,4,3,3,14,0.66,0.69
2211,"3-Apr, 2019",3:00 AM,31.19,0.06,30.07,3,4,3,3,14,0.66,0.65
2212,"3-Apr, 2019",4:00 AM,32.57,0.04,32.42,4,4,3,3,14,0.66,0.66
2213,"3-Apr, 2019",5:00 AM,35.0,0.02,37.53,5,4,3,3,14,0.68,0.69
2214,"3-Apr, 2019",6:00 AM,42.98,0.01,43.0,6,4,3,3,14,0.71,0.72
2215,"3-Apr, 2019",7:00 AM,48.25,0.01,46.12,7,4,3,3,14,0.74,0.73
2216,"3-Apr, 2019",8:00 AM,52.42,0.01,54.85,8,4,3,3,14,0.76,0.77
2217,"3-Apr, 2019",9:00 AM,54.72,0.01,63.81,9,4,3,3,14,0.77,0.82
2218,"3-Apr, 2019",10:00 AM,49.47,0.0,47.77,10,4,3,3,14,0.75,0.74
2219,"3-Apr, 2019",11:00 AM,47.99,0.01,51.51,11,4,3,3,14,0.74,0.76
2220,"3-Apr, 2019",12:00 PM,45.01,0.02,35.1,12,4,3,3,14,0.73,0.68
2221,"3-Apr, 2019",1:00 PM,43.11,0.04,41.87,13,4,3,3,14,0.72,0.71
2222,"3-Apr, 2019",2:00 PM,41.77,0.06,41.69,14,4,3,3,14,0.71,0.71
2223,"3-Apr, 2019",3:00 PM,41.48,0.09,37.81,15,4,3,3,14,0.71,0.69
2224,"3-Apr, 2019",4:00 PM,41.73,0.12,39.02,16,4,3,3,14,0.71,0.7
2225,"3-Apr, 2019",5:00 PM,42.68,0.19,58.6,17,4,3,3,14,0.71,0.79
2226,"3-Apr, 2019",6:00 PM,45.44,0.38,42.62,18,4,3,3,14,0.73,0.71
2227,"3-Apr, 2019",7:00 PM,51.32,0.5,51.55,19,4,3,3,14,0.76,0.76
2228,"3-Apr, 2019",8:00 PM,52.34,0.5,57.03,20,4,3,3,14,0.76,0.79
2229,"3-Apr, 2019",9:00 PM,44.08,0.45,51.35,21,4,3,3,14,0.72,0.76
2230,"3-Apr, 2019",10:00 PM,39.1,0.32,34.42,22,4,3,3,14,0.7,0.67
2231,"3-Apr, 2019",11:00 PM,36.58,0.18,40.75,23,4,3,3,14,0.68,0.7
2232,"4-Apr, 2019",12:00 AM,35.6,0.09,33.8,0,4,4,4,14,0.68,0.67
2233,"4-Apr, 2019",1:00 AM,35.12,0.03,35.97,1,4,4,4,14,0.68,0.68
2234,"4-Apr, 2019",2:00 AM,33.0,0.03,41.87,2,4,4,4,14,0.66,0.71
2235,"4-Apr, 2019",3:00 AM,32.59,0.05,33.65,3,4,4,4,14,0.66,0.67
2236,"4-Apr, 2019",4:00 AM,34.13,0.09,34.69,4,4,4,4,14,0.67,0.67
2237,"4-Apr, 2019",5:00 AM,36.86,0.15,34.77,5,4,4,4,14,0.68,0.67
2238,"4-Apr, 2019",6:00 AM,44.67,0.19,43.94,6,4,4,4,14,0.72,0.72
2239,"4-Apr, 2019",7:00 AM,53.64,0.2,55.22,7,4,4,4,14,0.77,0.78
2240,"4-Apr, 2019",8:00 AM,59.86,0.28,53.77,8,4,4,4,14,0.8,0.77
2241,"4-Apr, 2019",9:00 AM,46.92,0.4,41.84,9,4,4,4,14,0.73,0.71
2242,"4-Apr, 2019",10:00 AM,48.0,0.45,44.13,10,4,4,4,14,0.74,0.72
2243,"4-Apr, 2019",11:00 AM,47.0,0.48,41.41,11,4,4,4,14,0.74,0.71
2244,"4-Apr, 2019",12:00 PM,40.85,0.48,41.23,12,4,4,4,14,0.7,0.71
2245,"4-Apr, 2019",1:00 PM,41.32,0.4,42.09,13,4,4,4,14,0.71,0.71
2246,"4-Apr, 2019",2:00 PM,38.59,0.28,30.13,14,4,4,4,14,0.69,0.65
2247,"4-Apr, 2019",3:00 PM,38.3,0.15,37.55,15,4,4,4,14,0.69,0.69
2248,"4-Apr, 2019",4:00 PM,38.1,0.08,42.73,16,4,4,4,14,0.69,0.71
2249,"4-Apr, 2019",5:00 PM,40.08,0.13,40.91,17,4,4,4,14,0.7,0.7
2250,"4-Apr, 2019",6:00 PM,45.23,0.24,36.73,18,4,4,4,14,0.73,0.68
2251,"4-Apr, 2019",7:00 PM,50.5,0.35,46.07,19,4,4,4,14,0.75,0.73
2252,"4-Apr, 2019",8:00 PM,48.93,0.36,47.35,20,4,4,4,14,0.74,0.74
2253,"4-Apr, 2019",9:00 PM,43.81,0.35,46.86,21,4,4,4,14,0.72,0.73
2254,"4-Apr, 2019",10:00 PM,38.49,0.26,29.78,22,4,4,4,14,0.69,0.65
2255,"4-Apr, 2019",11:00 PM,36.8,0.16,37.12,23,4,4,4,14,0.68,0.69
2256,"5-Apr, 2019",12:00 AM,35.36,0.1,38.29,0,4,5,5,14,0.68,0.69
2257,"5-Apr, 2019",1:00 AM,35.47,0.06,32.45,1,4,5,5,14,0.68,0.66
2258,"5-Apr, 2019",2:00 AM,34.49,0.05,30.09,2,4,5,5,14,0.67,0.65
2259,"5-Apr, 2019",3:00 AM,33.76,0.04,24.2,3,4,5,5,14,0.67,0.62
2260,"5-Apr, 2019",4:00 AM,36.17,0.04,34.87,4,4,5,5,14,0.68,0.67
2261,"5-Apr, 2019",5:00 AM,38.63,0.03,32.79,5,4,5,5,14,0.69,0.66
2262,"5-Apr, 2019",6:00 AM,44.84,0.02,41.52,6,4,5,5,14,0.72,0.71
2263,"5-Apr, 2019",7:00 AM,53.16,0.0,53.63,7,4,5,5,14,0.77,0.77
2264,"5-Apr, 2019",8:00 AM,58.67,0.0,59.8,8,4,5,5,14,0.79,0.8
2265,"5-Apr, 2019",9:00 AM,53.64,0.01,48.91,9,4,5,5,14,0.77,0.74
2266,"5-Apr, 2019",10:00 AM,46.58,0.01,45.0,10,4,5,5,14,0.73,0.72
2267,"5-Apr, 2019",11:00 AM,44.01,0.01,48.65,11,4,5,5,14,0.72,0.74
2268,"5-Apr, 2019",12:00 PM,41.18,0.01,38.81,12,4,5,5,14,0.71,0.69
2269,"5-Apr, 2019",1:00 PM,40.08,0.01,48.3,13,4,5,5,14,0.7,0.74
2270,"5-Apr, 2019",2:00 PM,38.64,0.02,41.55,14,4,5,5,14,0.69,0.71
2271,"5-Apr, 2019",3:00 PM,38.34,0.03,37.85,15,4,5,5,14,0.69,0.69
2272,"5-Apr, 2019",4:00 PM,38.64,0.04,44.81,16,4,5,5,14,0.69,0.72
2273,"5-Apr, 2019",5:00 PM,40.96,0.04,37.37,17,4,5,5,14,0.7,0.69
2274,"5-Apr, 2019",6:00 PM,44.35,0.06,48.32,18,4,5,5,14,0.72,0.74
2275,"5-Apr, 2019",7:00 PM,47.23,0.1,47.01,19,4,5,5,14,0.74,0.74
2276,"5-Apr, 2019",8:00 PM,46.94,0.12,44.52,20,4,5,5,14,0.73,0.72
2277,"5-Apr, 2019",9:00 PM,41.99,0.14,44.81,21,4,5,5,14,0.71,0.72
2278,"5-Apr, 2019",10:00 PM,41.33,0.14,45.94,22,4,5,5,14,0.71,0.73
2279,"5-Apr, 2019",11:00 PM,40.33,0.15,42.39,23,4,5,5,14,0.7,0.71
2280,"6-Apr, 2019",12:00 AM,41.65,0.16,39.32,0,4,6,6,14,0.71,0.7
2281,"6-Apr, 2019",1:00 AM,39.86,0.15,31.74,1,4,6,6,14,0.7,0.66
2282,"6-Apr, 2019",2:00 AM,38.31,0.12,30.06,2,4,6,6,14,0.69,0.65
2283,"6-Apr, 2019",3:00 AM,36.1,0.1,34.11,3,4,6,6,14,0.68,0.67
2284,"6-Apr, 2019",4:00 AM,36.13,0.09,36.98,4,4,6,6,14,0.68,0.68
2285,"6-Apr, 2019",5:00 AM,37.27,0.08,33.87,5,4,6,6,14,0.69,0.67
2286,"6-Apr, 2019",6:00 AM,39.2,0.06,42.27,6,4,6,6,14,0.7,0.71
2287,"6-Apr, 2019",7:00 AM,42.03,0.05,34.72,7,4,6,6,14,0.71,0.67
2288,"6-Apr, 2019",8:00 AM,44.06,0.07,32.11,8,4,6,6,14,0.72,0.66
2289,"6-Apr, 2019",9:00 AM,46.51,0.14,40.27,9,4,6,6,14,0.73,0.7
2290,"6-Apr, 2019",10:00 AM,42.72,0.17,49.94,10,4,6,6,14,0.71,0.75
2291,"6-Apr, 2019",11:00 AM,40.91,0.19,39.01,11,4,6,6,14,0.7,0.7
2292,"6-Apr, 2019",12:00 PM,34.56,0.22,26.99,12,4,6,6,14,0.67,0.63
2293,"6-Apr, 2019",1:00 PM,33.66,0.24,29.51,13,4,6,6,14,0.67,0.65
2294,"6-Apr, 2019",2:00 PM,31.03,0.25,19.55,14,4,6,6,14,0.66,0.6
2295,"6-Apr, 2019",3:00 PM,31.02,0.27,31.55,15,4,6,6,14,0.66,0.66
2296,"6-Apr, 2019",4:00 PM,31.04,0.28,22.95,16,4,6,6,14,0.66,0.61
2297,"6-Apr, 2019",5:00 PM,32.41,0.29,33.79,17,4,6,6,14,0.66,0.67
2298,"6-Apr, 2019",6:00 PM,41.28,0.35,36.31,18,4,6,6,14,0.71,0.68
2299,"6-Apr, 2019",7:00 PM,42.91,0.4,42.92,19,4,6,6,14,0.71,0.71
2300,"6-Apr, 2019",8:00 PM,41.88,0.4,42.16,20,4,6,6,14,0.71,0.71
2301,"6-Apr, 2019",9:00 PM,39.99,0.37,31.69,21,4,6,6,14,0.7,0.66
2302,"6-Apr, 2019",10:00 PM,39.21,0.38,35.79,22,4,6,6,14,0.7,0.68
2303,"6-Apr, 2019",11:00 PM,36.22,0.38,35.79,23,4,6,6,14,0.68,0.68
2304,"7-Apr, 2019",12:00 AM,36.05,0.36,31.63,0,4,7,0,14,0.68,0.66
2305,"7-Apr, 2019",1:00 AM,37.71,0.33,39.75,1,4,7,0,14,0.69,0.7
2306,"7-Apr, 2019",2:00 AM,37.13,0.29,43.69,2,4,7,0,14,0.69,0.72
2307,"7-Apr, 2019",3:00 AM,35.5,0.27,39.5,3,4,7,0,14,0.68,0.7
2308,"7-Apr, 2019",4:00 AM,35.64,0.25,38.1,4,4,7,0,14,0.68,0.69
2309,"7-Apr, 2019",5:00 AM,36.17,0.23,37.33,5,4,7,0,14,0.68,0.69
2310,"7-Apr, 2019",6:00 AM,36.69,0.16,43.16,6,4,7,0,14,0.68,0.72
2311,"7-Apr, 2019",7:00 AM,39.43,0.1,39.61,7,4,7,0,14,0.7,0.7
2312,"7-Apr, 2019",8:00 AM,40.51,0.13,42.89,8,4,7,0,14,0.7,0.71
2313,"7-Apr, 2019",9:00 AM,40.66,0.15,41.94,9,4,7,0,14,0.7,0.71
2314,"7-Apr, 2019",10:00 AM,36.63,0.14,38.19,10,4,7,0,14,0.68,0.69
2315,"7-Apr, 2019",11:00 AM,34.99,0.12,40.86,11,4,7,0,14,0.67,0.7
2316,"7-Apr, 2019",12:00 PM,34.68,0.1,25.39,12,4,7,0,14,0.67,0.63
2317,"7-Apr, 2019",1:00 PM,31.5,0.08,34.55,13,4,7,0,14,0.66,0.67
2318,"7-Apr, 2019",2:00 PM,28.03,0.07,23.47,14,4,7,0,14,0.64,0.62
2319,"7-Apr, 2019",3:00 PM,28.92,0.07,27.52,15,4,7,0,14,0.64,0.64
2320,"7-Apr, 2019",4:00 PM,31.4,0.08,30.4,16,4,7,0,14,0.66,0.65
2321,"7-Apr, 2019",5:00 PM,34.87,0.09,38.6,17,4,7,0,14,0.67,0.69
2322,"7-Apr, 2019",6:00 PM,42.9,0.11,43.53,18,4,7,0,14,0.71,0.72
2323,"7-Apr, 2019",7:00 PM,46.65,0.14,51.95,19,4,7,0,14,0.73,0.76
2324,"7-Apr, 2019",8:00 PM,49.65,0.16,49.39,20,4,7,0,14,0.75,0.75
2325,"7-Apr, 2019",9:00 PM,46.27,0.16,54.02,21,4,7,0,14,0.73,0.77
2326,"7-Apr, 2019",10:00 PM,45.55,0.13,46.49,22,4,7,0,14,0.73,0.73
2327,"7-Apr, 2019",11:00 PM,44.01,0.1,41.62,23,4,7,0,14,0.72,0.71
2328,"8-Apr, 2019",12:00 AM,38.84,0.07,38.05,0,4,8,1,14,0.69,0.69
2329,"8-Apr, 2019",1:00 AM,37.7,0.05,43.19,1,4,8,1,14,0.69,0.72
2330,"8-Apr, 2019",2:00 AM,36.73,0.03,35.06,2,4,8,1,14,0.68,0.68
2331,"8-Apr, 2019",3:00 AM,36.3,0.01,36.7,3,4,8,1,14,0.68,0.68
2332,"8-Apr, 2019",4:00 AM,37.2,0.01,39.87,4,4,8,1,14,0.69,0.7
2333,"8-Apr, 2019",5:00 AM,41.6,0.02,39.67,5,4,8,1,14,0.71,0.7
2334,"8-Apr, 2019",6:00 AM,54.96,0.02,53.62,6,4,8,1,14,0.77,0.77
2335,"8-Apr, 2019",7:00 AM,59.47,0.01,56.34,7,4,8,1,14,0.8,0.78
2336,"8-Apr, 2019",8:00 AM,60.0,0.02,56.72,8,4,8,1,14,0.8,0.78
2337,"8-Apr, 2019",9:00 AM,58.62,0.02,62.5,9,4,8,1,14,0.79,0.81
2338,"8-Apr, 2019",10:00 AM,49.1,0.02,52.69,10,4,8,1,14,0.75,0.76
2339,"8-Apr, 2019",11:00 AM,44.4,0.01,45.64,11,4,8,1,14,0.72,0.73
2340,"8-Apr, 2019",12:00 PM,42.82,0.01,45.47,12,4,8,1,14,0.71,0.73
2341,"8-Apr, 2019",1:00 PM,41.85,0.01,31.66,13,4,8,1,14,0.71,0.66
2342,"8-Apr, 2019",2:00 PM,40.42,0.01,38.65,14,4,8,1,14,0.7,0.69
2343,"8-Apr, 2019",3:00 PM,40.17,0.01,31.41,15,4,8,1,14,0.7,0.66
2344,"8-Apr, 2019",4:00 PM,39.73,0.01,43.87,16,4,8,1,14,0.7,0.72
2345,"8-Apr, 2019",5:00 PM,42.84,0.02,46.38,17,4,8,1,14,0.71,0.73
2346,"8-Apr, 2019",6:00 PM,45.05,0.03,40.64,18,4,8,1,14,0.73,0.7
2347,"8-Apr, 2019",7:00 PM,48.46,0.05,50.55,19,4,8,1,14,0.74,0.75
2348,"8-Apr, 2019",8:00 PM,46.58,0.06,51.93,20,4,8,1,14,0.73,0.76
2349,"8-Apr, 2019",9:00 PM,43.42,0.06,42.59,21,4,8,1,14,0.72,0.71
2350,"8-Apr, 2019",10:00 PM,41.94,0.06,42.74,22,4,8,1,14,0.71,0.71
2351,"8-Apr, 2019",11:00 PM,37.44,0.05,37.7,23,4,8,1,14,0.69,0.69
2352,"9-Apr, 2019",12:00 AM,34.75,0.04,23.55,0,4,9,2,15,0.67,0.62
2353,"9-Apr, 2019",1:00 AM,34.69,0.03,28.11,1,4,9,2,15,0.67,0.64
2354,"9-Apr, 2019",2:00 AM,35.6,0.02,37.42,2,4,9,2,15,0.68,0.69
2355,"9-Apr, 2019",3:00 AM,34.96,0.01,30.47,3,4,9,2,15,0.67,0.65
2356,"9-Apr, 2019",4:00 AM,35.12,0.01,38.92,4,4,9,2,15,0.68,0.69
2357,"9-Apr, 2019",5:00 AM,37.47,0.01,39.03,5,4,9,2,15,0.69,0.7
2358,"9-Apr, 2019",6:00 AM,47.2,0.01,47.68,6,4,9,2,15,0.74,0.74
2359,"9-Apr, 2019",7:00 AM,52.08,0.01,43.3,7,4,9,2,15,0.76,0.72
2360,"9-Apr, 2019",8:00 AM,55.32,0.01,52.89,8,4,9,2,15,0.78,0.76
2361,"9-Apr, 2019",9:00 AM,49.47,0.02,50.05,9,4,9,2,15,0.75,0.75
2362,"9-Apr, 2019",10:00 AM,46.73,0.03,43.26,10,4,9,2,15,0.73,0.72
2363,"9-Apr, 2019",11:00 AM,44.79,0.04,52.02,11,4,9,2,15,0.72,0.76
2364,"9-Apr, 2019",12:00 PM,42.76,0.05,45.98,12,4,9,2,15,0.71,0.73
2365,"9-Apr, 2019",1:00 PM,40.94,0.05,32.02,13,4,9,2,15,0.7,0.66
2366,"9-Apr, 2019",2:00 PM,39.59,0.06,24.64,14,4,9,2,15,0.7,0.62
2367,"9-Apr, 2019",3:00 PM,37.38,0.08,29.64,15,4,9,2,15,0.69,0.65
2368,"9-Apr, 2019",4:00 PM,37.39,0.09,40.61,16,4,9,2,15,0.69,0.7
2369,"9-Apr, 2019",5:00 PM,40.71,0.14,44.01,17,4,9,2,15,0.7,0.72
2370,"9-Apr, 2019",6:00 PM,44.09,0.27,40.14,18,4,9,2,15,0.72,0.7
2371,"9-Apr, 2019",7:00 PM,47.01,0.41,48.99,19,4,9,2,15,0.74,0.74
2372,"9-Apr, 2019",8:00 PM,45.94,0.46,46.24,20,4,9,2,15,0.73,0.73
2373,"9-Apr, 2019",9:00 PM,42.76,0.48,50.77,21,4,9,2,15,0.71,0.75
2374,"9-Apr, 2019",10:00 PM,42.01,0.44,34.42,22,4,9,2,15,0.71,0.67
2375,"9-Apr, 2019",11:00 PM,39.07,0.41,41.84,23,4,9,2,15,0.7,0.71
2376,"10-Apr, 2019",12:00 AM,37.51,0.36,33.1,0,4,10,3,15,0.69,0.67
2377,"10-Apr, 2019",1:00 AM,37.18,0.28,36.36,1,4,10,3,15,0.69,0.68
2378,"10-Apr, 2019",2:00 AM,36.54,0.23,35.19,2,4,10,3,15,0.68,0.68
2379,"10-Apr, 2019",3:00 AM,35.78,0.23,43.99,3,4,10,3,15,0.68,0.72
2380,"10-Apr, 2019",4:00 AM,36.63,0.22,40.08,4,4,10,3,15,0.68,0.7
2381,"10-Apr, 2019",5:00 AM,38.55,0.2,38.33,5,4,10,3,15,0.69,0.69
2382,"10-Apr, 2019",6:00 AM,46.99,0.18,44.2,6,4,10,3,15,0.73,0.72
2383,"10-Apr, 2019",7:00 AM,54.43,0.17,49.24,7,4,10,3,15,0.77,0.75
2384,"10-Apr, 2019",8:00 AM,58.02,0.16,52.02,8,4,10,3,15,0.79,0.76
2385,"10-Apr, 2019",9:00 AM,50.59,0.16,54.72,9,4,10,3,15,0.75,0.77
2386,"10-Apr, 2019",10:00 AM,46.21,0.17,41.95,10,4,10,3,15,0.73,0.71
2387,"10-Apr, 2019",11:00 AM,44.44,0.17,39.49,11,4,10,3,15,0.72,0.7
2388,"10-Apr, 2019",12:00 PM,41.16,0.19,39.5,12,4,10,3,15,0.71,0.7
2389,"10-Apr, 2019",1:00 PM,39.98,0.21,34.35,13,4,10,3,15,0.7,0.67
2390,"10-Apr, 2019",2:00 PM,38.22,0.22,36.82,14,4,10,3,15,0.69,0.68
2391,"10-Apr, 2019",3:00 PM,37.6,0.24,35.4,15,4,10,3,15,0.69,0.68
2392,"10-Apr, 2019",4:00 PM,38.12,0.24,32.61,16,4,10,3,15,0.69,0.66
2393,"10-Apr, 2019",5:00 PM,42.6,0.23,38.39,17,4,10,3,15,0.71,0.69
2394,"10-Apr, 2019",6:00 PM,46.5,0.28,43.4,18,4,10,3,15,0.73,0.72
2395,"10-Apr, 2019",7:00 PM,47.2,0.32,40.89,19,4,10,3,15,0.74,0.7
2396,"10-Apr, 2019",8:00 PM,46.97,0.32,52.38,20,4,10,3,15,0.73,0.76
2397,"10-Apr, 2019",9:00 PM,44.56,0.33,41.69,21,4,10,3,15,0.72,0.71
2398,"10-Apr, 2019",10:00 PM,42.6,0.31,43.63,22,4,10,3,15,0.71,0.72
2399,"10-Apr, 2019",11:00 PM,39.23,0.3,46.16,23,4,10,3,15,0.7,0.73
2400,"11-Apr, 2019",12:00 AM,37.5,0.29,33.18,0,4,11,4,15,0.69,0.67
2401,"11-Apr, 2019",1:00 AM,37.07,0.27,33.79,1,4,11,4,15,0.69,0.67
2402,"11-Apr, 2019",2:00 AM,37.07,0.25,38.8,2,4,11,4,15,0.69,0.69
2403,"11-Apr, 2019",3:00 AM,36.52,0.25,38.42,3,4,11,4,15,0.68,0.69
2404,"11-Apr, 2019",4:00 AM,37.1,0.24,37.19,4,4,11,4,15,0.69,0.69
2405,"11-Apr, 2019",5:00 AM,38.87,0.21,44.78,5,4,11,4,15,0.69,0.72
2406,"11-Apr, 2019",6:00 AM,47.91,0.22,38.01,6,4,11,4,15,0.74,0.69
2407,"11-Apr, 2019",7:00 AM,56.4,0.24,56.91,7,4,11,4,15,0.78,0.78
