Date,Time of day,act_price,fore_gen,fore_price,hour,month,day,weekday,week,norm_ap,norm_fg,norm_fp,norm_hh,norm_mm,norm_dd,norm_ww
"3-Apr, 2019",5:00 AM,35.0,0.0,37.53257115743913,5,4,3,3,14,0.5911476805220599,0.0,0.594324095959299,0.21739130434782608,0.2727272727272727,0.06666666666666668,0.5
"3-Apr, 2019",6:00 AM,42.98,0.02,42.997361179373264,6,4,3,3,14,0.6288835295786637,0.024691358024691357,0.6191427469189944,0.2608695652173913,0.2727272727272727,0.06666666666666668,0.5
"3-Apr, 2019",7:00 AM,48.25,0.07,46.11652410959019,7,4,3,3,14,0.65380432212607,0.08641975308641976,0.6333086006372084,0.30434782608695654,0.2727272727272727,0.06666666666666668,0.5
"3-Apr, 2019",8:00 AM,52.42,0.15,54.845260325647274,8,4,3,3,14,0.6735234312195584,0.18518518518518517,0.6729506466437446,0.34782608695652173,0.2727272727272727,0.06666666666666668,0.5
"3-Apr, 2019",9:00 AM,54.72,0.23,63.8070501524909,9,4,3,3,14,0.6843996784413866,0.2839506172839506,0.713651118719314,0.3913043478260869,0.2727272727272727,0.06666666666666668,0.5
"3-Apr, 2019",10:00 AM,49.47,0.28,47.77182855927053,10,4,3,3,14,0.6595734619567788,0.34567901234567905,0.6408262588095726,0.43478260869565216,0.2727272727272727,0.06666666666666668,0.5
"3-Apr, 2019",11:00 AM,47.99,0.33,51.50953394235703,11,4,3,3,14,0.6525748333096894,0.4074074074074074,0.6578012578343596,0.4782608695652174,0.2727272727272727,0.06666666666666668,0.5
"3-Apr, 2019",12:00 PM,45.01,0.37,35.10168200201003,12,4,3,3,14,0.638482999952712,0.4567901234567901,0.5832840762644618,0.5217391304347826,0.2727272727272727,0.06666666666666668,0.5
"3-Apr, 2019",1:00 PM,43.11,0.44,41.86714267989355,13,4,3,3,14,0.629498273986854,0.5432098765432098,0.6140097960948656,0.5652173913043478,0.2727272727272727,0.06666666666666668,0.5
"3-Apr, 2019",2:00 PM,41.77,0.48,41.68919862632658,14,4,3,3,14,0.623161677779354,0.5925925925925926,0.6132016531766371,0.6086956521739131,0.2727272727272727,0.06666666666666668,0.5
"3-Apr, 2019",3:00 PM,41.48,0.38,37.80943250406302,15,4,3,3,14,0.6217903248687757,0.4691358024691358,0.5955814773222627,0.6521739130434783,0.2727272727272727,0.06666666666666668,0.5
"3-Apr, 2019",4:00 PM,41.73,0.25,39.017516924209744,16,4,3,3,14,0.622972525653757,0.30864197530864196,0.6010680606005083,0.6956521739130435,0.2727272727272727,0.06666666666666668,0.5
"3-Apr, 2019",5:00 PM,42.68,0.1,58.60384838963225,17,4,3,3,14,0.6274648886366861,0.12345679012345678,0.6900204855372625,0.7391304347826086,0.2727272727272727,0.06666666666666668,0.5
"3-Apr, 2019",6:00 PM,45.44,0.0,42.61960352666901,18,4,3,3,14,0.6405163853028799,0.0,0.6174271393124459,0.7826086956521738,0.2727272727272727,0.06666666666666668,0.5
"3-Apr, 2019",7:00 PM,51.32,0.0,51.54502011551447,19,4,3,3,14,0.6683217477656406,0.0,0.6579624202837776,0.8260869565217391,0.2727272727272727,0.06666666666666668,0.5
"3-Apr, 2019",8:00 PM,52.34,0.0,57.02785592639432,20,4,3,3,14,0.6731451269683644,0.0,0.682863027207991,0.8695652173913043,0.2727272727272727,0.06666666666666668,0.5
"3-Apr, 2019",9:00 PM,44.08,0.0,51.3527671511659,21,4,3,3,14,0.6340852130325815,0.0,0.6570892926431944,0.9130434782608695,0.2727272727272727,0.06666666666666668,0.5
"3-Apr, 2019",10:00 PM,39.1,0.0,34.41548904265502,22,4,3,3,14,0.6105357733957536,0.0,0.5801676923812975,0.9565217391304348,0.2727272727272727,0.06666666666666668,0.5
"3-Apr, 2019",11:00 PM,36.58,0.0,40.749852384842185,23,4,3,3,14,0.5986191894831419,0.0,0.6089355594376041,1.0,0.2727272727272727,0.06666666666666668,0.5
"4-Apr, 2019",12:00 AM,35.6,0.0,33.80014063146127,0,4,4,4,14,0.5939849624060151,0.0,0.5773730529944733,0.0,0.2727272727272727,0.1,0.6666666666666666
"4-Apr, 2019",1:00 AM,35.12,0.0,35.96749920789804,1,4,4,4,14,0.5917151368988509,0.0,0.5872162337566224,0.043478260869565216,0.2727272727272727,0.1,0.6666666666666666
"4-Apr, 2019",2:00 AM,33.0,0.0,41.869360391117155,2,4,4,4,14,0.5816900742422093,0.0,0.6140198679550043,0.08695652173913043,0.2727272727272727,0.1,0.6666666666666666
"4-Apr, 2019",3:00 AM,32.59,0.0,33.64833380319961,3,4,4,4,14,0.57975126495484,0.0,0.5766836137536604,0.13043478260869565,0.2727272727272727,0.1,0.6666666666666666
