Date,Time of day,act_price,fore_gen,fore_price,hour,month,day,weekday,week,map_ap
"19-Apr, 2017",5:00 PM,36.89,0.13,33.99,17,4,19,3,16,0.68445
"19-Apr, 2017",6:00 PM,38.92,0.02,42.36,18,4,19,3,16,0.6946
"19-Apr, 2017",7:00 PM,41.19,0.0,35.81,19,4,19,3,16,0.70595
"19-Apr, 2017",8:00 PM,44.01,0.0,52.47,20,4,19,3,16,0.72005
"19-Apr, 2017",9:00 PM,43.06,0.0,42.34,21,4,19,3,16,0.7153
"19-Apr, 2017",10:00 PM,38.05,0.0,32.91,22,4,19,3,16,0.69025
"19-Apr, 2017",11:00 PM,34.16,0.0,21.49,23,4,19,3,16,0.6708
"20-Apr, 2017",12:00 AM,32.03,0.0,38.33,0,4,20,4,16,0.66015
"20-Apr, 2017",1:00 AM,32.95,0.0,28.38,1,4,20,4,16,0.66475
"20-Apr, 2017",2:00 AM,31.43,0.0,35.3,2,4,20,4,16,0.65715
"20-Apr, 2017",3:00 AM,31.62,0.0,23.01,3,4,20,4,16,0.6581
"20-Apr, 2017",4:00 AM,31.71,0.0,34.7,4,4,20,4,16,0.65855
"20-Apr, 2017",5:00 AM,33.2,0.0,35.97,5,4,20,4,16,0.666
"20-Apr, 2017",6:00 AM,42.03,0.08,41.46,6,4,20,4,16,0.7101500000000001
"20-Apr, 2017",7:00 AM,48.41,0.26,45.21,7,4,20,4,16,0.74205
"20-Apr, 2017",8:00 AM,52.0,0.41,54.08,8,4,20,4,16,0.76
"20-Apr, 2017",9:00 AM,43.87,0.55,47.06,9,4,20,4,16,0.7193499999999999
"20-Apr, 2017",10:00 AM,38.47,0.7,40.71,10,4,20,4,16,0.69235
"20-Apr, 2017",11:00 AM,36.32,0.78,28.68,11,4,20,4,16,0.6816
"20-Apr, 2017",12:00 PM,33.86,0.77,32.65,12,4,20,4,16,0.6693
"20-Apr, 2017",1:00 PM,32.4,0.73,25.28,13,4,20,4,16,0.662
"20-Apr, 2017",2:00 PM,31.07,0.67,29.99,14,4,20,4,16,0.65535
"20-Apr, 2017",3:00 PM,31.09,0.54,28.37,15,4,20,4,16,0.65545
"20-Apr, 2017",4:00 PM,33.01,0.36,35.62,16,4,20,4,16,0.66505
"20-Apr, 2017",5:00 PM,36.89,0.16,36.62,17,4,20,4,16,0.68445
"20-Apr, 2017",6:00 PM,39.94,0.02,32.74,18,4,20,4,16,0.6997
"20-Apr, 2017",7:00 PM,45.01,0.0,51.78,19,4,20,4,16,0.72505
"20-Apr, 2017",8:00 PM,46.61,0.0,39.44,20,4,20,4,16,0.73305
"20-Apr, 2017",9:00 PM,44.06,0.0,37.39,21,4,20,4,16,0.7203
"20-Apr, 2017",10:00 PM,35.23,0.0,42.2,22,4,20,4,16,0.67615
"20-Apr, 2017",11:00 PM,29.22,0.0,30.7,23,4,20,4,16,0.6461
"21-Apr, 2017",12:00 AM,29.3,0.0,27.1,0,4,21,5,16,0.6465
"21-Apr, 2017",1:00 AM,25.05,0.0,30.11,1,4,21,5,16,0.62525
"21-Apr, 2017",2:00 AM,26.52,0.0,29.18,2,4,21,5,16,0.6326
"21-Apr, 2017",3:00 AM,25.25,0.0,22.0,3,4,21,5,16,0.62625
"21-Apr, 2017",4:00 AM,24.05,0.0,25.12,4,4,21,5,16,0.62025
"21-Apr, 2017",5:00 AM,28.25,0.01,22.93,5,4,21,5,16,0.64125
"21-Apr, 2017",6:00 AM,40.02,0.1,34.48,6,4,21,5,16,0.7001000000000001
"21-Apr, 2017",7:00 AM,42.5,0.27,47.95,7,4,21,5,16,0.7125
"21-Apr, 2017",8:00 AM,42.61,0.42,41.48,8,4,21,5,16,0.71305
"21-Apr, 2017",9:00 AM,38.95,0.56,50.37,9,4,21,5,16,0.69475
"21-Apr, 2017",10:00 AM,34.47,0.67,40.05,10,4,21,5,16,0.67235
"21-Apr, 2017",11:00 AM,31.97,0.75,34.81,11,4,21,5,16,0.65985
"21-Apr, 2017",12:00 PM,28.08,0.77,33.2,12,4,21,5,16,0.6404
"21-Apr, 2017",1:00 PM,21.15,0.72,26.99,13,4,21,5,16,0.60575
"21-Apr, 2017",2:00 PM,20.79,0.63,25.83,14,4,21,5,16,0.60395
"21-Apr, 2017",3:00 PM,19.84,0.51,20.42,15,4,21,5,16,0.5992
"21-Apr, 2017",4:00 PM,24.04,0.33,30.13,16,4,21,5,16,0.6202
"21-Apr, 2017",5:00 PM,27.08,0.14,31.6,17,4,21,5,16,0.6354
"21-Apr, 2017",6:00 PM,29.14,0.02,23.58,18,4,21,5,16,0.6456999999999999
"21-Apr, 2017",7:00 PM,31.02,0.0,27.21,19,4,21,5,16,0.6551
"21-Apr, 2017",8:00 PM,30.64,0.0,24.6,20,4,21,5,16,0.6532
"21-Apr, 2017",9:00 PM,24.01,0.0,18.88,21,4,21,5,16,0.62005
"21-Apr, 2017",10:00 PM,16.26,0.0,9.88,22,4,21,5,16,0.5813
"21-Apr, 2017",11:00 PM,3.55,0.0,-4.5,23,4,21,5,16,0.51775
"22-Apr, 2017",12:00 AM,0.88,0.0,4.46,0,4,22,6,16,0.5044
"22-Apr, 2017",1:00 AM,8.0,0.0,12.29,1,4,22,6,16,0.54
"22-Apr, 2017",2:00 AM,8.22,0.0,4.21,2,4,22,6,16,0.5411
"22-Apr, 2017",3:00 AM,8.03,0.0,7.37,3,4,22,6,16,0.54015
"22-Apr, 2017",4:00 AM,9.08,0.0,-1.82,4,4,22,6,16,0.5454
"22-Apr, 2017",5:00 AM,9.18,0.0,3.77,5,4,22,6,16,0.5459
"22-Apr, 2017",6:00 AM,9.19,0.06,4.84,6,4,22,6,16,0.54595
"22-Apr, 2017",7:00 AM,10.72,0.17,10.26,7,4,22,6,16,0.5536
"22-Apr, 2017",8:00 AM,13.09,0.29,13.05,8,4,22,6,16,0.56545
"22-Apr, 2017",9:00 AM,13.47,0.34,16.58,9,4,22,6,16,0.56735
"22-Apr, 2017",10:00 AM,9.54,0.31,16.61,10,4,22,6,16,0.5477
"22-Apr, 2017",11:00 AM,9.12,0.28,6.64,11,4,22,6,16,0.5456
"22-Apr, 2017",12:00 PM,9.04,0.3,11.85,12,4,22,6,16,0.5452
"22-Apr, 2017",1:00 PM,8.1,0.27,7.25,13,4,22,6,16,0.5405
"22-Apr, 2017",2:00 PM,5.02,0.25,0.96,14,4,22,6,16,0.5251
"22-Apr, 2017",3:00 PM,7.11,0.23,8.68,15,4,22,6,16,0.53555
"22-Apr, 2017",4:00 PM,9.05,0.14,5.61,16,4,22,6,16,0.54525
"22-Apr, 2017",5:00 PM,10.72,0.05,12.95,17,4,22,6,16,0.5536
"22-Apr, 2017",6:00 PM,20.79,0.01,23.77,18,4,22,6,16,0.60395
"22-Apr, 2017",7:00 PM,23.01,0.0,22.14,19,4,22,6,16,0.61505
"22-Apr, 2017",8:00 PM,24.5,0.0,27.29,20,4,22,6,16,0.6225
"22-Apr, 2017",9:00 PM,24.2,0.0,25.77,21,4,22,6,16,0.621
"22-Apr, 2017",10:00 PM,24.15,0.0,28.49,22,4,22,6,16,0.62075
"22-Apr, 2017",11:00 PM,20.2,0.0,20.19,23,4,22,6,16,0.601
"23-Apr, 2017",12:00 AM,9.04,0.0,5.13,0,4,23,0,17,0.5452
"23-Apr, 2017",1:00 AM,8.97,0.0,10.82,1,4,23,0,17,0.5448500000000001
"23-Apr, 2017",2:00 AM,8.31,0.0,10.22,2,4,23,0,17,0.54155
"23-Apr, 2017",3:00 AM,8.94,0.0,-1.81,3,4,23,0,17,0.5447
"23-Apr, 2017",4:00 AM,10.05,0.0,-3.76,4,4,23,0,17,0.55025
"23-Apr, 2017",5:00 AM,9.04,0.01,2.76,5,4,23,0,17,0.5452
"23-Apr, 2017",6:00 AM,9.02,0.08,7.11,6,4,23,0,17,0.5451
"23-Apr, 2017",7:00 AM,8.04,0.29,1.86,7,4,23,0,17,0.5402
"23-Apr, 2017",8:00 AM,8.89,0.41,5.24,8,4,23,0,17,0.54445
"23-Apr, 2017",9:00 AM,8.86,0.54,2.55,9,4,23,0,17,0.5443
"23-Apr, 2017",10:00 AM,2.96,0.6,2.84,10,4,23,0,17,0.5148
"23-Apr, 2017",11:00 AM,6.54,0.68,19.74,11,4,23,0,17,0.5327
"23-Apr, 2017",12:00 PM,3.72,0.73,7.94,12,4,23,0,17,0.5186
"23-Apr, 2017",1:00 PM,-7.65,0.71,-12.21,13,4,23,0,17,0.46175
"23-Apr, 2017",2:00 PM,-15.03,0.65,-9.77,14,4,23,0,17,0.42485
"23-Apr, 2017",3:00 PM,-9.18,0.52,-16.63,15,4,23,0,17,0.4541
"23-Apr, 2017",4:00 PM,-0.15,0.36,1.77,16,4,23,0,17,0.49925
"23-Apr, 2017",5:00 PM,7.6,0.16,10.73,17,4,23,0,17,0.538
"23-Apr, 2017",6:00 PM,21.08,0.03,19.09,18,4,23,0,17,0.6053999999999999
"23-Apr, 2017",7:00 PM,30.63,0.0,40.66,19,4,23,0,17,0.65315
"23-Apr, 2017",8:00 PM,34.54,0.0,34.54,20,4,23,0,17,0.6727
"23-Apr, 2017",9:00 PM,36.65,0.0,39.66,21,4,23,0,17,0.68325
"23-Apr, 2017",10:00 PM,37.1,0.0,33.97,22,4,23,0,17,0.6855
"23-Apr, 2017",11:00 PM,29.95,0.0,28.95,23,4,23,0,17,0.64975
"24-Apr, 2017",12:00 AM,29.19,0.0,26.3,0,4,24,1,17,0.64595
"24-Apr, 2017",1:00 AM,27.65,0.0,16.93,1,4,24,1,17,0.63825
"24-Apr, 2017",2:00 AM,27.42,0.0,23.64,2,4,24,1,17,0.6371
"24-Apr, 2017",3:00 AM,26.48,0.0,18.42,3,4,24,1,17,0.6324
"24-Apr, 2017",4:00 AM,27.46,0.0,33.12,4,4,24,1,17,0.6373
"24-Apr, 2017",5:00 AM,30.26,0.01,24.22,5,4,24,1,17,0.6513
"24-Apr, 2017",6:00 AM,38.83,0.1,40.52,6,4,24,1,17,0.69415
"24-Apr, 2017",7:00 AM,40.89,0.3,37.82,7,4,24,1,17,0.70445
"24-Apr, 2017",8:00 AM,40.86,0.5,38.53,8,4,24,1,17,0.7043
"24-Apr, 2017",9:00 AM,31.8,0.65,42.27,9,4,24,1,17,0.659
"24-Apr, 2017",10:00 AM,24.06,0.74,33.89,10,4,24,1,17,0.6203
"24-Apr, 2017",11:00 AM,12.82,0.79,13.45,11,4,24,1,17,0.5641
"24-Apr, 2017",12:00 PM,9.07,0.8,14.9,12,4,24,1,17,0.54535
"24-Apr, 2017",1:00 PM,20.01,0.76,19.8,13,4,24,1,17,0.60005
"24-Apr, 2017",2:00 PM,22.44,0.67,28.02,14,4,24,1,17,0.6122
"24-Apr, 2017",3:00 PM,24.9,0.52,23.27,15,4,24,1,17,0.6245
"24-Apr, 2017",4:00 PM,27.71,0.32,25.53,16,4,24,1,17,0.63855
"24-Apr, 2017",5:00 PM,32.19,0.14,22.65,17,4,24,1,17,0.6609499999999999
"24-Apr, 2017",6:00 PM,38.35,0.03,40.37,18,4,24,1,17,0.69175
"24-Apr, 2017",7:00 PM,43.3,0.0,41.35,19,4,24,1,17,0.7165
"24-Apr, 2017",8:00 PM,43.59,0.0,51.09,20,4,24,1,17,0.71795
"24-Apr, 2017",9:00 PM,44.51,0.0,39.71,21,4,24,1,17,0.72255
"24-Apr, 2017",10:00 PM,44.38,0.0,43.34,22,4,24,1,17,0.7219
"24-Apr, 2017",11:00 PM,38.55,0.0,42.55,23,4,24,1,17,0.69275
"25-Apr, 2017",12:00 AM,34.01,0.0,24.61,0,4,25,2,17,0.67005
"25-Apr, 2017",1:00 AM,31.07,0.0,34.84,1,4,25,2,17,0.65535
"25-Apr, 2017",2:00 AM,31.2,0.0,26.92,2,4,25,2,17,0.656
"25-Apr, 2017",3:00 AM,29.98,0.0,24.44,3,4,25,2,17,0.6499
"25-Apr, 2017",4:00 AM,29.97,0.0,21.77,4,4,25,2,17,0.64985
"25-Apr, 2017",5:00 AM,30.5,0.0,25.76,5,4,25,2,17,0.6525
"25-Apr, 2017",6:00 AM,37.03,0.03,39.13,6,4,25,2,17,0.68515
"25-Apr, 2017",7:00 AM,41.17,0.09,37.89,7,4,25,2,17,0.70585
"25-Apr, 2017",8:00 AM,43.0,0.22,36.82,8,4,25,2,17,0.715
"25-Apr, 2017",9:00 AM,41.94,0.44,47.23,9,4,25,2,17,0.7097
"25-Apr, 2017",10:00 AM,39.81,0.54,34.66,10,4,25,2,17,0.69905
"25-Apr, 2017",11:00 AM,38.1,0.58,43.49,11,4,25,2,17,0.6905
"25-Apr, 2017",12:00 PM,35.09,0.49,35.84,12,4,25,2,17,0.67545
"25-Apr, 2017",1:00 PM,33.91,0.36,29.23,13,4,25,2,17,0.66955
"25-Apr, 2017",2:00 PM,31.72,0.29,25.88,14,4,25,2,17,0.6586
"25-Apr, 2017",3:00 PM,31.59,0.14,30.76,15,4,25,2,17,0.65795
"25-Apr, 2017",4:00 PM,32.46,0.07,33.67,16,4,25,2,17,0.6623
"25-Apr, 2017",5:00 PM,36.55,0.02,38.68,17,4,25,2,17,0.68275
"25-Apr, 2017",6:00 PM,39.93,0.0,42.67,18,4,25,2,17,0.69965
"25-Apr, 2017",7:00 PM,42.95,0.0,44.9,19,4,25,2,17,0.71475
"25-Apr, 2017",8:00 PM,42.94,0.0,46.32,20,4,25,2,17,0.7147
"25-Apr, 2017",9:00 PM,41.98,0.0,40.69,21,4,25,2,17,0.7099
"25-Apr, 2017",10:00 PM,38.42,0.0,42.02,22,4,25,2,17,0.6921
"25-Apr, 2017",11:00 PM,33.4,0.0,33.85,23,4,25,2,17,0.667
"26-Apr, 2017",12:00 AM,30.54,0.0,35.02,0,4,26,3,17,0.6527000000000001
"26-Apr, 2017",1:00 AM,30.99,0.0,31.12,1,4,26,3,17,0.65495
"26-Apr, 2017",2:00 AM,30.95,0.0,30.52,2,4,26,3,17,0.6547499999999999
"26-Apr, 2017",3:00 AM,30.54,0.0,34.56,3,4,26,3,17,0.6527000000000001
"26-Apr, 2017",4:00 AM,30.44,0.0,33.11,4,4,26,3,17,0.6522
"26-Apr, 2017",5:00 AM,33.1,0.0,33.25,5,4,26,3,17,0.6655
"26-Apr, 2017",6:00 AM,42.3,0.01,38.02,6,4,26,3,17,0.7115
"26-Apr, 2017",7:00 AM,46.95,0.03,46.53,7,4,26,3,17,0.73475
"26-Apr, 2017",8:00 AM,53.47,0.08,60.58,8,4,26,3,17,0.76735
"26-Apr, 2017",9:00 AM,46.98,0.21,49.91,9,4,26,3,17,0.7349
"26-Apr, 2017",10:00 AM,45.61,0.19,50.38,10,4,26,3,17,0.72805
"26-Apr, 2017",11:00 AM,44.75,0.16,46.92,11,4,26,3,17,0.72375
"26-Apr, 2017",12:00 PM,44.01,0.18,45.6,12,4,26,3,17,0.72005
"26-Apr, 2017",1:00 PM,42.0,0.19,52.94,13,4,26,3,17,0.71
"26-Apr, 2017",2:00 PM,39.11,0.16,42.62,14,4,26,3,17,0.69555
"26-Apr, 2017",3:00 PM,38.64,0.13,53.0,15,4,26,3,17,0.6932
"26-Apr, 2017",4:00 PM,38.61,0.1,39.62,16,4,26,3,17,0.6930499999999999
"26-Apr, 2017",5:00 PM,41.92,0.07,37.33,17,4,26,3,17,0.7096
"26-Apr, 2017",6:00 PM,43.86,0.02,48.71,18,4,26,3,17,0.7193
"26-Apr, 2017",7:00 PM,44.09,0.0,42.77,19,4,26,3,17,0.72045
"26-Apr, 2017",8:00 PM,44.34,0.0,44.25,20,4,26,3,17,0.7217
"26-Apr, 2017",9:00 PM,42.93,0.0,38.32,21,4,26,3,17,0.71465
"26-Apr, 2017",10:00 PM,39.1,0.0,43.23,22,4,26,3,17,0.6955
"26-Apr, 2017",11:00 PM,32.58,0.0,35.96,23,4,26,3,17,0.6629
"27-Apr, 2017",12:00 AM,32.19,0.0,37.54,0,4,27,4,17,0.6609499999999999
"27-Apr, 2017",1:00 AM,31.46,0.0,23.17,1,4,27,4,17,0.6573
"27-Apr, 2017",2:00 AM,31.06,0.0,34.09,2,4,27,4,17,0.6553
"27-Apr, 2017",3:00 AM,31.04,0.0,29.26,3,4,27,4,17,0.6552
"27-Apr, 2017",4:00 AM,31.52,0.0,32.24,4,4,27,4,17,0.6576
"27-Apr, 2017",5:00 AM,32.48,0.0,33.23,5,4,27,4,17,0.6624
"27-Apr, 2017",6:00 AM,41.19,0.02,48.25,6,4,27,4,17,0.70595
"27-Apr, 2017",7:00 AM,44.97,0.07,52.47,7,4,27,4,17,0.72485
"27-Apr, 2017",8:00 AM,45.93,0.12,45.33,8,4,27,4,17,0.72965
"27-Apr, 2017",9:00 AM,43.67,0.16,42.13,9,4,27,4,17,0.71835
"27-Apr, 2017",10:00 AM,42.92,0.2,36.17,10,4,27,4,17,0.7146
"27-Apr, 2017",11:00 AM,40.95,0.23,47.23,11,4,27,4,17,0.70475
"27-Apr, 2017",12:00 PM,35.83,0.24,47.91,12,4,27,4,17,0.67915
"27-Apr, 2017",1:00 PM,34.99,0.24,33.38,13,4,27,4,17,0.67495
"27-Apr, 2017",2:00 PM,32.01,0.2,28.03,14,4,27,4,17,0.66005
"27-Apr, 2017",3:00 PM,32.9,0.14,38.08,15,4,27,4,17,0.6645
"27-Apr, 2017",4:00 PM,32.89,0.08,31.9,16,4,27,4,17,0.66445
"27-Apr, 2017",5:00 PM,35.05,0.03,32.44,17,4,27,4,17,0.67525
"27-Apr, 2017",6:00 PM,37.96,0.01,34.6,18,4,27,4,17,0.6898
"27-Apr, 2017",7:00 PM,41.97,0.0,36.23,19,4,27,4,17,0.70985
"27-Apr, 2017",8:00 PM,41.91,0.0,43.65,20,4,27,4,17,0.70955
"27-Apr, 2017",9:00 PM,41.08,0.0,45.24,21,4,27,4,17,0.7054
"27-Apr, 2017",10:00 PM,34.87,0.0,33.01,22,4,27,4,17,0.67435
"27-Apr, 2017",11:00 PM,32.0,0.0,30.02,23,4,27,4,17,0.66
"28-Apr, 2017",12:00 AM,31.38,0.0,31.53,0,4,28,5,17,0.6569
"28-Apr, 2017",1:00 AM,31.23,0.0,34.88,1,4,28,5,17,0.65615
"28-Apr, 2017",2:00 AM,30.61,0.0,33.46,2,4,28,5,17,0.65305
"28-Apr, 2017",3:00 AM,30.92,0.0,32.55,3,4,28,5,17,0.6546000000000001
"28-Apr, 2017",4:00 AM,31.41,0.0,33.42,4,4,28,5,17,0.65705
"28-Apr, 2017",5:00 AM,33.52,0.0,41.32,5,4,28,5,17,0.6676
"28-Apr, 2017",6:00 AM,37.14,0.04,36.09,6,4,28,5,17,0.6857
"28-Apr, 2017",7:00 AM,45.4,0.13,49.57,7,4,28,5,17,0.727
"28-Apr, 2017",8:00 AM,46.94,0.31,34.94,8,4,28,5,17,0.7347
"28-Apr, 2017",9:00 AM,44.99,0.4,52.28,9,4,28,5,17,0.72495
"28-Apr, 2017",10:00 AM,42.9,0.3,44.69,10,4,28,5,17,0.7145
"28-Apr, 2017",11:00 AM,41.9,0.2,41.39,11,4,28,5,17,0.7095
"28-Apr, 2017",12:00 PM,38.99,0.19,41.42,12,4,28,5,17,0.69495
"28-Apr, 2017",1:00 PM,35.46,0.18,30.82,13,4,28,5,17,0.6773
"28-Apr, 2017",2:00 PM,33.62,0.15,33.36,14,4,28,5,17,0.6681
"28-Apr, 2017",3:00 PM,33.05,0.12,41.62,15,4,28,5,17,0.66525
"28-Apr, 2017",4:00 PM,32.76,0.07,41.61,16,4,28,5,17,0.6638
"28-Apr, 2017",5:00 PM,33.78,0.03,34.63,17,4,28,5,17,0.6689
"28-Apr, 2017",6:00 PM,40.29,0.01,42.72,18,4,28,5,17,0.70145
"28-Apr, 2017",7:00 PM,43.91,0.0,47.2,19,4,28,5,17,0.71955
"28-Apr, 2017",8:00 PM,42.99,0.0,42.11,20,4,28,5,17,0.71495
"28-Apr, 2017",9:00 PM,37.97,0.0,38.42,21,4,28,5,17,0.68985
"28-Apr, 2017",10:00 PM,32.65,0.0,35.06,22,4,28,5,17,0.66325
"28-Apr, 2017",11:00 PM,31.08,0.0,28.79,23,4,28,5,17,0.6554
"29-Apr, 2017",12:00 AM,33.61,0.0,33.47,0,4,29,6,17,0.66805
"29-Apr, 2017",1:00 AM,28.44,0.0,29.18,1,4,29,6,17,0.6422
"29-Apr, 2017",2:00 AM,29.88,0.0,27.59,2,4,29,6,17,0.6494
"29-Apr, 2017",3:00 AM,29.86,0.0,35.7,3,4,29,6,17,0.6493
"29-Apr, 2017",4:00 AM,30.16,0.0,26.9,4,4,29,6,17,0.6508
"29-Apr, 2017",5:00 AM,30.58,0.01,29.51,5,4,29,6,17,0.6529
"29-Apr, 2017",6:00 AM,32.46,0.07,32.63,6,4,29,6,17,0.6623
"29-Apr, 2017",7:00 AM,33.72,0.16,32.47,7,4,29,6,17,0.6686
"29-Apr, 2017",8:00 AM,32.69,0.32,27.28,8,4,29,6,17,0.66345
"29-Apr, 2017",9:00 AM,32.56,0.37,33.57,9,4,29,6,17,0.6628000000000001
"29-Apr, 2017",10:00 AM,28.81,0.6,24.18,10,4,29,6,17,0.64405
"29-Apr, 2017",11:00 AM,26.82,0.69,23.81,11,4,29,6,17,0.6341
"29-Apr, 2017",12:00 PM,25.43,0.72,26.49,12,4,29,6,17,0.62715
"29-Apr, 2017",1:00 PM,23.09,0.62,22.48,13,4,29,6,17,0.61545
"29-Apr, 2017",2:00 PM,25.24,0.6,32.56,14,4,29,6,17,0.6262
"29-Apr, 2017",3:00 PM,25.04,0.47,30.44,15,4,29,6,17,0.6252
"29-Apr, 2017",4:00 PM,27.46,0.3,30.26,16,4,29,6,17,0.6373
"29-Apr, 2017",5:00 PM,29.19,0.15,34.08,17,4,29,6,17,0.64595
"29-Apr, 2017",6:00 PM,32.54,0.03,33.19,18,4,29,6,17,0.6627
"29-Apr, 2017",7:00 PM,34.93,0.0,33.61,19,4,29,6,17,0.67465
"29-Apr, 2017",8:00 PM,34.79,0.0,30.85,20,4,29,6,17,0.67395
"29-Apr, 2017",9:00 PM,34.9,0.0,31.81,21,4,29,6,17,0.6745
"29-Apr, 2017",10:00 PM,32.93,0.0,31.77,22,4,29,6,17,0.66465
"29-Apr, 2017",11:00 PM,30.47,0.0,25.68,23,4,29,6,17,0.65235
"30-Apr, 2017",12:00 AM,29.29,0.0,33.22,0,4,30,0,18,0.64645
"30-Apr, 2017",1:00 AM,26.02,0.0,34.58,1,4,30,0,18,0.6301
"30-Apr, 2017",2:00 AM,22.06,0.0,17.8,2,4,30,0,18,0.6103
"30-Apr, 2017",3:00 AM,13.13,0.0,12.38,3,4,30,0,18,0.56565
"30-Apr, 2017",4:00 AM,9.63,0.0,9.91,4,4,30,0,18,0.54815
"30-Apr, 2017",5:00 AM,10.06,0.01,7.55,5,4,30,0,18,0.5503
"30-Apr, 2017",6:00 AM,16.8,0.11,8.59,6,4,30,0,18,0.584
"30-Apr, 2017",7:00 AM,9.6,0.31,9.38,7,4,30,0,18,0.548
"30-Apr, 2017",8:00 AM,9.56,0.5,9.29,8,4,30,0,18,0.5478
"30-Apr, 2017",9:00 AM,8.71,0.64,13.15,9,4,30,0,18,0.54355
"30-Apr, 2017",10:00 AM,3.23,0.74,7.1,10,4,30,0,18,0.51615
"30-Apr, 2017",11:00 AM,-1.9,0.79,1.42,11,4,30,0,18,0.4905
"30-Apr, 2017",12:00 PM,-1.18,0.79,-3.61,12,4,30,0,18,0.4941
"30-Apr, 2017",1:00 PM,-70.01,0.76,-62.95,13,4,30,0,18,0.14994999999999997
"30-Apr, 2017",2:00 PM,-74.92,0.67,-71.37,14,4,30,0,18,0.1254
"30-Apr, 2017",3:00 PM,-71.96,0.54,-75.61,15,4,30,0,18,0.14020000000000005
"30-Apr, 2017",4:00 PM,-49.97,0.37,-60.45,16,4,30,0,18,0.25015
"30-Apr, 2017",5:00 PM,-6.0,0.18,-12.96,17,4,30,0,18,0.47
"30-Apr, 2017",6:00 PM,-1.21,0.03,-11.11,18,4,30,0,18,0.49395
"30-Apr, 2017",7:00 PM,8.86,0.0,8.43,19,4,30,0,18,0.5443
"30-Apr, 2017",8:00 PM,10.08,0.0,13.05,20,4,30,0,18,0.5504
"30-Apr, 2017",9:00 PM,8.87,0.0,2.69,21,4,30,0,18,0.54435
"30-Apr, 2017",10:00 PM,-0.54,0.0,-0.65,22,4,30,0,18,0.4973
"30-Apr, 2017",11:00 PM,-70.01,0.0,-69.54,23,4,30,0,18,0.14994999999999997
"1-May, 2017",12:00 AM,-26.94,0.0,-34.55,0,5,1,1,18,0.36529999999999996
"1-May, 2017",1:00 AM,-25.0,0.0,-35.66,1,5,1,1,18,0.375
"1-May, 2017",2:00 AM,-30.11,0.0,-29.9,2,5,1,1,18,0.34945000000000004
"1-May, 2017",3:00 AM,-30.03,0.0,-15.45,3,5,1,1,18,0.34985
"1-May, 2017",4:00 AM,-24.9,0.0,-24.61,4,5,1,1,18,0.3755
"1-May, 2017",5:00 AM,-30.05,0.02,-31.0,5,5,1,1,18,0.34975
"1-May, 2017",6:00 AM,-62.95,0.11,-61.98,6,5,1,1,18,0.18524999999999997
"1-May, 2017",7:00 AM,-53.85,0.23,-55.47,7,5,1,1,18,0.23075
"1-May, 2017",8:00 AM,-67.02,0.31,-62.94,8,5,1,1,18,0.16490000000000005
"1-May, 2017",9:00 AM,-65.0,0.37,-62.27,9,5,1,1,18,0.175
"1-May, 2017",10:00 AM,-67.08,0.43,-74.6,10,5,1,1,18,0.16460000000000002
"1-May, 2017",11:00 AM,-66.85,0.47,-65.36,11,5,1,1,18,0.16575
"1-May, 2017",12:00 PM,-60.39,0.44,-61.25,12,5,1,1,18,0.19805
"1-May, 2017",1:00 PM,-61.14,0.3,-59.28,13,5,1,1,18,0.19429999999999997
"1-May, 2017",2:00 PM,-27.22,0.15,-30.66,14,5,1,1,18,0.3639
"1-May, 2017",3:00 PM,-12.01,0.09,-4.91,15,5,1,1,18,0.43995
"1-May, 2017",4:00 PM,-1.2,0.06,0.85,16,5,1,1,18,0.494
"1-May, 2017",5:00 PM,7.42,0.03,14.95,17,5,1,1,18,0.5371
"1-May, 2017",6:00 PM,14.01,0.01,16.81,18,5,1,1,18,0.57005
"1-May, 2017",7:00 PM,25.78,0.0,21.3,19,5,1,1,18,0.6289
"1-May, 2017",8:00 PM,24.9,0.0,26.63,20,5,1,1,18,0.6245
"1-May, 2017",9:00 PM,22.98,0.0,22.92,21,5,1,1,18,0.6149
"1-May, 2017",10:00 PM,22.09,0.0,18.76,22,5,1,1,18,0.6104499999999999
"1-May, 2017",11:00 PM,12.05,0.0,14.75,23,5,1,1,18,0.56025
"2-May, 2017",12:00 AM,13.47,0.0,17.1,0,5,2,2,18,0.56735
"2-May, 2017",1:00 AM,12.01,0.0,8.04,1,5,2,2,18,0.56005
"2-May, 2017",2:00 AM,10.41,0.0,10.1,2,5,2,2,18,0.55205
"2-May, 2017",3:00 AM,12.03,0.0,17.72,3,5,2,2,18,0.56015
"2-May, 2017",4:00 AM,9.69,0.0,15.59,4,5,2,2,18,0.54845
"2-May, 2017",5:00 AM,25.03,0.0,25.25,5,5,2,2,18,0.62515
"2-May, 2017",6:00 AM,33.95,0.02,37.76,6,5,2,2,18,0.6697500000000001
"2-May, 2017",7:00 AM,38.97,0.06,37.73,7,5,2,2,18,0.69485
"2-May, 2017",8:00 AM,39.98,0.14,35.8,8,5,2,2,18,0.6999
"2-May, 2017",9:00 AM,35.84,0.21,37.88,9,5,2,2,18,0.6792
"2-May, 2017",10:00 AM,34.85,0.25,36.15,10,5,2,2,18,0.67425
"2-May, 2017",11:00 AM,33.47,0.27,33.25,11,5,2,2,18,0.66735
"2-May, 2017",12:00 PM,31.04,0.29,41.12,12,5,2,2,18,0.6552
