Date;"Start Time";"End Time";"Forecast [MW]";"Actual [MW]";"Offshore contribution [MW]"
2018-05-19;01:45:00;02:00:00;1168;691,8;219,9
2018-05-19;02:00:00;02:15:00;1121;664,4;219,9
2018-05-19;02:15:00;02:30:00;1091;609;196,4
2018-05-19;02:30:00;02:45:00;1059;535,2;146,6
2018-05-19;02:45:00;03:00:00;1032;499,4;132,9
2018-05-19;03:00:00;03:15:00;1005;479,4;109,6
2018-05-19;03:15:00;03:30:00;980;458,8;88,3
2018-05-19;03:30:00;03:45:00;957;460,3;94
2018-05-19;03:45:00;04:00:00;930;445,2;90,2
2018-05-19;04:00:00;04:15:00;900;416,6;74,9
2018-05-19;04:15:00;04:30:00;875;401,1;61,3
2018-05-19;04:30:00;04:45:00;849;389,3;51,3
2018-05-19;04:45:00;05:00:00;817;384,7;50,1
2018-05-19;05:00:00;05:15:00;784;393;66,5
2018-05-19;05:15:00;05:30:00;758;405,7;68,7
2018-05-19;05:30:00;05:45:00;734;409,6;68
2018-05-19;05:45:00;06:00:00;714;380,3;50,9
2018-05-19;06:00:00;06:15:00;693;351,3;27,2
2018-05-19;06:15:00;06:30:00;671;341,3;16
2018-05-19;06:30:00;06:45:00;649;337,8;18,1
2018-05-19;06:45:00;07:00:00;620;326,4;19,3
2018-05-19;07:00:00;07:15:00;597;312,8;18,1
2018-05-19;07:15:00;07:30:00;581;298,8;23,4
2018-05-19;07:30:00;07:45:00;575;277,1;26,5
2018-05-19;07:45:00;08:00:00;575;253;30,9
2018-05-19;08:00:00;08:15:00;588;223;28,5
2018-05-19;08:15:00;08:30:00;606;183,2;17,4
2018-05-19;08:30:00;08:45:00;625;156,9;16,7
2018-05-19;08:45:00;09:00:00;643;149,6;19,7
2018-05-19;09:00:00;09:15:00;652;141,7;16,2
2018-05-19;09:15:00;09:30:00;650;133,3;16,5
2018-05-19;09:30:00;09:45:00;642;127;10,7
2018-05-19;09:45:00;10:00:00;624;141,9;14,3
2018-05-19;10:00:00;10:15:00;602;157,7;21,8
2018-05-19;10:15:00;10:30:00;585;173,3;32,3
2018-05-19;10:30:00;10:45:00;567;216,8;61
2018-05-19;10:45:00;11:00:00;547;239,2;65,8
2018-05-19;11:00:00;11:15:00;527;258,1;62
2018-05-19;11:15:00;11:30:00;513;260,8;62,8
2018-05-19;11:30:00;11:45:00;493;265,8;57,6
2018-05-19;11:45:00;12:00:00;470;252,6;44,6
2018-05-19;12:00:00;12:15:00;450;247,9;46,9
2018-05-19;12:15:00;12:30:00;445;254,9;48,8
2018-05-19;12:30:00;12:45:00;446;241,7;43,9
2018-05-19;12:45:00;13:00:00;448;232,5;46,8
2018-05-19;13:00:00;13:15:00;454;233,8;56,1
2018-05-19;13:15:00;13:30:00;459;236,4;55,3
2018-05-19;13:30:00;13:45:00;464;240,3;49,9
2018-05-19;13:45:00;14:00:00;467;223,4;29,8
2018-05-19;14:00:00;14:15:00;470;228,4;18,7
2018-05-19;14:15:00;14:30:00;498;263,2;10,5
2018-05-19;14:30:00;14:45:00;525;267,7;6,8
2018-05-19;14:45:00;15:00:00;546;279,1;2,8
2018-05-19;15:00:00;15:15:00;573;316,5;5,4
2018-05-19;15:15:00;15:30:00;606;389;7,8
2018-05-19;15:30:00;15:45:00;635;512,1;9,8
2018-05-19;15:45:00;16:00:00;656;568,8;9,7
2018-05-19;16:00:00;16:15:00;674;632,3;10,2
2018-05-19;16:15:00;16:30:00;697;713,7;5
2018-05-19;16:30:00;16:45:00;719;742,5;6,1
2018-05-19;16:45:00;17:00:00;734;756;11
2018-05-19;17:00:00;17:15:00;741;784;22,1
2018-05-19;17:15:00;17:30:00;761;821,3;24
2018-05-19;17:30:00;17:45:00;783;854,1;22,7
2018-05-19;17:45:00;18:00:00;806;901,7;36
2018-05-19;18:00:00;18:15:00;842;892,5;37,1
2018-05-19;18:15:00;18:30:00;899;947,6;37,7
2018-05-19;18:30:00;18:45:00;959;1033,1;49,7
2018-05-19;18:45:00;19:00:00;1014;1053,8;53,1
2018-05-19;19:00:00;19:15:00;1074;1021,3;57
2018-05-19;19:15:00;19:30:00;1144;1040;68,7
2018-05-19;19:30:00;19:45:00;1212;1062,3;84,9
2018-05-19;19:45:00;20:00:00;1297;1109,3;101,8
2018-05-19;20:00:00;20:15:00;1391;1152,6;126,8
2018-05-19;20:15:00;20:30:00;1525;1216,5;164,6
2018-05-19;20:30:00;20:45:00;1656;1285,2;187,3
2018-05-19;20:45:00;21:00:00;1771;1348,5;165,8
2018-05-19;21:00:00;21:15:00;1888;1435,1;159,1
2018-05-19;21:15:00;21:30:00;1991;1500,2;145
2018-05-19;21:30:00;21:45:00;2093;1586,4;124,9
2018-05-19;21:45:00;22:00:00;2197;1644,4;107,9
2018-05-19;22:00:00;22:15:00;2313;1718,4;116
2018-05-19;22:15:00;22:30:00;2445;1846,4;126,7
2018-05-19;22:30:00;22:45:00;2574;1972;133,9
2018-05-19;22:45:00;23:00:00;2704;2087,9;134,7
2018-05-19;23:00:00;23:15:00;2807;2137;136,2
2018-05-19;23:15:00;23:30:00;2887;2203,5;149,5
2018-05-19;23:30:00;23:45:00;2967;2241;135,3
2018-05-19;23:45:00;24:00:00;3048;2286,6;143,9
2018-05-20;00:00:00;00:15:00;2823;2320,5;152,6
2018-05-20;00:15:00;00:30:00;2924;2303,6;159,4
2018-05-20;00:30:00;00:45:00;3018;2361,4;190,4
2018-05-20;00:45:00;01:00:00;3113;2354,6;195,4
2018-05-20;01:00:00;01:15:00;3204;2340,7;195,6
2018-05-20;01:15:00;01:30:00;3283;2380,3;208,1
2018-05-20;01:30:00;01:45:00;3357;2430,1;214,3
2018-05-20;01:45:00;02:00:00;3431;2525,2;252,1
2018-05-20;02:00:00;02:15:00;3503;2649,1;246,9
2018-05-20;02:15:00;02:30:00;3555;2791,7;278,8
2018-05-20;02:30:00;02:45:00;3601;2899,8;303,9
2018-05-20;02:45:00;03:00:00;3655;2963,6;332,9
2018-05-20;03:00:00;03:15:00;3700;2974;319,5
2018-05-20;03:15:00;03:30:00;3753;2965,7;283,1
2018-05-20;03:30:00;03:45:00;3806;3077,1;287,7
2018-05-20;03:45:00;04:00:00;3856;3263,5;318,6
2018-05-20;04:00:00;04:15:00;3899;3516,4;367
2018-05-20;04:15:00;04:30:00;3948;3658,7;403,4
2018-05-20;04:30:00;04:45:00;3992;3797;451,6
2018-05-20;04:45:00;05:00:00;4040;3954,4;488,6
2018-05-20;05:00:00;05:15:00;4061;4091,5;525,8
2018-05-20;05:15:00;05:30:00;4006;4159;534,4
2018-05-20;05:30:00;05:45:00;3950;4108,7;496,7
2018-05-20;05:45:00;06:00:00;3873;3949;483,1
2018-05-20;06:00:00;06:15:00;3791;3928,6;490,1
2018-05-20;06:15:00;06:30:00;3729;4015,2;542,9
2018-05-20;06:30:00;06:45:00;3667;4209;543,6
2018-05-20;06:45:00;07:00:00;3578;4166,5;603,7
2018-05-20;07:00:00;07:15:00;3492;3966,9;606,1
2018-05-20;07:15:00;07:30:00;3353;3699,8;664,2
2018-05-20;07:30:00;07:45:00;3228;3457,3;756,9
2018-05-20;07:45:00;08:00:00;3110;3217,5;813,1
2018-05-20;08:00:00;08:15:00;3009;3060,6;865,6
2018-05-20;08:15:00;08:30:00;2987;3057,5;957,1
2018-05-20;08:30:00;08:45:00;2965;3102,9;1030,2
2018-05-20;08:45:00;09:00:00;2952;3192;1118,8
2018-05-20;09:00:00;09:15:00;2948;3333,7;1176,2
2018-05-20;09:15:00;09:30:00;2987;3462,8;1161,5
2018-05-20;09:30:00;09:45:00;3015;3479,7;1120,3
2018-05-20;09:45:00;10:00:00;3030;3504,3;1052
2018-05-20;10:00:00;10:15:00;3065;3592,2;1016,5
2018-05-20;10:15:00;10:30:00;3114;3703,9;1016
2018-05-20;10:30:00;10:45:00;3156;3848,8;992,9
2018-05-20;10:45:00;11:00:00;3200;3961,4;989,9
2018-05-20;11:00:00;11:15:00;3258;4096,5;912,9
2018-05-20;11:15:00;11:30:00;3357;4223,1;815,3
2018-05-20;11:30:00;11:45:00;3447;4218,6;788,9
2018-05-20;11:45:00;12:00:00;3538;4306,8;783,6
2018-05-20;12:00:00;12:15:00;3642;4368,2;817,7
2018-05-20;12:15:00;12:30:00;3754;4472,2;849,8
2018-05-20;12:30:00;12:45:00;3870;4501,9;877
2018-05-20;12:45:00;13:00:00;3996;4656,1;944,7
2018-05-20;13:00:00;13:15:00;4130;4822,7;1049,9
2018-05-20;13:15:00;13:30:00;4280;4952,1;1087,4
2018-05-20;13:30:00;13:45:00;4428;4945,3;1077,8
2018-05-20;13:45:00;14:00:00;4569;5102,4;1099,7
2018-05-20;14:00:00;14:15:00;4700;5234,2;1117,7
2018-05-20;14:15:00;14:30:00;4806;5376,1;1125,5
2018-05-20;14:30:00;14:45:00;4907;5348,1;1084,4
2018-05-20;14:45:00;15:00:00;5008;5326,1;1001,8
2018-05-20;15:00:00;15:15:00;5083;5309;936,8
2018-05-20;15:15:00;15:30:00;5167;5377,3;903,2
2018-05-20;15:30:00;15:45:00;5240;5478,6;901,2
2018-05-20;15:45:00;16:00:00;5316;5565,7;911,9
2018-05-20;16:00:00;16:15:00;5390;5612,7;928,4
2018-05-20;16:15:00;16:30:00;5461;5680,5;985,2
2018-05-20;16:30:00;16:45:00;5526;5901,2;1052,1
2018-05-20;16:45:00;17:00:00;5597;6092,4;1126,6
2018-05-20;17:00:00;17:15:00;5666;6221,8;1228,6
2018-05-20;17:15:00;17:30:00;5716;6363,8;1351,1
2018-05-20;17:30:00;17:45:00;5771;6685,6;1453,6
2018-05-20;17:45:00;18:00:00;5830;6930,4;1540,1
2018-05-20;18:00:00;18:15:00;5914;7205,1;1675,2
2018-05-20;18:15:00;18:30:00;6057;7489,3;1849,9
2018-05-20;18:30:00;18:45:00;6193;7738,1;1996,5
2018-05-20;18:45:00;19:00:00;6327;7900,9;2122
2018-05-20;19:00:00;19:15:00;6485;8060,3;2299,8
2018-05-20;19:15:00;19:30:00;6676;8075,4;2446,2
2018-05-20;19:30:00;19:45:00;6875;7949,5;2527
2018-05-20;19:45:00;20:00:00;7075;7995,4;2657,8
2018-05-20;20:00:00;20:15:00;7286;7853,7;2792,6
2018-05-20;20:15:00;20:30:00;7541;7880,9;2899,5
2018-05-20;20:30:00;20:45:00;7791;8057,7;3029,1
2018-05-20;20:45:00;21:00:00;8037;8373,2;3088,2
2018-05-20;21:00:00;21:15:00;8283;8891,8;3148,2
2018-05-20;21:15:00;21:30:00;8505;9288,6;3232,6
2018-05-20;21:30:00;21:45:00;8721;9695;3378,3
2018-05-20;21:45:00;22:00:00;8986;10154,9;3501,8
2018-05-20;22:00:00;22:15:00;9167;10404,7;3570,7
2018-05-20;22:15:00;22:30:00;9380;10834,6;3661,8
2018-05-20;22:30:00;22:45:00;9597;11122,3;3740,3
2018-05-20;22:45:00;23:00:00;9784;11258,5;3770,4
2018-05-20;23:00:00;23:15:00;9924;11342;3750,1
2018-05-20;23:15:00;23:30:00;9910;11414,6;3738,9
2018-05-20;23:30:00;23:45:00;9903;11438,7;3775,6
2018-05-20;23:45:00;24:00:00;9892;11508,5;3773,5
2018-05-21;00:00:00;00:15:00;9828;11451,5;3735,2
2018-05-21;00:15:00;00:30:00;9849;11313,9;3712,9
2018-05-21;00:30:00;00:45:00;9863;11280,3;3721,8
2018-05-21;00:45:00;01:00:00;9866;11312,8;3761,8
2018-05-21;01:00:00;01:15:00;9840;11262,2;3754,4
2018-05-21;01:15:00;01:30:00;9789;11191,7;3733,4
2018-05-21;01:30:00;01:45:00;9740;11084,9;3711,4
2018-05-21;01:45:00;02:00:00;9691;10927,4;3653,6
2018-05-21;02:00:00;02:15:00;9600;10825,2;3635
2018-05-21;02:15:00;02:30:00;9518;10682,9;3571,7
2018-05-21;02:30:00;02:45:00;9435;10471;3467,2
2018-05-21;02:45:00;03:00:00;9375;10322,4;3367,7
2018-05-21;03:00:00;03:15:00;9304;10198,9;3287
2018-05-21;03:15:00;03:30:00;9234;9993,1;3166,5
2018-05-21;03:30:00;03:45:00;9163;9795,1;3115,9
2018-05-21;03:45:00;04:00:00;9092;9630,1;3015,5
2018-05-21;04:00:00;04:15:00;9005;9470,5;2874,4
2018-05-21;04:15:00;04:30:00;8914;9331,9;2743
2018-05-21;04:30:00;04:45:00;8823;9127,9;2589,6
2018-05-21;04:45:00;05:00:00;8730;8952,2;2435,1
2018-05-21;05:00:00;05:15:00;8622;8876,1;2320,1
2018-05-21;05:15:00;05:30:00;8483;8804,6;2217
2018-05-21;05:30:00;05:45:00;8348;8658,5;2126,5
2018-05-21;05:45:00;06:00:00;8195;8357,9;2081,6
2018-05-21;06:00:00;06:15:00;8070;8244,8;1980,8
2018-05-21;06:15:00;06:30:00;7905;8041,5;1907,6
2018-05-21;06:30:00;06:45:00;7742;7891,9;1842,7
2018-05-21;06:45:00;07:00:00;7564;7500,6;1771,7
2018-05-21;07:00:00;07:15:00;7405;7023,7;1760,2
2018-05-21;07:15:00;07:30:00;7220;6517,2;1737,7
2018-05-21;07:30:00;07:45:00;7047;5975,3;1688,2
2018-05-21;07:45:00;08:00:00;6893;5486,7;1656,5
2018-05-21;08:00:00;08:15:00;6778;5133;1649,2
2018-05-21;08:15:00;08:30:00;6829;4834,8;1633,8
2018-05-21;08:30:00;08:45:00;6874;4642,9;1630,5
2018-05-21;08:45:00;09:00:00;6948;4633;1670,2
2018-05-21;09:00:00;09:15:00;7066;4608;1631,4
2018-05-21;09:15:00;09:30:00;7188;4750,9;1626,4
2018-05-21;09:30:00;09:45:00;7296;4999,7;1655
2018-05-21;09:45:00;10:00:00;7386;5355,6;1662,4
2018-05-21;10:00:00;10:15:00;7532;5881,4;1735,8
2018-05-21;10:15:00;10:30:00;7766;6589,5;1788,6
2018-05-21;10:30:00;10:45:00;7978;7193,5;1784,2
2018-05-21;10:45:00;11:00:00;8186;7060,4;1798,5
2018-05-21;11:00:00;11:15:00;8379;7490,4;1843,2
2018-05-21;11:15:00;11:30:00;8546;7550,3;1886,6
2018-05-21;11:30:00;11:45:00;8701;7294,8;1933,7
2018-05-21;11:45:00;12:00:00;8858;7649,3;1929
2018-05-21;12:00:00;12:15:00;9006;8127,2;1941,6
2018-05-21;12:15:00;12:30:00;9107;7975;1893,8
2018-05-21;12:30:00;12:45:00;9209;8080,3;1836,9
2018-05-21;12:45:00;13:00:00;9315;8140;1838,7
2018-05-21;13:00:00;13:15:00;9411;7638,6;1827
2018-05-21;13:15:00;13:30:00;9486;7793,4;1884,5
2018-05-21;13:30:00;13:45:00;9556;7809,3;1886,6
2018-05-21;13:45:00;14:00:00;9624;7995,2;1952
2018-05-21;14:00:00;14:15:00;9681;8037,7;2037
2018-05-21;14:15:00;14:30:00;9663;8321;2051,2
2018-05-21;14:30:00;14:45:00;9648;8226,1;2089,2
2018-05-21;14:45:00;15:00:00;9637;8405,9;2103,7
2018-05-21;15:00:00;15:15:00;9617;8084,8;2162,6
2018-05-21;15:15:00;15:30:00;9608;8577,3;2317,7
2018-05-21;15:30:00;15:45:00;9595;9179,7;2510,2
2018-05-21;15:45:00;16:00:00;9575;9259,5;2685,4
2018-05-21;16:00:00;16:15:00;9546;9520,3;2815,4
2018-05-21;16:15:00;16:30:00;9515;9473,9;2931
2018-05-21;16:30:00;16:45:00;9487;9485,9;2978,4
2018-05-21;16:45:00;17:00:00;9460;9510,2;2984,8
2018-05-21;17:00:00;17:15:00;9429;9372,6;2947,6
2018-05-21;17:15:00;17:30:00;9415;9474,3;2948,8
2018-05-21;17:30:00;17:45:00;9409;9533,2;3011,5
2018-05-21;17:45:00;18:00:00;9409;9670,5;3091,5
2018-05-21;18:00:00;18:15:00;9421;9900,7;3208,5
2018-05-21;18:15:00;18:30:00;9424;10030;3417,2
2018-05-21;18:30:00;18:45:00;9436;10076,3;3515,4
2018-05-21;18:45:00;19:00:00;9452;10036,3;3580,2
2018-05-21;19:00:00;19:15:00;9487;10089,6;3636,8
2018-05-21;19:15:00;19:30:00;9546;9960,3;3658,9
2018-05-21;19:30:00;19:45:00;9611;9662,2;3662,1
2018-05-21;19:45:00;20:00:00;9680;9736,9;3661,8
2018-05-21;20:00:00;20:15:00;9784;9434,3;3673,6
2018-05-21;20:15:00;20:30:00;9935;9219,9;3687,1
2018-05-21;20:30:00;20:45:00;10090;9105,1;3693
2018-05-21;20:45:00;21:00:00;10231;9115,4;3702,5
2018-05-21;21:00:00;21:15:00;10365;9508,7;3700,9
2018-05-21;21:15:00;21:30:00;10478;9757;3706,1
2018-05-21;21:30:00;21:45:00;10589;9940;3716,3
2018-05-21;21:45:00;22:00:00;10696;10049;3716,4
2018-05-21;22:00:00;22:15:00;10682;9924,6;3715,3
2018-05-21;22:15:00;22:30:00;10722;9943,1;3717,4
2018-05-21;22:30:00;22:45:00;10766;10022,8;3687,9
2018-05-21;22:45:00;23:00:00;10811;10097,5;3670,7
2018-05-21;23:00:00;23:15:00;10791;10056,2;3661,9
2018-05-21;23:15:00;23:30:00;10614;10013,2;3665,7
2018-05-21;23:30:00;23:45:00;10444;10063,4;3682,3
2018-05-21;23:45:00;24:00:00;10279;10272,3;3689,6
2018-05-22;00:00:00;00:15:00;9550;10258;3698,3
2018-05-22;00:15:00;00:30:00;9412;10123,1;3692,5
2018-05-22;00:30:00;00:45:00;9271;9990,8;3667
2018-05-22;00:45:00;01:00:00;9126;9826,4;3644,8
2018-05-22;01:00:00;01:15:00;8955;9532,4;3596,7
2018-05-22;01:15:00;01:30:00;8759;9308,9;3508,7
2018-05-22;01:30:00;01:45:00;8566;9053,9;3402
2018-05-22;01:45:00;02:00:00;8376;8763,9;3272
2018-05-22;02:00:00;02:15:00;8196;8490,2;3142,7
2018-05-22;02:15:00;02:30:00;8028;8176,3;2982,9
2018-05-22;02:30:00;02:45:00;7860;7835,5;2790,6
2018-05-22;02:45:00;03:00:00;7695;7507,4;2606,5
2018-05-22;03:00:00;03:15:00;7538;7200,1;2438,8
2018-05-22;03:15:00;03:30:00;7406;6944,6;2288,7
2018-05-22;03:30:00;03:45:00;7274;6753,3;2157,6
2018-05-22;03:45:00;04:00:00;7140;6523,2;1989,5
2018-05-22;04:00:00;04:15:00;7000;6271,7;1846,6
2018-05-22;04:15:00;04:30:00;6870;6044,2;1725,3
2018-05-22;04:30:00;04:45:00;6740;5775,4;1615,3
2018-05-22;04:45:00;05:00:00;6603;5645,1;1560
2018-05-22;05:00:00;05:15:00;6445;5577,9;1521,9
2018-05-22;05:15:00;05:30:00;6264;5462,6;1482,6
2018-05-22;05:30:00;05:45:00;6085;5313,8;1455,5
2018-05-22;05:45:00;06:00:00;5908;5049,6;1425,6
2018-05-22;06:00:00;06:15:00;5734;4844;1378,6
2018-05-22;06:15:00;06:30:00;5550;4663,1;1331,9
2018-05-22;06:30:00;06:45:00;5355;4460,3;1282,7
2018-05-22;06:45:00;07:00:00;5154;4126,9;1217,3
2018-05-22;07:00:00;07:15:00;4965;3710,8;1157,8
2018-05-22;07:15:00;07:30:00;4779;3287,3;1099
2018-05-22;07:30:00;07:45:00;4603;2893,2;1090,1
2018-05-22;07:45:00;08:00:00;4434;2501,1;1054,2
2018-05-22;08:00:00;08:15:00;4294;2187,3;1008,3
2018-05-22;08:15:00;08:30:00;4253;1923,8;946,8
2018-05-22;08:30:00;08:45:00;4207;1710,1;865,8
2018-05-22;08:45:00;09:00:00;4156;1598,7;825,4
2018-05-22;09:00:00;09:15:00;4122;1572;813,5
2018-05-22;09:15:00;09:30:00;4107;1573,8;773,8
2018-05-22;09:30:00;09:45:00;4086;1619,6;736
2018-05-22;09:45:00;10:00:00;4055;1701,9;681,4
2018-05-22;10:00:00;10:15:00;4036;1862,1;637,3
2018-05-22;10:15:00;10:30:00;4055;2119,4;589,9
2018-05-22;10:30:00;10:45:00;4070;2386,3;535,5
2018-05-22;10:45:00;11:00:00;4077;2655,2;471,5
2018-05-22;11:00:00;11:15:00;4081;2881,9;447,7
2018-05-22;11:15:00;11:30:00;4084;3017,2;426,8
2018-05-22;11:30:00;11:45:00;4076;3074,7;409,2
2018-05-22;11:45:00;12:00:00;4067;3136,3;414,3
2018-05-22;12:00:00;12:15:00;4023;3119,3;415,7
2018-05-22;12:15:00;12:30:00;3947;3156,8;430,9
2018-05-22;12:30:00;12:45:00;3873;3133,6;477,3
2018-05-22;12:45:00;13:00:00;3801;3050,4;494,8
2018-05-22;13:00:00;13:15:00;3727;2924,9;478,1
2018-05-22;13:15:00;13:30:00;3633;2858,7;476,7
2018-05-22;13:30:00;13:45:00;3541;2749,5;486,9
2018-05-22;13:45:00;14:00:00;3446;2657,6;457,7
2018-05-22;14:00:00;14:15:00;3355;2544,9;443,7
2018-05-22;14:15:00;14:30:00;3288;2443,2;426,7
2018-05-22;14:30:00;14:45:00;3224;2360;409,1
2018-05-22;14:45:00;15:00:00;3157;2336;421
2018-05-22;15:00:00;15:15:00;3105;2454,4;447,4
2018-05-22;15:15:00;15:30:00;3114;2522,2;467,8
2018-05-22;15:30:00;15:45:00;3117;2552,2;474,2
2018-05-22;15:45:00;16:00:00;3114;2657,7;522,1
2018-05-22;16:00:00;16:15:00;3136;2711,6;570,6
2018-05-22;16:15:00;16:30:00;3185;2726,7;657,6
2018-05-22;16:30:00;16:45:00;3229;2853,7;744,7
2018-05-22;16:45:00;17:00:00;3268;3002,5;837,9
2018-05-22;17:00:00;17:15:00;3328;3135,3;964,1
2018-05-22;17:15:00;17:30:00;3498;3374,7;1072,8
2018-05-22;17:30:00;17:45:00;3665;3580,6;1145,4
2018-05-22;17:45:00;18:00:00;3830;3874,2;1182,1
2018-05-22;18:00:00;18:15:00;4032;4300,8;1265,3
2018-05-22;18:15:00;18:30:00;4265;4567,7;1341,8
2018-05-22;18:30:00;18:45:00;4487;4710,1;1433
2018-05-22;18:45:00;19:00:00;4696;4883,5;1598,3
2018-05-22;19:00:00;19:15:00;4912;4982,6;1767,2
2018-05-22;19:15:00;19:30:00;5147;5145,2;1910,2
2018-05-22;19:30:00;19:45:00;5369;5343,8;2045,6
2018-05-22;19:45:00;20:00:00;5575;5456,5;2141,8
2018-05-22;20:00:00;20:15:00;5728;5455;2233,4
2018-05-22;20:15:00;20:30:00;5850;5550,2;2290,3
2018-05-22;20:30:00;20:45:00;5971;5578,7;2313
2018-05-22;20:45:00;21:00:00;6088;5586,1;2322,1
2018-05-22;21:00:00;21:15:00;6169;5665,3;2348,4
2018-05-22;21:15:00;21:30:00;6246;5689,6;2373,5
2018-05-22;21:30:00;21:45:00;6318;5684;2373,9
2018-05-22;21:45:00;22:00:00;6393;5521,6;2302,1
2018-05-22;22:00:00;22:15:00;6428;5360,4;2230,4
2018-05-22;22:15:00;22:30:00;6440;5297,1;2149,6
2018-05-22;22:30:00;22:45:00;6455;5271,3;2130,8
2018-05-22;22:45:00;23:00:00;6470;5154,1;2085
2018-05-22;23:00:00;23:15:00;6427;5052,1;2011,5
2018-05-22;23:15:00;23:30:00;6243;4974;1923,1
2018-05-22;23:30:00;23:45:00;6054;4884,2;1794,9
2018-05-22;23:45:00;24:00:00;5863;4881,4;1710,1
2018-05-23;00:00:00;00:15:00;5692;4814,1;1619,2
2018-05-23;00:15:00;00:30:00;5581;4709,3;1532,7
2018-05-23;00:30:00;00:45:00;5466;4543,6;1404
2018-05-23;00:45:00;01:00:00;5347;4398,5;1288,5
2018-05-23;01:00:00;01:15:00;5225;4292,6;1179,7
2018-05-23;01:15:00;01:30:00;5116;4221,9;1073,8
2018-05-23;01:30:00;01:45:00;5004;4177,5;999,5
2018-05-23;01:45:00;02:00:00;4892;4172,5;947,8
2018-05-23;02:00:00;02:15:00;4808;4107,7;914,4
2018-05-23;02:15:00;02:30:00;4717;4071,4;886,5
2018-05-23;02:30:00;02:45:00;4625;4022,4;844,2
2018-05-23;02:45:00;03:00:00;4537;3948,2;830,4
2018-05-23;03:00:00;03:15:00;4449;3825,1;805,7
2018-05-23;03:15:00;03:30:00;4386;3725,9;778,7
2018-05-23;03:30:00;03:45:00;4321;3619,4;758
2018-05-23;03:45:00;04:00:00;4255;3538,7;745,6
2018-05-23;04:00:00;04:15:00;4189;3485,8;769,3
2018-05-23;04:15:00;04:30:00;4135;3458,6;796,6
2018-05-23;04:30:00;04:45:00;4080;3465,2;827,7
2018-05-23;04:45:00;05:00:00;4020;3471,9;845,9
2018-05-23;05:00:00;05:15:00;3941;3521,4;896,2
2018-05-23;05:15:00;05:30:00;3848;3573,4;922,5
2018-05-23;05:30:00;05:45:00;3758;3579,1;944,4
2018-05-23;05:45:00;06:00:00;3671;3510,6;944,9
2018-05-23;06:00:00;06:15:00;3593;3518;940
2018-05-23;06:15:00;06:30:00;3519;3559,4;949,6
2018-05-23;06:30:00;06:45:00;3442;3541,3;952,2
2018-05-23;06:45:00;07:00:00;3337;3459,4;957,2
2018-05-23;07:00:00;07:15:00;3234;3325,7;965,4
2018-05-23;07:15:00;07:30:00;3094;3167,8;947,8
2018-05-23;07:30:00;07:45:00;2966;3015,6;959,9
2018-05-23;07:45:00;08:00:00;2844;2841,1;975,2
2018-05-23;08:00:00;08:15:00;2759;2666,3;980,4
2018-05-23;08:15:00;08:30:00;2759;2528,9;992,3
2018-05-23;08:30:00;08:45:00;2755;2381,8;995,8
2018-05-23;08:45:00;09:00:00;2811;2349,1;1043
2018-05-23;09:00:00;09:15:00;2868;2358,4;1038,4
2018-05-23;09:15:00;09:30:00;2906;2448,8;1081,1
2018-05-23;09:30:00;09:45:00;2934;2507;1091
2018-05-23;09:45:00;10:00:00;2926;2574,6;1116,7
2018-05-23;10:00:00;10:15:00;2940;2657,6;1142,1
2018-05-23;10:15:00;10:30:00;2989;2789,8;1168,9
2018-05-23;10:30:00;10:45:00;3033;2880,5;1133,4
2018-05-23;10:45:00;11:00:00;3072;2974;1055,1
2018-05-23;11:00:00;11:15:00;3123;3006;992,3
2018-05-23;11:15:00;11:30:00;3214;3110,4;956,5
2018-05-23;11:30:00;11:45:00;3300;3237,1;938,8
2018-05-23;11:45:00;12:00:00;3381;3342,7;904,6
2018-05-23;12:00:00;12:15:00;3461;3369,7;817
2018-05-23;12:15:00;12:30:00;3541;3497,7;777,8
2018-05-23;12:30:00;12:45:00;3621;3598,2;736,9
2018-05-23;12:45:00;13:00:00;3700;3652,7;734,9
2018-05-23;13:00:00;13:15:00;3786;3738;758,8
2018-05-23;13:15:00;13:30:00;3869;3827,8;759,7
2018-05-23;13:30:00;13:45:00;3949;3816,1;743,2
2018-05-23;13:45:00;14:00:00;4029;3796;756,9
2018-05-23;14:00:00;14:15:00;4127;3897,1;771,9
2018-05-23;14:15:00;14:30:00;4277;4047,3;799
2018-05-23;14:30:00;14:45:00;4427;4195,4;847
2018-05-23;14:45:00;15:00:00;4579;4297,3;897,3
2018-05-23;15:00:00;15:15:00;4736;4545,8;937,7
2018-05-23;15:15:00;15:30:00;4930;4668;947
2018-05-23;15:30:00;15:45:00;5117;4808,5;955,9
2018-05-23;15:45:00;16:00:00;5295;5028,9;1006,2
2018-05-23;16:00:00;16:15:00;5485;5291;1064,6
2018-05-23;16:15:00;16:30:00;5712;5537,3;1148,5
2018-05-23;16:30:00;16:45:00;5934;5890,6;1263,4
2018-05-23;16:45:00;17:00:00;6155;6312,9;1399,3
2018-05-23;17:00:00;17:15:00;6364;6670,4;1548,8
2018-05-23;17:15:00;17:30:00;6555;7000,6;1655
2018-05-23;17:30:00;17:45:00;6745;7321,9;1761,6
2018-05-23;17:45:00;18:00:00;6941;7606,5;1886,5
2018-05-23;18:00:00;18:15:00;7116;7959,9;2062,5
2018-05-23;18:15:00;18:30:00;7276;8222,9;2228,8
2018-05-23;18:30:00;18:45:00;7426;8321,9;2327,3
2018-05-23;18:45:00;19:00:00;7567;8394,6;2428,8
