Date;"Start Time";"End Time";"Forecast in MW";"Actual in MW"
2018-04-16;13:45:00;14:00:00;1717,9;2553,2
2018-04-16;14:00:00;14:15:00;1706,1;2624,7
2018-04-16;14:15:00;14:30:00;1688,3;2657,2
2018-04-16;14:30:00;14:45:00;1655,4;2657,9
2018-04-16;14:45:00;15:00:00;1608,2;2671,8
2018-04-16;15:00:00;15:15:00;1549,3;2658,2
2018-04-16;15:15:00;15:30:00;1479,4;2593,2
2018-04-16;15:30:00;15:45:00;1398,6;2571,2
2018-04-16;15:45:00;16:00:00;1307,9;2460,8
2018-04-16;16:00:00;16:15:00;1214,9;2286,1
2018-04-16;16:15:00;16:30:00;1120;2115,3
2018-04-16;16:30:00;16:45:00;1020,3;1959,7
2018-04-16;16:45:00;17:00:00;915,2;1785
2018-04-16;17:00:00;17:15:00;805,8;1611,3
2018-04-16;17:15:00;17:30:00;692,8;1485,8
2018-04-16;17:30:00;17:45:00;583,8;1339,1
2018-04-16;17:45:00;18:00:00;480,3;1160,8
2018-04-16;18:00:00;18:15:00;383,9;973,4
2018-04-16;18:15:00;18:30:00;294,8;797,3
2018-04-16;18:30:00;18:45:00;211;598,7
2018-04-16;18:45:00;19:00:00;138,3;429,6
2018-04-16;19:00:00;19:15:00;82,8;301,6
2018-04-16;19:15:00;19:30:00;41,9;197,2
2018-04-16;19:30:00;19:45:00;16,6;95,6
2018-04-16;19:45:00;20:00:00;6,4;32,5
2018-04-16;20:00:00;20:15:00;1,2;3,6
2018-04-16;20:15:00;20:30:00;,3;0
2018-04-16;20:30:00;20:45:00;0;0
2018-04-16;20:45:00;21:00:00;0;0
2018-04-16;21:00:00;21:15:00;0;0
2018-04-16;21:15:00;21:30:00;0;0
2018-04-16;21:30:00;21:45:00;0;0
2018-04-16;21:45:00;22:00:00;0;0
2018-04-16;22:00:00;22:15:00;0;0
2018-04-16;22:15:00;22:30:00;0;0
2018-04-16;22:30:00;22:45:00;0;0
2018-04-16;22:45:00;23:00:00;0;0
2018-04-16;23:00:00;23:15:00;0;0
2018-04-16;23:15:00;23:30:00;0;0
2018-04-16;23:30:00;23:45:00;0;0
2018-04-16;23:45:00;24:00:00;0;0
2018-04-17;00:00:00;00:15:00;0;0
2018-04-17;00:15:00;00:30:00;0;0
2018-04-17;00:30:00;00:45:00;0;0
2018-04-17;00:45:00;01:00:00;0;0
2018-04-17;01:00:00;01:15:00;0;0
2018-04-17;01:15:00;01:30:00;0;0
2018-04-17;01:30:00;01:45:00;0;0
2018-04-17;01:45:00;02:00:00;0;0
2018-04-17;02:00:00;02:15:00;0;0
2018-04-17;02:15:00;02:30:00;0;0
2018-04-17;02:30:00;02:45:00;0;0
2018-04-17;02:45:00;03:00:00;0;0
2018-04-17;03:00:00;03:15:00;0;0
2018-04-17;03:15:00;03:30:00;0;0
2018-04-17;03:30:00;03:45:00;0;0
2018-04-17;03:45:00;04:00:00;0;0
2018-04-17;04:00:00;04:15:00;0;0
2018-04-17;04:15:00;04:30:00;0;0
2018-04-17;04:30:00;04:45:00;0;0
2018-04-17;04:45:00;05:00:00;,3;0
2018-04-17;05:00:00;05:15:00;,3;0
2018-04-17;05:15:00;05:30:00;,6;0
2018-04-17;05:30:00;05:45:00;7,8;0
2018-04-17;05:45:00;06:00:00;21,9;0
2018-04-17;06:00:00;06:15:00;36;0
2018-04-17;06:15:00;06:30:00;55,4;,1
2018-04-17;06:30:00;06:45:00;102;32,9
2018-04-17;06:45:00;07:00:00;177,9;119
2018-04-17;07:00:00;07:15:00;287,3;263,3
2018-04-17;07:15:00;07:30:00;436,8;447,1
2018-04-17;07:30:00;07:45:00;619,3;661,9
2018-04-17;07:45:00;08:00:00;825,2;918,4
2018-04-17;08:00:00;08:15:00;1049,9;1217,1
2018-04-17;08:15:00;08:30:00;1292,3;1543,1
2018-04-17;08:30:00;08:45:00;1541,2;1864,6
2018-04-17;08:45:00;09:00:00;1793,8;2197,9
2018-04-17;09:00:00;09:15:00;2052,6;2553,3
2018-04-17;09:15:00;09:30:00;2315,6;2908,7
2018-04-17;09:30:00;09:45:00;2570;3242
2018-04-17;09:45:00;10:00:00;2815;3569,2
2018-04-17;10:00:00;10:15:00;3058,4;3895,8
2018-04-17;10:15:00;10:30:00;3302,2;4246,4
2018-04-17;10:30:00;10:45:00;3529,5;4532,3
2018-04-17;10:45:00;11:00:00;3738,4;4788,7
2018-04-17;11:00:00;11:15:00;3931,7;5020,2
2018-04-17;11:15:00;11:30:00;4107,6;5197,1
2018-04-17;11:30:00;11:45:00;4261,5;5355,1
2018-04-17;11:45:00;12:00:00;4395,8;5437,7
2018-04-17;12:00:00;12:15:00;4499,4;5533,5
2018-04-17;12:15:00;12:30:00;4571,9;5545,6
2018-04-17;12:30:00;12:45:00;4629,1;5533,2
2018-04-17;12:45:00;13:00:00;4671,1;5542,6
2018-04-17;13:00:00;13:15:00;4692,3;5541,5
2018-04-17;13:15:00;13:30:00;4692,5;5504,2
2018-04-17;13:30:00;13:45:00;4672,8;5424,9
2018-04-17;13:45:00;14:00:00;4633,9;5488,4
2018-04-17;14:00:00;14:15:00;4573,3;5416,5
2018-04-17;14:15:00;14:30:00;4491,9;5434,7
2018-04-17;14:30:00;14:45:00;4386;5271,9
2018-04-17;14:45:00;15:00:00;4253,8;5167,1
2018-04-17;15:00:00;15:15:00;4099,4;5062,6
2018-04-17;15:15:00;15:30:00;3923,3;4928
2018-04-17;15:30:00;15:45:00;3727,8;4754,5
2018-04-17;15:45:00;16:00:00;3514,4;4583,4
2018-04-17;16:00:00;16:15:00;3284,3;4374
2018-04-17;16:15:00;16:30:00;3036;4126,8
2018-04-17;16:30:00;16:45:00;2774,8;3836,5
2018-04-17;16:45:00;17:00:00;2501,4;3529,4
2018-04-17;17:00:00;17:15:00;2216;3222,8
2018-04-17;17:15:00;17:30:00;1920,7;2874,8
2018-04-17;17:30:00;17:45:00;1627,6;2509,8
2018-04-17;17:45:00;18:00:00;1338;2148,3
2018-04-17;18:00:00;18:15:00;1066,3;1773,7
2018-04-17;18:15:00;18:30:00;814,5;1407,1
2018-04-17;18:30:00;18:45:00;576,6;1055,1
2018-04-17;18:45:00;19:00:00;363,7;763,9
2018-04-17;19:00:00;19:15:00;204,1;523,6
2018-04-17;19:15:00;19:30:00;106,7;303,7
2018-04-17;19:30:00;19:45:00;51;125,3
2018-04-17;19:45:00;20:00:00;20,9;28,6
2018-04-17;20:00:00;20:15:00;3,3;2,2
2018-04-17;20:15:00;20:30:00;,3;0
2018-04-17;20:30:00;20:45:00;0;0
2018-04-17;20:45:00;21:00:00;0;0
2018-04-17;21:00:00;21:15:00;0;0
2018-04-17;21:15:00;21:30:00;0;0
2018-04-17;21:30:00;21:45:00;0;0
2018-04-17;21:45:00;22:00:00;0;0
2018-04-17;22:00:00;22:15:00;0;0
2018-04-17;22:15:00;22:30:00;0;0
2018-04-17;22:30:00;22:45:00;0;0
2018-04-17;22:45:00;23:00:00;0;0
2018-04-17;23:00:00;23:15:00;0;0
2018-04-17;23:15:00;23:30:00;0;0
2018-04-17;23:30:00;23:45:00;0;0
2018-04-17;23:45:00;24:00:00;0;0
2018-04-18;00:00:00;00:15:00;0;0
2018-04-18;00:15:00;00:30:00;0;0
2018-04-18;00:30:00;00:45:00;0;0
2018-04-18;00:45:00;01:00:00;0;0
2018-04-18;01:00:00;01:15:00;0;0
2018-04-18;01:15:00;01:30:00;0;0
2018-04-18;01:30:00;01:45:00;0;0
2018-04-18;01:45:00;02:00:00;0;0
2018-04-18;02:00:00;02:15:00;0;0
2018-04-18;02:15:00;02:30:00;0;0
2018-04-18;02:30:00;02:45:00;0;0
2018-04-18;02:45:00;03:00:00;0;0
2018-04-18;03:00:00;03:15:00;0;0
2018-04-18;03:15:00;03:30:00;0;0
2018-04-18;03:30:00;03:45:00;0;0
2018-04-18;03:45:00;04:00:00;0;0
2018-04-18;04:00:00;04:15:00;0;0
2018-04-18;04:15:00;04:30:00;0;0
2018-04-18;04:30:00;04:45:00;0;0
2018-04-18;04:45:00;05:00:00;,3;0
2018-04-18;05:00:00;05:15:00;,6;0
2018-04-18;05:15:00;05:30:00;,9;0
2018-04-18;05:30:00;05:45:00;12,6;0
2018-04-18;05:45:00;06:00:00;36,3;0
2018-04-18;06:00:00;06:15:00;60;0
2018-04-18;06:15:00;06:30:00;111,1;,4
2018-04-18;06:30:00;06:45:00;196,2;68,8
2018-04-18;06:45:00;07:00:00;322,6;196,3
2018-04-18;07:00:00;07:15:00;515;384,8
2018-04-18;07:15:00;07:30:00;779,4;629,1
2018-04-18;07:30:00;07:45:00;1085,9;915,2
2018-04-18;07:45:00;08:00:00;1429,8;1252,5
2018-04-18;08:00:00;08:15:00;1796,8;1630,3
2018-04-18;08:15:00;08:30:00;2182,7;2025,6
2018-04-18;08:30:00;08:45:00;2573,2;2435,9
2018-04-18;08:45:00;09:00:00;2964,2;2828,5
2018-04-18;09:00:00;09:15:00;3345,7;3211,2
2018-04-18;09:15:00;09:30:00;3711,7;3574,3
2018-04-18;09:30:00;09:45:00;4052,7;3939,9
2018-04-18;09:45:00;10:00:00;4368;4277,2
2018-04-18;10:00:00;10:15:00;4659,5;4568,8
2018-04-18;10:15:00;10:30:00;4927,1;4875,5
2018-04-18;10:30:00;10:45:00;5166,9;5136,6
2018-04-18;10:45:00;11:00:00;5379,1;5360,7
2018-04-18;11:00:00;11:15:00;5567,1;5558,2
2018-04-18;11:15:00;11:30:00;5727,7;5725,8
2018-04-18;11:30:00;11:45:00;5861,4;5882,1
2018-04-18;11:45:00;12:00:00;5965,5;6000,9
2018-04-18;12:00:00;12:15:00;6047,5;6038,5
2018-04-18;12:15:00;12:30:00;6115,6;6126,3
2018-04-18;12:30:00;12:45:00;6160,6;6330,4
2018-04-18;12:45:00;13:00:00;6179,7;6373,1
2018-04-18;13:00:00;13:15:00;6178,1;6380,7
2018-04-18;13:15:00;13:30:00;6158,6;6381,8
2018-04-18;13:30:00;13:45:00;6111;6363,8
2018-04-18;13:45:00;14:00:00;6040,1;6312,4
2018-04-18;14:00:00;14:15:00;5947,5;6238,5
2018-04-18;14:15:00;14:30:00;5829,5;6119,9
2018-04-18;14:30:00;14:45:00;5687,2;5989,8
2018-04-18;14:45:00;15:00:00;5525,9;5832,5
2018-04-18;15:00:00;15:15:00;5338,8;5646,9
2018-04-18;15:15:00;15:30:00;5118,3;5459,1
2018-04-18;15:30:00;15:45:00;4872,7;5248,7
2018-04-18;15:45:00;16:00:00;4605,4;4997,5
2018-04-18;16:00:00;16:15:00;4316,1;4736
2018-04-18;16:15:00;16:30:00;4001,8;4440,1
2018-04-18;16:30:00;16:45:00;3662,7;4120,2
2018-04-18;16:45:00;17:00:00;3299,4;3780,8
2018-04-18;17:00:00;17:15:00;2919,7;3425,4
2018-04-18;17:15:00;17:30:00;2524,8;3060,9
2018-04-18;17:30:00;17:45:00;2131,4;2679,7
2018-04-18;17:45:00;18:00:00;1743,3;2273,4
2018-04-18;18:00:00;18:15:00;1376,6;1887,2
2018-04-18;18:15:00;18:30:00;1036,9;1509
2018-04-18;18:30:00;18:45:00;727,8;1150,6
2018-04-18;18:45:00;19:00:00;460,7;846,9
2018-04-18;19:00:00;19:15:00;261,3;586,2
2018-04-18;19:15:00;19:30:00;133,1;352,4
2018-04-18;19:30:00;19:45:00;60,4;165,6
2018-04-18;19:45:00;20:00:00;25,9;51,4
2018-04-18;20:00:00;20:15:00;5,2;7,1
2018-04-18;20:15:00;20:30:00;,6;,1
2018-04-18;20:30:00;20:45:00;0;0
2018-04-18;20:45:00;21:00:00;0;0
2018-04-18;21:00:00;21:15:00;0;0
2018-04-18;21:15:00;21:30:00;0;0
2018-04-18;21:30:00;21:45:00;0;0
2018-04-18;21:45:00;22:00:00;0;0
2018-04-18;22:00:00;22:15:00;0;0
2018-04-18;22:15:00;22:30:00;0;0
2018-04-18;22:30:00;22:45:00;0;0
2018-04-18;22:45:00;23:00:00;0;0
2018-04-18;23:00:00;23:15:00;0;0
2018-04-18;23:15:00;23:30:00;0;0
2018-04-18;23:30:00;23:45:00;0;0
2018-04-18;23:45:00;24:00:00;0;0
2018-04-19;00:00:00;00:15:00;0;0
2018-04-19;00:15:00;00:30:00;0;0
2018-04-19;00:30:00;00:45:00;0;0
2018-04-19;00:45:00;01:00:00;0;0
2018-04-19;01:00:00;01:15:00;0;0
2018-04-19;01:15:00;01:30:00;0;0
2018-04-19;01:30:00;01:45:00;0;0
2018-04-19;01:45:00;02:00:00;0;0
2018-04-19;02:00:00;02:15:00;0;0
2018-04-19;02:15:00;02:30:00;0;0
2018-04-19;02:30:00;02:45:00;0;0
2018-04-19;02:45:00;03:00:00;0;0
2018-04-19;03:00:00;03:15:00;0;0
2018-04-19;03:15:00;03:30:00;0;0
2018-04-19;03:30:00;03:45:00;0;0
2018-04-19;03:45:00;04:00:00;0;0
2018-04-19;04:00:00;04:15:00;0;0
2018-04-19;04:15:00;04:30:00;0;0
2018-04-19;04:30:00;04:45:00;0;0
2018-04-19;04:45:00;05:00:00;,3;0
2018-04-19;05:00:00;05:15:00;,6;0
2018-04-19;05:15:00;05:30:00;,9;0
2018-04-19;05:30:00;05:45:00;14,4;0
2018-04-19;05:45:00;06:00:00;41,1;0
2018-04-19;06:00:00;06:15:00;67,8;0
2018-04-19;06:15:00;06:30:00;128,2;1,8
2018-04-19;06:30:00;06:45:00;223,1;83,8
2018-04-19;06:45:00;07:00:00;359,5;220,4
2018-04-19;07:00:00;07:15:00;565,5;419,2
2018-04-19;07:15:00;07:30:00;844,1;673,4
2018-04-19;07:30:00;07:45:00;1163,9;967,2
2018-04-19;07:45:00;08:00:00;1521,3;1307,4
2018-04-19;08:00:00;08:15:00;1900,7;1684,1
2018-04-19;08:15:00;08:30:00;2298,9;2080,1
2018-04-19;08:30:00;08:45:00;2702,3;2484,6
2018-04-19;08:45:00;09:00:00;3107,1;2881,5
2018-04-19;09:00:00;09:15:00;3499,3;3273,5
2018-04-19;09:15:00;09:30:00;3874,5;3644,9
2018-04-19;09:30:00;09:45:00;4222,7;4006,1
2018-04-19;09:45:00;10:00:00;4542,3;4340
2018-04-19;10:00:00;10:15:00;4838,1;4661,4
2018-04-19;10:15:00;10:30:00;5110,9;4966,2
2018-04-19;10:30:00;10:45:00;5355,9;5223,3
2018-04-19;10:45:00;11:00:00;5570,3;5440,5
2018-04-19;11:00:00;11:15:00;5759,1;5644,3
2018-04-19;11:15:00;11:30:00;5924;5804,4
2018-04-19;11:30:00;11:45:00;6059,1;5948,3
2018-04-19;11:45:00;12:00:00;6159,8;6072,2
2018-04-19;12:00:00;12:15:00;6238,9;6180,4
2018-04-19;12:15:00;12:30:00;6296,7;6271,3
2018-04-19;12:30:00;12:45:00;6327,9;6329,7
2018-04-19;12:45:00;13:00:00;6335,8;6360,7
2018-04-19;13:00:00;13:15:00;6323,4;6374,7
2018-04-19;13:15:00;13:30:00;6296;6368,6
2018-04-19;13:30:00;13:45:00;6243,8;6345,3
2018-04-19;13:45:00;14:00:00;6169,8;6294,6
2018-04-19;14:00:00;14:15:00;6074,1;6217,1
2018-04-19;14:15:00;14:30:00;5950,5;6103,1
2018-04-19;14:30:00;14:45:00;5797,7;5971,2
2018-04-19;14:45:00;15:00:00;5621,4;5813,9
2018-04-19;15:00:00;15:15:00;5420,3;5635,1
2018-04-19;15:15:00;15:30:00;5188,5;5443,4
2018-04-19;15:30:00;15:45:00;4937,1;5225,9
2018-04-19;15:45:00;16:00:00;4668,8;4973,4
2018-04-19;16:00:00;16:15:00;4379,1;4707,3
2018-04-19;16:15:00;16:30:00;4065,3;4406
2018-04-19;16:30:00;16:45:00;3723,1;4080,7
2018-04-19;16:45:00;17:00:00;3353,3;3740,5
2018-04-19;17:00:00;17:15:00;2967,4;3388,1
2018-04-19;17:15:00;17:30:00;2566,1;3026,6
2018-04-19;17:30:00;17:45:00;2166,8;2652,3
2018-04-19;17:45:00;18:00:00;1774,1;2264,2
2018-04-19;18:00:00;18:15:00;1402,7;1881,9
2018-04-19;18:15:00;18:30:00;1058,4;1510,1
2018-04-19;18:30:00;18:45:00;745,8;1160,5
2018-04-19;18:45:00;19:00:00;476,3;850,3
2018-04-19;19:00:00;19:15:00;272,9;588,5
2018-04-19;19:15:00;19:30:00;139,9;362,4
2018-04-19;19:30:00;19:45:00;65,1;174,1
2018-04-19;19:45:00;20:00:00;29,5;58
2018-04-19;20:00:00;20:15:00;7;9,2
2018-04-19;20:15:00;20:30:00;,9;,1
2018-04-19;20:30:00;20:45:00;0;0
2018-04-19;20:45:00;21:00:00;0;0
2018-04-19;21:00:00;21:15:00;0;0
2018-04-19;21:15:00;21:30:00;0;0
2018-04-19;21:30:00;21:45:00;0;0
2018-04-19;21:45:00;22:00:00;0;0
2018-04-19;22:00:00;22:15:00;0;0
2018-04-19;22:15:00;22:30:00;0;0
2018-04-19;22:30:00;22:45:00;0;0
2018-04-19;22:45:00;23:00:00;0;0
2018-04-19;23:00:00;23:15:00;0;0
2018-04-19;23:15:00;23:30:00;0;0
2018-04-19;23:30:00;23:45:00;0;0
2018-04-19;23:45:00;24:00:00;0;0
2018-04-20;00:00:00;00:15:00;0;0
2018-04-20;00:15:00;00:30:00;0;0
2018-04-20;00:30:00;00:45:00;0;0
2018-04-20;00:45:00;01:00:00;0;0
2018-04-20;01:00:00;01:15:00;0;0
2018-04-20;01:15:00;01:30:00;0;0
2018-04-20;01:30:00;01:45:00;0;0
2018-04-20;01:45:00;02:00:00;0;0
2018-04-20;02:00:00;02:15:00;0;0
2018-04-20;02:15:00;02:30:00;0;0
2018-04-20;02:30:00;02:45:00;0;0
2018-04-20;02:45:00;03:00:00;0;0
2018-04-20;03:00:00;03:15:00;0;0
2018-04-20;03:15:00;03:30:00;0;0
2018-04-20;03:30:00;03:45:00;0;0
2018-04-20;03:45:00;04:00:00;0;0
2018-04-20;04:00:00;04:15:00;0;0
2018-04-20;04:15:00;04:30:00;0;0
2018-04-20;04:30:00;04:45:00;0;0
2018-04-20;04:45:00;05:00:00;,3;0
2018-04-20;05:00:00;05:15:00;,3;0
2018-04-20;05:15:00;05:30:00;,6;0
2018-04-20;05:30:00;05:45:00;14,7;0
2018-04-20;05:45:00;06:00:00;42,3;0
2018-04-20;06:00:00;06:15:00;71,3;0
2018-04-20;06:15:00;06:30:00;134,8;10,2
2018-04-20;06:30:00;06:45:00;231,9;101,7
2018-04-20;06:45:00;07:00:00;369,9;237,5
2018-04-20;07:00:00;07:15:00;575,9;434,8
2018-04-20;07:15:00;07:30:00;852,4;685,2
2018-04-20;07:30:00;07:45:00;1168,3;981,3
2018-04-20;07:45:00;08:00:00;1519,7;1319,2
2018-04-20;08:00:00;08:15:00;1893,3;1710,8
2018-04-20;08:15:00;08:30:00;2284;2106,7
2018-04-20;08:30:00;08:45:00;2677,3;2507,5
2018-04-20;08:45:00;09:00:00;3069,6;2910,8
2018-04-20;09:00:00;09:15:00;3450,1;3303,2
2018-04-20;09:15:00;09:30:00;3813,7;3676,7
2018-04-20;09:30:00;09:45:00;4158,2;4040,9
2018-04-20;09:45:00;10:00:00;4481,2;4373,5
2018-04-20;10:00:00;10:15:00;4780,7;4690
2018-04-20;10:15:00;10:30:00;5057;4984,3
2018-04-20;10:30:00;10:45:00;5299,6;5237,9
2018-04-20;10:45:00;11:00:00;5506,5;5460,4
2018-04-20;11:00:00;11:15:00;5688,2;5655,5
2018-04-20;11:15:00;11:30:00;5845,5;5807,2
2018-04-20;11:30:00;11:45:00;5976;5947,8
2018-04-20;11:45:00;12:00:00;6080,3;6056,1
2018-04-20;12:00:00;12:15:00;6163,3;6187,1
2018-04-20;12:15:00;12:30:00;6225,2;6272,7
2018-04-20;12:30:00;12:45:00;6269,5;6334,2
2018-04-20;12:45:00;13:00:00;6295,9;6357,6
2018-04-20;13:00:00;13:15:00;6301,9;6362,8
2018-04-20;13:15:00;13:30:00;6287,8;6349,3
2018-04-20;13:30:00;13:45:00;6240,7;6328,4
2018-04-20;13:45:00;14:00:00;6161;6265,8
2018-04-20;14:00:00;14:15:00;6059,9;6183,5
2018-04-20;14:15:00;14:30:00;5938;6069,6
2018-04-20;14:30:00;14:45:00;5786,9;5930,9
2018-04-20;14:45:00;15:00:00;5605,9;5772,5
2018-04-20;15:00:00;15:15:00;5400,7;5600,2
2018-04-20;15:15:00;15:30:00;5169,8;5408,6
2018-04-20;15:30:00;15:45:00;4921,5;5200,4
2018-04-20;15:45:00;16:00:00;4659,1;4955,5
2018-04-20;16:00:00;16:15:00;4375,6;4691,8
2018-04-20;16:15:00;16:30:00;4067,8;4395,3
2018-04-20;16:30:00;16:45:00;3729,6;4081,3
2018-04-20;16:45:00;17:00:00;3361,8;3748,5
2018-04-20;17:00:00;17:15:00;2977,7;3402,9
2018-04-20;17:15:00;17:30:00;2578,4;3042,9
2018-04-20;17:30:00;17:45:00;2181,9;2674,2
2018-04-20;17:45:00;18:00:00;1792,4;2275,3
2018-04-20;18:00:00;18:15:00;1422,9;1891,5
2018-04-20;18:15:00;18:30:00;1078,9;1522,7
2018-04-20;18:30:00;18:45:00;765;1176,9
2018-04-20;18:45:00;19:00:00;492,8;867,4
2018-04-20;19:00:00;19:15:00;285,7;606,6
2018-04-20;19:15:00;19:30:00;149,1;383,5
2018-04-20;19:30:00;19:45:00;71,4;194,6
2018-04-20;19:45:00;20:00:00;34,2;70,8
2018-04-20;20:00:00;20:15:00;9,3;11,7
2018-04-20;20:15:00;20:30:00;1,6;,2
2018-04-20;20:30:00;20:45:00;0;0
2018-04-20;20:45:00;21:00:00;0;0
2018-04-20;21:00:00;21:15:00;0;0
2018-04-20;21:15:00;21:30:00;0;0
2018-04-20;21:30:00;21:45:00;0;0
2018-04-20;21:45:00;22:00:00;0;0
2018-04-20;22:00:00;22:15:00;0;0
2018-04-20;22:15:00;22:30:00;0;0
2018-04-20;22:30:00;22:45:00;0;0
2018-04-20;22:45:00;23:00:00;0;0
2018-04-20;23:00:00;23:15:00;0;0
2018-04-20;23:15:00;23:30:00;0;0
2018-04-20;23:30:00;23:45:00;0;0
2018-04-20;23:45:00;24:00:00;0;0
2018-04-21;00:00:00;00:15:00;0;0
2018-04-21;00:15:00;00:30:00;0;0
2018-04-21;00:30:00;00:45:00;0;0
2018-04-21;00:45:00;01:00:00;0;0
2018-04-21;01:00:00;01:15:00;0;0
2018-04-21;01:15:00;01:30:00;0;0
2018-04-21;01:30:00;01:45:00;0;0
2018-04-21;01:45:00;02:00:00;0;0
2018-04-21;02:00:00;02:15:00;0;0
2018-04-21;02:15:00;02:30:00;0;0
2018-04-21;02:30:00;02:45:00;0;0
2018-04-21;02:45:00;03:00:00;0;0
2018-04-21;03:00:00;03:15:00;0;0
2018-04-21;03:15:00;03:30:00;0;0
2018-04-21;03:30:00;03:45:00;0;0
2018-04-21;03:45:00;04:00:00;0;0
2018-04-21;04:00:00;04:15:00;0;0
2018-04-21;04:15:00;04:30:00;0;0
2018-04-21;04:30:00;04:45:00;0;0
2018-04-21;04:45:00;05:00:00;,3;0
2018-04-21;05:00:00;05:15:00;,6;0
2018-04-21;05:15:00;05:30:00;,6;0
2018-04-21;05:30:00;05:45:00;15,3;0
2018-04-21;05:45:00;06:00:00;44,4;0
2018-04-21;06:00:00;06:15:00;76,8;,1
2018-04-21;06:15:00;06:30:00;142,4;16
2018-04-21;06:30:00;06:45:00;242,1;109,2
2018-04-21;06:45:00;07:00:00;382,5;251,1
2018-04-21;07:00:00;07:15:00;588,9;453,7
2018-04-21;07:15:00;07:30:00;862,2;707,4
2018-04-21;07:30:00;07:45:00;1175;994,9
2018-04-21;07:45:00;08:00:00;1524;1332,7
2018-04-21;08:00:00;08:15:00;1895,2;1697
2018-04-21;08:15:00;08:30:00;2282,2;2081,5
2018-04-21;08:30:00;08:45:00;2672,9;2480,5
2018-04-21;08:45:00;09:00:00;3063,8;2864,2
2018-04-21;09:00:00;09:15:00;3444,5;3241,2
2018-04-21;09:15:00;09:30:00;3809,4;3605,9
2018-04-21;09:30:00;09:45:00;4149,2;3958,3
2018-04-21;09:45:00;10:00:00;4462,8;4282,6
2018-04-21;10:00:00;10:15:00;4751,3;4576,5
2018-04-21;10:15:00;10:30:00;5015,5;4856,3
2018-04-21;10:30:00;10:45:00;5249,6;5103,3
2018-04-21;10:45:00;11:00:00;5453,4;5320,6
2018-04-21;11:00:00;11:15:00;5633,5;5504,4
2018-04-21;11:15:00;11:30:00;5788,4;5662,6
2018-04-21;11:30:00;11:45:00;5915,9;5802,4
2018-04-21;11:45:00;12:00:00;6015,7;5896
2018-04-21;12:00:00;12:15:00;6094,3;6019,4
2018-04-21;12:15:00;12:30:00;6150,9;6101,9
2018-04-21;12:30:00;12:45:00;6175,6;6157,3
2018-04-21;12:45:00;13:00:00;6168,9;6178,3
2018-04-21;13:00:00;13:15:00;6141,9;6174
2018-04-21;13:15:00;13:30:00;6093,3;6154,2
2018-04-21;13:30:00;13:45:00;6018,6;6112,6
2018-04-21;13:45:00;14:00:00;5917,7;6014,7
2018-04-21;14:00:00;14:15:00;5795,4;5910,6
2018-04-21;14:15:00;14:30:00;5652,5;5769,8
2018-04-21;14:30:00;14:45:00;5490,1;5610,1
2018-04-21;14:45:00;15:00:00;5306,6;5492
2018-04-21;15:00:00;15:15:00;5098,3;5316,3
2018-04-21;15:15:00;15:30:00;4866,4;5103,8
2018-04-21;15:30:00;15:45:00;4615,6;4893,3
2018-04-21;15:45:00;16:00:00;4348;4658
2018-04-21;16:00:00;16:15:00;4061,5;4326,3
2018-04-21;16:15:00;16:30:00;3754,8;4066,3
2018-04-21;16:30:00;16:45:00;3428,2;3774,3
2018-04-21;16:45:00;17:00:00;3082,7;3451,5
2018-04-21;17:00:00;17:15:00;2724;3106,4
2018-04-21;17:15:00;17:30:00;2355,3;2759,6
2018-04-21;17:30:00;17:45:00;1992;2464
2018-04-21;17:45:00;18:00:00;1636,3;2113,2
2018-04-21;18:00:00;18:15:00;1299,9;1746,3
2018-04-21;18:15:00;18:30:00;988,2;1406,4
2018-04-21;18:30:00;18:45:00;704,3;1108,7
2018-04-21;18:45:00;19:00:00;457;830,4
2018-04-21;19:00:00;19:15:00;267,7;586,9
2018-04-21;19:15:00;19:30:00;143,2;380,6
2018-04-21;19:30:00;19:45:00;71,3;195,2
2018-04-21;19:45:00;20:00:00;35,3;67,7
2018-04-21;20:00:00;20:15:00;10,6;11,2
2018-04-21;20:15:00;20:30:00;1,7;,3
2018-04-21;20:30:00;20:45:00;0;0
2018-04-21;20:45:00;21:00:00;0;0
2018-04-21;21:00:00;21:15:00;0;0
2018-04-21;21:15:00;21:30:00;0;0
2018-04-21;21:30:00;21:45:00;0;0
2018-04-21;21:45:00;22:00:00;0;0
2018-04-21;22:00:00;22:15:00;0;0
2018-04-21;22:15:00;22:30:00;0;0
2018-04-21;22:30:00;22:45:00;0;0
2018-04-21;22:45:00;23:00:00;0;0
2018-04-21;23:00:00;23:15:00;0;0
2018-04-21;23:15:00;23:30:00;0;0
2018-04-21;23:30:00;23:45:00;0;0
2018-04-21;23:45:00;24:00:00;0;0
2018-04-22;00:00:00;00:15:00;0;0
2018-04-22;00:15:00;00:30:00;0;0
2018-04-22;00:30:00;00:45:00;0;0
2018-04-22;00:45:00;01:00:00;0;0
2018-04-22;01:00:00;01:15:00;0;0
2018-04-22;01:15:00;01:30:00;0;0
2018-04-22;01:30:00;01:45:00;0;0
2018-04-22;01:45:00;02:00:00;0;0
2018-04-22;02:00:00;02:15:00;0;0
2018-04-22;02:15:00;02:30:00;0;0
2018-04-22;02:30:00;02:45:00;0;0
2018-04-22;02:45:00;03:00:00;0;0
2018-04-22;03:00:00;03:15:00;0;0
2018-04-22;03:15:00;03:30:00;0;0
